Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
395: 0.175,131: 0.175,954: 0.175,413: 0.175,866: 0.175
395: 0.175,131: 0.175,954: 0.175,448: 0.175,866: 0.175
131: 0.175,954: 0.175,395: 0.175,448: 0.175,515: 0.175
395: 0.175,954: 0.175,131: 0.175,866: 0.175,515: 0.175
515: 0.175,866: 0.175,395: 0.175,131: 0.175,954: 0.175
141: 0.275,456: 0.175,138: 0.175,953: 0.175,131: 0.175
141: 0.275,456: 0.175,138: 0.175,953: 0.175,131: 0.175
141: 0.275,138: 0.175,953: 0.175,456: 0.175,110: 0.175
141: 0.275,110: 0.175,131: 0.175,456: 0.175,138: 0.175
141: 0.275,456: 0.175,138: 0.175,953: 0.175,131: 0.175
141: 0.275,456: 0.175,138: 0.175,953: 0.175,131: 0.175
141: 0.275,131: 0.175,456: 0.175,953: 0.175,138: 0.175
141: 0.275,131: 0.175,456: 0.175,110: 0.175,138: 0.175
141: 0.275,131: 0.175,456: 0.175,110: 0.175,138: 0.175
141: 0.275,131: 0.175,456: 0.175,953: 0.175,138: 0.175
110: 0.175,918: 0.175,389: 0.175,107: 0.175,782: 0.15
107: 0.175,389: 0.175,110: 0.175,918: 0.175,123: 0.15
389: 0.175,107: 0.175,110: 0.175,918: 0.175,123: 0.15
110: 0.175,918: 0.175,389: 0.175,107: 0.175,782: 0.15
110: 0.175,918: 0.175,389: 0.175,107: 0.175,782: 0.15
918: 0.175,389: 0.175,107: 0.175,110: 0.175,123: 0.15
107: 0.175,389: 0.175,918: 0.175,782: 0.15,755: 0.125
918: 0.175,107: 0.175,389: 0.175,782: 0.15,325: 0.125
965: 0.175,954: 0.175,118: 0.15,942: 0.15,945: 0.15
965: 0.175,954: 0.175,118: 0.15,942: 0.15,945: 0.15
954: 0.175,115: 0.175,110: 0.175,389: 0.175,965: 0.175
965: 0.175,954: 0.175,115: 0.175,110: 0.175,389: 0.175
965: 0.175,954: 0.175,115: 0.175,110: 0.175,389: 0.175
965: 0.175,954: 0.175,115: 0.175,110: 0.175,389: 0.175
115: 0.175,110: 0.175,18: 0.175,965: 0.175,954: 0.175
110: 0.175,18: 0.175,965: 0.175,115: 0.175,954: 0.175
389: 0.175,110: 0.175,18: 0.175,115: 0.175,777: 0.15
389: 0.175,110: 0.175,18: 0.175,115: 0.175,136: 0.15
965: 0.175,18: 0.175,110: 0.175,954: 0.175,389: 0.175
954: 0.175,389: 0.175,110: 0.175,965: 0.175,18: 0.175
996: 0.175,921: 0.175,975: 0.15,246: 0.125,510: 0.125
996: 0.175,921: 0.175,780: 0.175,109: 0.175,975: 0.15
996: 0.175,921: 0.175,780: 0.175,109: 0.175,975: 0.15
996: 0.175,921: 0.175,780: 0.175,109: 0.175,975: 0.15
996: 0.175,109: 0.175,921: 0.175,780: 0.175,975: 0.15
996: 0.175,109: 0.175,921: 0.175,780: 0.175,975: 0.15
780: 0.175,996: 0.175,109: 0.175,921: 0.175,778: 0.15
109: 0.175,996: 0.175,921: 0.175,780: 0.175,975: 0.15
996: 0.175,109: 0.175,921: 0.175,780: 0.175,778: 0.15
996: 0.175,109: 0.175,921: 0.175,780: 0.175,975: 0.15
141: 0.275,876: 0.175,953: 0.175,119: 0.175,456: 0.175
141: 0.275,876: 0.175,953: 0.175,119: 0.175,456: 0.175
141: 0.275,876: 0.175,953: 0.175,119: 0.175,456: 0.175
141: 0.275,876: 0.175,953: 0.175,119: 0.175,456: 0.175
141: 0.275,456: 0.175,110: 0.175,404: 0.175,839: 0.175
141: 0.275,456: 0.175,839: 0.175,880: 0.175,832: 0.175
141: 0.275,122: 0.175,876: 0.175,953: 0.175,119: 0.175
141: 0.275,880: 0.175,832: 0.175,839: 0.175,110: 0.175
404: 0.175,832: 0.175,107: 0.175,119: 0.175,655: 0.125
141: 0.275,839: 0.175,880: 0.175,832: 0.175,107: 0.175
404: 0.175,832: 0.175,866: 0.175,107: 0.175,131: 0.175
866: 0.175,131: 0.175,721: 0.125,162: 0.125,430: 0.125
866: 0.175,131: 0.175,721: 0.125,162: 0.125,430: 0.125
866: 0.175,131: 0.175,240: 0.125,808: 0.125,721: 0.125
866: 0.175,131: 0.175,808: 0.125,240: 0.125,721: 0.125
131: 0.175,866: 0.175,430: 0.125,63: 0.125,962: 0.125
131: 0.175,866: 0.175,63: 0.125,430: 0.125,848: 0.125
866: 0.175,131: 0.175,721: 0.125,162: 0.125,430: 0.125
866: 0.175,131: 0.175,721: 0.125,162: 0.125,63: 0.125
866: 0.175,131: 0.175,721: 0.125,162: 0.125,430: 0.125
109: 0.175,780: 0.175,778: 0.15,629: 0.125,463: 0.125
109: 0.175,780: 0.175,778: 0.15,777: 0.15,629: 0.125
109: 0.175,780: 0.175,116: 0.175,880: 0.175,866: 0.175
141: 0.275,109: 0.175,780: 0.175,116: 0.175,880: 0.175
141: 0.275,116: 0.175,109: 0.175,880: 0.175,780: 0.175
141: 0.275,116: 0.175,880: 0.175,866: 0.175,115: 0.175
141: 0.275,871: 0.175,780: 0.175,107: 0.175,953: 0.175
141: 0.275,839: 0.175,116: 0.175,780: 0.175,871: 0.175
141: 0.275,404: 0.175,996: 0.175,866: 0.175,115: 0.175
141: 0.275,953: 0.175,996: 0.175,866: 0.175,871: 0.175
866: 0.175,871: 0.175,780: 0.175,107: 0.175,404: 0.175
404: 0.175,116: 0.175,839: 0.175,866: 0.175,115: 0.175
515: 0.175,457: 0.175,953: 0.175,110: 0.175,965: 0.175
515: 0.175,110: 0.175,965: 0.175,970: 0.175,404: 0.175
880: 0.175,970: 0.175,871: 0.175,107: 0.175,839: 0.175
515: 0.175,457: 0.175,953: 0.175,110: 0.175,109: 0.175
404: 0.175,888: 0.15,152: 0.125,925: 0.125,24: 0.125
115: 0.175,395: 0.175,131: 0.175,111: 0.125,344: 0.125
141: 0.275,115: 0.175,515: 0.175,866: 0.175,996: 0.175
115: 0.175,395: 0.175,131: 0.175,111: 0.125,344: 0.125
115: 0.175,515: 0.175,866: 0.175,500: 0.175,404: 0.175
141: 0.275,515: 0.175,866: 0.175,996: 0.175,456: 0.175
141: 0.275,918: 0.175,395: 0.175,921: 0.175,919: 0.175
141: 0.275,515: 0.175,866: 0.175,996: 0.175,456: 0.175
141: 0.275,515: 0.175,866: 0.175,996: 0.175,456: 0.175
141: 0.275,996: 0.175,515: 0.175,866: 0.175,456: 0.175
141: 0.275,456: 0.175,110: 0.175,921: 0.175,919: 0.175
141: 0.275,456: 0.175,919: 0.175,921: 0.175,131: 0.175
141: 0.275,921: 0.175,919: 0.175,131: 0.175,839: 0.175
141: 0.275,919: 0.175,839: 0.175,866: 0.175,122: 0.175
141: 0.275,953: 0.175,876: 0.175,119: 0.175,413: 0.175
141: 0.275,876: 0.175,119: 0.175,413: 0.175,953: 0.175
141: 0.275,919: 0.175,866: 0.175,122: 0.175,389: 0.175
141: 0.275,122: 0.175,918: 0.175,389: 0.175,866: 0.175
141: 0.275,953: 0.175,876: 0.175,413: 0.175,119: 0.175
954: 0.175,876: 0.175,942: 0.15,929: 0.15,89: 0.125
954: 0.175,876: 0.175,942: 0.15,929: 0.15,89: 0.125
954: 0.175,876: 0.175,942: 0.15,929: 0.15,89: 0.125
954: 0.175,876: 0.175,942: 0.15,929: 0.15,89: 0.125
954: 0.175,876: 0.175,942: 0.15,929: 0.15,89: 0.125
954: 0.175,876: 0.175,942: 0.15,929: 0.15,89: 0.125
954: 0.175,876: 0.175,942: 0.15,929: 0.15,89: 0.125
954: 0.175,876: 0.175,942: 0.15,929: 0.15,89: 0.125
876: 0.175,954: 0.175,942: 0.15,929: 0.15,11: 0.125
134: 0.325,141: 0.275,965: 0.175,839: 0.175,515: 0.175
134: 0.325,141: 0.275,965: 0.175,839: 0.175,515: 0.175
134: 0.325,141: 0.275,965: 0.175,839: 0.175,515: 0.175
134: 0.325,141: 0.275,965: 0.175,839: 0.175,515: 0.175
134: 0.325,141: 0.275,839: 0.175,965: 0.175,515: 0.175
134: 0.325,141: 0.275,839: 0.175,965: 0.175,515: 0.175
134: 0.325,141: 0.275,839: 0.175,965: 0.175,866: 0.175
134: 0.325,141: 0.275,866: 0.175,515: 0.175,109: 0.175
134: 0.325,141: 0.275,880: 0.175,832: 0.175,515: 0.175
876: 0.175,780: 0.175,915: 0.15,942: 0.15,427: 0.125
876: 0.175,780: 0.175,915: 0.15,942: 0.15,427: 0.125
876: 0.175,780: 0.175,915: 0.15,942: 0.15,427: 0.125
876: 0.175,780: 0.175,915: 0.15,942: 0.15,427: 0.125
876: 0.175,780: 0.175,942: 0.15,915: 0.15,427: 0.125
141: 0.275,876: 0.175,780: 0.175,921: 0.175,880: 0.175
141: 0.275,780: 0.175,876: 0.175,921: 0.175,880: 0.175
141: 0.275,780: 0.175,876: 0.175,921: 0.175,880: 0.175
141: 0.275,921: 0.175,880: 0.175,882: 0.15,71: 0.15
141: 0.275,876: 0.175,780: 0.175,921: 0.175,880: 0.175
141: 0.275,921: 0.175,880: 0.175,71: 0.15,882: 0.15
141: 0.275,921: 0.175,880: 0.175,882: 0.15,71: 0.15
141: 0.275,921: 0.175,880: 0.175,882: 0.15,71: 0.15
141: 0.275,921: 0.175,880: 0.175,882: 0.15,71: 0.15
141: 0.275,921: 0.175,880: 0.175,882: 0.15,71: 0.15
134: 0.325,876: 0.175,919: 0.175,921: 0.175,107: 0.175
134: 0.325,876: 0.175,919: 0.175,921: 0.175,107: 0.175
134: 0.325,876: 0.175,919: 0.175,921: 0.175,107: 0.175
134: 0.325,876: 0.175,919: 0.175,921: 0.175,107: 0.175
134: 0.325,107: 0.175,970: 0.175,871: 0.175,122: 0.175
134: 0.325,839: 0.175,404: 0.175,500: 0.175,138: 0.175
134: 0.325,880: 0.175,832: 0.175,839: 0.175,138: 0.175
134: 0.325,138: 0.175,515: 0.175,109: 0.175,122: 0.175
134: 0.325,970: 0.175,107: 0.175,389: 0.175,871: 0.175
134: 0.325,871: 0.175,389: 0.175,780: 0.175,970: 0.175
456: 0.175,839: 0.175,404: 0.175,138: 0.175,109: 0.175
109: 0.175,389: 0.175,780: 0.175,119: 0.175,413: 0.175
456: 0.175,395: 0.175,921: 0.175,119: 0.175,413: 0.175
839: 0.175,138: 0.175,404: 0.175,780: 0.175,389: 0.175
839: 0.175,404: 0.175,456: 0.175,138: 0.175,109: 0.175
107: 0.175,138: 0.175,921: 0.175,395: 0.175,839: 0.175
921: 0.175,395: 0.175,839: 0.175,456: 0.175,109: 0.175
921: 0.175,119: 0.175,404: 0.175,107: 0.175,832: 0.175
119: 0.175,404: 0.175,107: 0.175,832: 0.175,283: 0.125
107: 0.175,395: 0.175,138: 0.175,136: 0.15,929: 0.15
107: 0.175,395: 0.175,138: 0.175,136: 0.15,929: 0.15
138: 0.175,876: 0.175,404: 0.175,107: 0.175,970: 0.175
107: 0.175,395: 0.175,138: 0.175,112: 0.15,929: 0.15
107: 0.175,395: 0.175,138: 0.175,136: 0.15,929: 0.15
107: 0.175,395: 0.175,138: 0.175,136: 0.15,929: 0.15
876: 0.175,404: 0.175,107: 0.175,970: 0.175,395: 0.175
876: 0.175,404: 0.175,107: 0.175,970: 0.175,395: 0.175
876: 0.175,404: 0.175,107: 0.175,970: 0.175,395: 0.175
785: 0.175,107: 0.175,970: 0.175,138: 0.175,876: 0.175
921: 0.175,404: 0.175,122: 0.175,970: 0.175,785: 0.175
876: 0.175,921: 0.175,122: 0.175,404: 0.175,970: 0.175
122: 0.175,404: 0.175,970: 0.175,785: 0.175,876: 0.175
122: 0.175,404: 0.175,970: 0.175,785: 0.175,876: 0.175
404: 0.175,876: 0.175,921: 0.175,970: 0.175,122: 0.175
141: 0.32500002,919: 0.225,131: 0.225,101: 0.225,876: 0.225
141: 0.32500002,101: 0.325,138: 0.275,866: 0.275,131: 0.275
141: 0.32500002,101: 0.325,138: 0.275,866: 0.275,131: 0.275
141: 0.32500002,101: 0.325,138: 0.275,866: 0.275,131: 0.275
141: 0.375,101: 0.325,456: 0.275,107: 0.275,876: 0.275
141: 0.375,101: 0.325,138: 0.275,866: 0.275,919: 0.275
141: 0.32500002,500: 0.225,101: 0.225,876: 0.225,107: 0.225
141: 0.375,101: 0.325,839: 0.275,138: 0.275,866: 0.275
141: 0.275,953: 0.175,119: 0.175,780: 0.175,131: 0.175
141: 0.275,839: 0.175,131: 0.175,780: 0.175,866: 0.175
141: 0.275,866: 0.175,839: 0.175,456: 0.175,780: 0.175
866: 0.175,780: 0.175,953: 0.175,131: 0.175,839: 0.175
954: 0.175,970: 0.175,866: 0.175,122: 0.175,461: 0.15
954: 0.175,970: 0.175,866: 0.175,996: 0.175,122: 0.175
954: 0.175,970: 0.175,866: 0.175,996: 0.175,122: 0.175
954: 0.175,970: 0.175,866: 0.175,996: 0.175,122: 0.175
954: 0.175,970: 0.175,996: 0.175,866: 0.175,122: 0.175
954: 0.175,970: 0.175,996: 0.175,866: 0.175,122: 0.175
996: 0.175,866: 0.175,122: 0.175,970: 0.175,954: 0.175
122: 0.175,866: 0.175,996: 0.175,970: 0.175,954: 0.175
122: 0.175,882: 0.15,844: 0.15,36: 0.125,74: 0.125
122: 0.175,844: 0.15,882: 0.15,797: 0.125,427: 0.125
876: 0.175,107: 0.175,448: 0.175,325: 0.125,296: 0.125
876: 0.175,107: 0.175,448: 0.175,325: 0.125,296: 0.125
876: 0.175,107: 0.175,448: 0.175,325: 0.125,296: 0.125
448: 0.175,107: 0.175,876: 0.175,409: 0.125,417: 0.125
876: 0.175,107: 0.175,448: 0.175,325: 0.125,296: 0.125
107: 0.175,448: 0.175,876: 0.175,237: 0.125,286: 0.125
448: 0.175,107: 0.175,876: 0.175,838: 0.125,465: 0.125
107: 0.175,448: 0.175,876: 0.175,219: 0.125,417: 0.125
107: 0.175,448: 0.175,876: 0.175,838: 0.125,409: 0.125
107: 0.175,448: 0.175,876: 0.175,323: 0.125,417: 0.125
141: 0.275,395: 0.175,109: 0.175,404: 0.175,107: 0.175
141: 0.275,395: 0.175,109: 0.175,404: 0.175,107: 0.175
141: 0.275,395: 0.175,109: 0.175,404: 0.175,107: 0.175
141: 0.275,109: 0.175,404: 0.175,107: 0.175,389: 0.175
141: 0.275,395: 0.175,109: 0.175,404: 0.175,107: 0.175
141: 0.275,918: 0.175,876: 0.175,395: 0.175,138: 0.175
141: 0.275,389: 0.175,448: 0.175,921: 0.175,395: 0.175
141: 0.275,138: 0.175,918: 0.175,880: 0.175,404: 0.175
141: 0.275,138: 0.175,839: 0.175,456: 0.175,109: 0.175
141: 0.275,880: 0.175,109: 0.175,500: 0.175,131: 0.175
141: 0.275,456: 0.175,138: 0.175,389: 0.175,448: 0.175
141: 0.275,880: 0.175,500: 0.175,107: 0.175,871: 0.175
141: 0.275,880: 0.175,500: 0.175,107: 0.175,871: 0.175
141: 0.275,500: 0.175,456: 0.175,138: 0.175,866: 0.175
141: 0.275,456: 0.175,871: 0.175,107: 0.175,880: 0.175
141: 0.275,500: 0.175,866: 0.175,138: 0.175,131: 0.175
141: 0.275,880: 0.175,500: 0.175,107: 0.175,871: 0.175
141: 0.275,921: 0.175,880: 0.175,71: 0.15,882: 0.15
141: 0.275,456: 0.175,871: 0.175,107: 0.175,880: 0.175
141: 0.275,921: 0.175,880: 0.175,71: 0.15,882: 0.15
839: 0.175,138: 0.175,456: 0.175,109: 0.175,522: 0.15
839: 0.175,138: 0.175,456: 0.175,109: 0.175,522: 0.15
138: 0.175,456: 0.175,109: 0.175,839: 0.175,522: 0.15
839: 0.175,138: 0.175,456: 0.175,109: 0.175,522: 0.15
456: 0.175,839: 0.175,138: 0.175,109: 0.175,522: 0.15
839: 0.175,138: 0.175,456: 0.175,109: 0.175,522: 0.15
839: 0.175,456: 0.175,138: 0.175,109: 0.175,522: 0.15
456: 0.175,138: 0.175,109: 0.175,839: 0.175,522: 0.15
456: 0.175,138: 0.175,109: 0.175,839: 0.175,522: 0.15
395: 0.175,389: 0.175,778: 0.15,182: 0.125,410: 0.125
138: 0.175,109: 0.175,839: 0.175,456: 0.175,395: 0.175
395: 0.175,389: 0.175,778: 0.15,182: 0.125,410: 0.125
395: 0.175,389: 0.175,778: 0.15,182: 0.125,410: 0.125
389: 0.175,395: 0.175,778: 0.15,292: 0.125,319: 0.125
389: 0.175,395: 0.175,778: 0.15,292: 0.125,319: 0.125
395: 0.175,389: 0.175,778: 0.15,409: 0.125,976: 0.125
976: 0.125,70: 0.125,485: 0.1,280: 0.075,948: 0.075
70: 0.125,976: 0.125,485: 0.1,280: 0.075,948: 0.075
141: 0.275,131: 0.175,448: 0.175,871: 0.175,107: 0.175
141: 0.275,131: 0.175,448: 0.175,871: 0.175,107: 0.175
141: 0.275,131: 0.175,448: 0.175,871: 0.175,107: 0.175
141: 0.275,131: 0.175,448: 0.175,871: 0.175,107: 0.175
141: 0.275,448: 0.175,871: 0.175,107: 0.175,131: 0.175
141: 0.275,448: 0.175,871: 0.175,107: 0.175,131: 0.175
141: 0.275,110: 0.175,871: 0.175,448: 0.175,107: 0.175
141: 0.275,110: 0.175,871: 0.175,970: 0.175,107: 0.175
970: 0.175,832: 0.175,953: 0.175,839: 0.175,110: 0.175
953: 0.175,832: 0.175,970: 0.175,839: 0.175,110: 0.175
832: 0.175,970: 0.175,839: 0.175,953: 0.175,110: 0.175
970: 0.175,953: 0.175,110: 0.175,118: 0.15,778: 0.15
953: 0.175,110: 0.175,122: 0.175,839: 0.175,832: 0.175
953: 0.175,110: 0.175,970: 0.175,778: 0.15,123: 0.15
953: 0.175,107: 0.175,970: 0.175,880: 0.175,131: 0.175
953: 0.175,107: 0.175,970: 0.175,880: 0.175,131: 0.175
953: 0.175,107: 0.175,970: 0.175,880: 0.175,131: 0.175
953: 0.175,107: 0.175,970: 0.175,880: 0.175,131: 0.175
107: 0.175,970: 0.175,404: 0.175,131: 0.175,953: 0.175
880: 0.175,404: 0.175,107: 0.175,970: 0.175,131: 0.175
107: 0.175,970: 0.175,404: 0.175,131: 0.175,953: 0.175
953: 0.175,880: 0.175,404: 0.175,131: 0.175,970: 0.175
953: 0.175,880: 0.175,404: 0.175,107: 0.175,970: 0.175
953: 0.175,880: 0.175,404: 0.175,970: 0.175,107: 0.175
389: 0.175,395: 0.175,119: 0.175,413: 0.175,918: 0.175
389: 0.175,395: 0.175,413: 0.175,119: 0.175,918: 0.175
389: 0.175,395: 0.175,131: 0.175,119: 0.175,413: 0.175
395: 0.175,119: 0.175,413: 0.175,918: 0.175,389: 0.175
395: 0.175,413: 0.175,119: 0.175,918: 0.175,389: 0.175
389: 0.175,413: 0.175,119: 0.175,996: 0.175,395: 0.175
389: 0.175,119: 0.175,413: 0.175,996: 0.175,131: 0.175
918: 0.175,922: 0.15,678: 0.125,756: 0.125,618: 0.125
119: 0.175,413: 0.175,996: 0.175,131: 0.175,918: 0.175
918: 0.175,922: 0.15,649: 0.125,678: 0.125,587: 0.125
141: 0.275,115: 0.175,122: 0.175,996: 0.175,866: 0.175
141: 0.275,115: 0.175,122: 0.175,996: 0.175,866: 0.175
141: 0.275,115: 0.175,122: 0.175,996: 0.175,866: 0.175
141: 0.275,115: 0.175,122: 0.175,996: 0.175,866: 0.175
141: 0.275,122: 0.175,115: 0.175,996: 0.175,866: 0.175
141: 0.275,921: 0.175,954: 0.175,866: 0.175,996: 0.175
141: 0.275,953: 0.175,448: 0.175,122: 0.175,115: 0.175
141: 0.275,122: 0.175,115: 0.175,996: 0.175,866: 0.175
141: 0.275,122: 0.175,115: 0.175,866: 0.175,996: 0.175
141: 0.275,953: 0.175,448: 0.175,122: 0.175,115: 0.175
325: 0.125,805: 0.125,297: 0.125,372: 0.125,296: 0.125
798: 0.125,565: 0.125,625: 0.125,344: 0.125,562: 0.125
625: 0.125,565: 0.125,344: 0.125,562: 0.125,581: 0.125
625: 0.125,344: 0.125,565: 0.125,798: 0.125,562: 0.125
138: 0.175,515: 0.175,404: 0.175,500: 0.175,395: 0.175
138: 0.175,515: 0.175,404: 0.175,500: 0.175,395: 0.175
138: 0.175,515: 0.175,404: 0.175,500: 0.175,395: 0.175
138: 0.175,515: 0.175,404: 0.175,500: 0.175,395: 0.175
876: 0.175,953: 0.175,457: 0.175,119: 0.175,389: 0.175
109: 0.175,138: 0.175,515: 0.175,866: 0.175,500: 0.175
109: 0.175,866: 0.175,515: 0.175,138: 0.175,500: 0.175
866: 0.175,109: 0.175,110: 0.175,918: 0.175,131: 0.175
918: 0.175,109: 0.175,110: 0.175,876: 0.175,953: 0.175
110: 0.175,953: 0.175,876: 0.175,119: 0.175,107: 0.175
