Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
396: 0.3,918: 0.275,141: 0.275,389: 0.275,465: 0.25
612: 0.175,755: 0.175,721: 0.175,604: 0.175,832: 0.15
612: 0.175,755: 0.175,604: 0.175,721: 0.175,122: 0.15
612: 0.175,755: 0.175,721: 0.175,604: 0.175,832: 0.15
612: 0.175,755: 0.175,721: 0.175,604: 0.175,832: 0.15
612: 0.175,755: 0.175,721: 0.175,604: 0.175,832: 0.15
612: 0.175,755: 0.175,604: 0.175,721: 0.175,122: 0.15
612: 0.175,755: 0.175,721: 0.175,604: 0.175,832: 0.15
604: 0.175,721: 0.175,755: 0.175,612: 0.175,122: 0.15
832: 0.15,547: 0.15,122: 0.15,938: 0.125,318: 0.125
612: 0.175,755: 0.175,721: 0.175,604: 0.175,583: 0.15
755: 0.175,612: 0.175,721: 0.175,604: 0.175,832: 0.15
755: 0.225,562: 0.225,465: 0.2,307: 0.2,230: 0.175
307: 0.4,755: 0.325,562: 0.325,465: 0.3,230: 0.275
755: 0.325,307: 0.3,465: 0.3,194: 0.275,265: 0.275
307: 0.3,562: 0.275,755: 0.225,251: 0.225,265: 0.225
307: 0.3,194: 0.275,265: 0.275,107: 0.275,562: 0.275
562: 0.325,307: 0.3,465: 0.3,755: 0.275,194: 0.275
755: 0.225,562: 0.225,307: 0.2,465: 0.2,107: 0.175
307: 0.3,755: 0.275,562: 0.275,465: 0.25,107: 0.225
307: 0.4,562: 0.325,755: 0.325,465: 0.3,194: 0.275
909: 0.075,None,None,None,None
909: 0.075,None,None,None,None
909: 0.075,None,None,None,None
909: 0.075,None,None,None,None
909: 0.075,None,None,None,None
909: 0.075,None,None,None,None
909: 0.075,None,None,None,None
909: 0.075,None,None,None,None
909: 0.075,None,None,None,None
909: 0.075,None,None,None,None
675: 0.275,744: 0.175,626: 0.175,592: 0.175,654: 0.175
675: 0.275,744: 0.175,626: 0.175,592: 0.175,654: 0.175
675: 0.275,744: 0.175,626: 0.175,592: 0.175,654: 0.175
675: 0.275,744: 0.175,626: 0.175,592: 0.175,654: 0.175
675: 0.275,633: 0.175,835: 0.175,655: 0.175,627: 0.175
675: 0.275,654: 0.175,562: 0.175,627: 0.175,655: 0.175
675: 0.275,626: 0.175,744: 0.175,835: 0.175,633: 0.175
675: 0.275,627: 0.175,655: 0.175,983: 0.175,626: 0.175
675: 0.275,626: 0.175,744: 0.175,633: 0.175,835: 0.175
675: 0.275,626: 0.175,744: 0.175,633: 0.175,835: 0.175
541: 0.175,674: 0.175,562: 0.175,871: 0.175,780: 0.175
541: 0.175,674: 0.175,562: 0.175,871: 0.175,780: 0.175
541: 0.175,674: 0.175,562: 0.175,871: 0.175,780: 0.175
675: 0.275,541: 0.175,674: 0.175,562: 0.175,871: 0.175
675: 0.275,626: 0.175,541: 0.175,627: 0.175,983: 0.175
675: 0.275,744: 0.175,633: 0.175,835: 0.175,562: 0.175
675: 0.275,626: 0.175,627: 0.175,541: 0.175,983: 0.175
675: 0.275,541: 0.175,674: 0.175,562: 0.175,780: 0.175
675: 0.275,592: 0.175,983: 0.175,655: 0.175,627: 0.175
675: 0.275,626: 0.175,983: 0.175,655: 0.175,627: 0.175
675: 0.275,626: 0.175,983: 0.175,627: 0.175,655: 0.175
675: 0.275,627: 0.175,655: 0.175,983: 0.175,592: 0.175
675: 0.275,983: 0.175,627: 0.175,655: 0.175,633: 0.175
675: 0.275,655: 0.175,627: 0.175,983: 0.175,633: 0.175
675: 0.275,626: 0.175,983: 0.175,627: 0.175,655: 0.175
635: 0.3,559: 0.275,986: 0.275,983: 0.225,735: 0.225
635: 0.3,559: 0.275,986: 0.275,983: 0.225,735: 0.225
635: 0.3,559: 0.275,986: 0.275,983: 0.225,735: 0.225
635: 0.3,559: 0.275,986: 0.275,983: 0.225,735: 0.225
635: 0.3,986: 0.275,559: 0.275,780: 0.225,141: 0.225
635: 0.3,559: 0.275,986: 0.275,780: 0.225,653: 0.225
635: 0.3,559: 0.275,986: 0.275,780: 0.225,882: 0.225
915: 0.175,141: 0.175,456: 0.175,835: 0.175,691: 0.175
71: 0.175,915: 0.175,141: 0.175,456: 0.175,835: 0.175
71: 0.175,913: 0.15,712: 0.15,789: 0.125,434: 0.125
71: 0.175,915: 0.175,141: 0.175,456: 0.175,835: 0.175
141: 0.175,456: 0.175,835: 0.175,691: 0.175,71: 0.175
71: 0.175,915: 0.175,141: 0.175,456: 0.175,835: 0.175
141: 0.175,456: 0.175,835: 0.175,691: 0.175,71: 0.175
456: 0.175,835: 0.175,691: 0.175,141: 0.175,71: 0.175
456: 0.175,835: 0.175,691: 0.175,141: 0.175,915: 0.175
456: 0.175,835: 0.175,691: 0.175,141: 0.175,915: 0.175
675: 0.275,610: 0.175,653: 0.175,612: 0.175,669: 0.175
675: 0.275,612: 0.175,610: 0.175,653: 0.175,866: 0.175
675: 0.275,612: 0.175,610: 0.175,653: 0.175,866: 0.175
675: 0.275,612: 0.175,610: 0.175,653: 0.175,866: 0.175
675: 0.275,610: 0.175,653: 0.175,612: 0.175,669: 0.175
675: 0.275,612: 0.175,610: 0.175,653: 0.175,866: 0.175
675: 0.275,610: 0.175,653: 0.175,612: 0.175,669: 0.175
675: 0.275,610: 0.175,653: 0.175,612: 0.175,669: 0.175
675: 0.275,612: 0.175,610: 0.175,653: 0.175,458: 0.175
675: 0.275,610: 0.175,653: 0.175,612: 0.175,669: 0.175
735: 0.175,458: 0.175,866: 0.175,667: 0.175,798: 0.15
758: 0.275,835: 0.225,456: 0.225,135: 0.225,626: 0.225
135: 0.325,758: 0.275,138: 0.275,627: 0.275,726: 0.275
758: 0.425,835: 0.375,456: 0.375,627: 0.375,726: 0.375
135: 0.425,758: 0.375,456: 0.325,835: 0.325,627: 0.325
135: 0.425,835: 0.375,456: 0.375,758: 0.375,138: 0.375
135: 0.325,456: 0.325,835: 0.325,458: 0.325,626: 0.325
835: 0.375,456: 0.375,627: 0.375,726: 0.375,758: 0.375
135: 0.525,758: 0.425,835: 0.375,456: 0.375,627: 0.375
135: 0.325,758: 0.325,835: 0.275,456: 0.275,138: 0.275
758: 0.275,135: 0.225,456: 0.225,626: 0.225,458: 0.225
610: 0.2,835: 0.2,626: 0.2,557: 0.2,541: 0.2
610: 0.2,835: 0.2,626: 0.2,557: 0.2,541: 0.2
544: 0.2,610: 0.2,835: 0.2,541: 0.2,132: 0.2
544: 0.2,610: 0.2,835: 0.2,541: 0.2,132: 0.2
544: 0.2,610: 0.2,835: 0.2,541: 0.2,132: 0.2
610: 0.2,835: 0.2,626: 0.2,557: 0.2,541: 0.2
755: 0.175,389: 0.175,918: 0.175,782: 0.15,804: 0.125
755: 0.175,918: 0.175,389: 0.175,782: 0.15,357: 0.125
626: 0.175,127: 0.15,625: 0.15,581: 0.15,942: 0.15
655: 0.47500002,675: 0.375,653: 0.375,610: 0.375,557: 0.375
626: 0.175,127: 0.15,625: 0.15,581: 0.15,942: 0.15
626: 0.625,675: 0.57500005,557: 0.575,653: 0.575,610: 0.575
626: 0.625,655: 0.47500002,610: 0.47500002,653: 0.47500002,675: 0.47500002
675: 0.375,698: 0.32500002,626: 0.325,655: 0.325,557: 0.275
626: 0.625,655: 0.625,675: 0.57500005,557: 0.575,653: 0.575
675: 0.375,698: 0.32500002,626: 0.325,655: 0.325,557: 0.275
655: 0.77500004,626: 0.77500004,675: 0.675,557: 0.575,653: 0.575
655: 0.625,626: 0.625,675: 0.57500005,557: 0.575,653: 0.575
626: 0.625,655: 0.625,675: 0.57500005,610: 0.47500002,653: 0.47500002
675: 0.47500002,626: 0.47500002,655: 0.47500002,653: 0.375,610: 0.375
121: 0.15,485: 0.125,246: 0.125,910: 0.125,842: 0.125
675: 0.275,640: 0.175,544: 0.175,735: 0.175,592: 0.175
675: 0.275,640: 0.175,544: 0.175,735: 0.175,592: 0.175
675: 0.275,640: 0.175,544: 0.175,735: 0.175,592: 0.175
675: 0.275,640: 0.175,544: 0.175,735: 0.175,592: 0.175
675: 0.275,640: 0.175,544: 0.175,633: 0.175,568: 0.175
675: 0.275,640: 0.175,544: 0.175,592: 0.175,735: 0.175
675: 0.275,660: 0.175,544: 0.175,568: 0.175,735: 0.175
675: 0.275,544: 0.175,735: 0.175,592: 0.175,568: 0.175
675: 0.275,640: 0.175,544: 0.175,633: 0.175,568: 0.175
675: 0.275,876: 0.175,81: 0.175,599: 0.175,653: 0.175
675: 0.275,876: 0.175,81: 0.175,599: 0.175,653: 0.175
675: 0.275,876: 0.175,81: 0.175,599: 0.175,653: 0.175
675: 0.275,876: 0.175,81: 0.175,599: 0.175,653: 0.175
675: 0.275,882: 0.175,610: 0.175,633: 0.175,835: 0.175
675: 0.275,674: 0.175,650: 0.175,880: 0.175,141: 0.175
675: 0.275,610: 0.175,835: 0.175,882: 0.175,633: 0.175
675: 0.275,655: 0.175,592: 0.175,633: 0.175,683: 0.15
675: 0.275,880: 0.175,674: 0.175,141: 0.175,650: 0.175
675: 0.275,660: 0.175,915: 0.175,876: 0.175,599: 0.175
675: 0.275,866: 0.225,721: 0.225,692: 0.2,792: 0.17500001
792: 0.275,866: 0.225,721: 0.225,63: 0.225,131: 0.225
721: 0.325,866: 0.325,63: 0.325,131: 0.325,692: 0.3
692: 0.35000002,895: 0.325,721: 0.325,866: 0.325,63: 0.325
792: 0.47500002,721: 0.375,866: 0.375,692: 0.35000002,895: 0.325
721: 0.325,866: 0.325,692: 0.3,792: 0.275,131: 0.275
792: 0.375,692: 0.35000002,721: 0.325,866: 0.325,63: 0.325
792: 0.375,866: 0.325,721: 0.325,692: 0.3,895: 0.275
866: 0.275,792: 0.275,721: 0.275,692: 0.25,895: 0.225
866: 0.225,721: 0.225,692: 0.2,792: 0.17500001,895: 0.175
675: 0.275,640: 0.175,544: 0.175,568: 0.175,592: 0.175
675: 0.275,698: 0.275,640: 0.175,544: 0.175,568: 0.175
675: 0.275,698: 0.275,640: 0.175,544: 0.175,568: 0.175
675: 0.275,698: 0.275,404: 0.225,721: 0.225,983: 0.225
915: 0.325,698: 0.275,541: 0.275,675: 0.275,670: 0.275
698: 0.275,675: 0.275,915: 0.275,404: 0.225,721: 0.225
675: 0.275,698: 0.275,404: 0.225,721: 0.225,983: 0.225
915: 0.325,402: 0.275,698: 0.275,541: 0.275,675: 0.275
915: 0.325,698: 0.275,541: 0.275,675: 0.275,670: 0.275
915: 0.325,402: 0.275,698: 0.275,541: 0.275,670: 0.275
541: 0.275,675: 0.275,670: 0.275,871: 0.275,568: 0.275
568: 0.275,675: 0.275,670: 0.275,541: 0.275,915: 0.275
635: 0.25,986: 0.2,691: 0.2,546: 0.17500001,723: 0.17500001
635: 0.25,986: 0.2,691: 0.2,546: 0.17500001,723: 0.17500001
635: 0.25,465: 0.22500001,880: 0.225,871: 0.225,670: 0.225
635: 0.25,986: 0.2,691: 0.2,465: 0.17500001,618: 0.17500001
635: 0.25,640: 0.175,592: 0.175,604: 0.175,612: 0.175
675: 0.275,633: 0.175,653: 0.175,882: 0.175,610: 0.175
604: 0.175,724: 0.175,726: 0.175,669: 0.175,755: 0.175
604: 0.175,724: 0.175,726: 0.175,669: 0.175,755: 0.175
675: 0.275,633: 0.175,653: 0.175,882: 0.175,610: 0.175
675: 0.275,633: 0.175,653: 0.175,882: 0.175,610: 0.175
675: 0.275,986: 0.175,141: 0.175,674: 0.175,918: 0.175
675: 0.275,633: 0.175,653: 0.175,882: 0.175,610: 0.175
675: 0.275,844: 0.175,866: 0.175,458: 0.175,633: 0.175
918: 0.375,844: 0.275,866: 0.275,132: 0.275,915: 0.275
675: 0.275,918: 0.275,866: 0.225,844: 0.225,132: 0.225
918: 0.375,141: 0.375,389: 0.375,844: 0.375,866: 0.375
918: 0.375,132: 0.325,915: 0.325,562: 0.325,389: 0.325
918: 0.375,141: 0.375,389: 0.375,844: 0.375,866: 0.375
918: 0.375,876: 0.275,866: 0.275,844: 0.275,132: 0.275
918: 0.47500002,915: 0.375,141: 0.375,389: 0.375,844: 0.375
918: 0.275,876: 0.225,866: 0.225,844: 0.225,132: 0.225
918: 0.47500002,876: 0.325,132: 0.325,866: 0.325,844: 0.325
918: 0.575,562: 0.375,915: 0.375,141: 0.375,389: 0.375
876: 0.175,625: 0.15,942: 0.15,929: 0.15,954: 0.125
876: 0.175,625: 0.15,942: 0.15,929: 0.15,954: 0.125
876: 0.175,625: 0.15,942: 0.15,929: 0.15,954: 0.125
876: 0.175,625: 0.15,942: 0.15,929: 0.15,954: 0.125
876: 0.175,625: 0.15,942: 0.15,929: 0.15,954: 0.125
876: 0.175,625: 0.15,942: 0.15,929: 0.15,954: 0.125
876: 0.175,625: 0.15,942: 0.15,929: 0.15,954: 0.125
876: 0.175,625: 0.15,942: 0.15,929: 0.15,954: 0.125
876: 0.175,625: 0.15,942: 0.15,929: 0.15,951: 0.125
819: 0.4,882: 0.325,458: 0.325,866: 0.325,541: 0.325
698: 0.275,882: 0.225,458: 0.225,866: 0.225,541: 0.225
819: 0.4,882: 0.325,458: 0.325,866: 0.325,541: 0.325
819: 0.3,458: 0.275,866: 0.275,541: 0.275,915: 0.275
819: 0.4,458: 0.325,866: 0.325,541: 0.325,915: 0.325
819: 0.4,882: 0.325,458: 0.325,866: 0.325,541: 0.325
819: 0.4,882: 0.325,866: 0.325,458: 0.325,541: 0.325
698: 0.275,915: 0.225,880: 0.225,141: 0.225,882: 0.225
819: 0.3,866: 0.275,458: 0.275,915: 0.275,780: 0.275
915: 0.175,876: 0.175,780: 0.175,667: 0.175,942: 0.15
915: 0.175,876: 0.175,780: 0.175,667: 0.175,942: 0.15
915: 0.175,876: 0.175,780: 0.175,667: 0.175,942: 0.15
915: 0.175,876: 0.175,780: 0.175,667: 0.175,942: 0.15
876: 0.175,667: 0.175,780: 0.175,882: 0.175,915: 0.175
915: 0.175,876: 0.175,780: 0.175,667: 0.175,942: 0.15
667: 0.175,780: 0.175,882: 0.175,915: 0.175,71: 0.175
780: 0.175,667: 0.175,882: 0.175,915: 0.175,71: 0.175
882: 0.175,71: 0.175,876: 0.175,780: 0.175,667: 0.175
655: 0.175,71: 0.175,612: 0.175,882: 0.175,735: 0.175
612: 0.175,735: 0.175,882: 0.175,655: 0.175,141: 0.175
612: 0.175,882: 0.175,655: 0.175,880: 0.175,141: 0.175
612: 0.175,882: 0.175,655: 0.175,141: 0.175,880: 0.175
612: 0.175,882: 0.175,655: 0.175,880: 0.175,674: 0.175
882: 0.175,612: 0.175,674: 0.175,880: 0.175,141: 0.175
876: 0.175,81: 0.175,755: 0.175,612: 0.175,844: 0.175
876: 0.175,81: 0.175,755: 0.175,612: 0.175,844: 0.175
876: 0.175,81: 0.175,755: 0.175,612: 0.175,844: 0.175
876: 0.175,81: 0.175,755: 0.175,612: 0.175,844: 0.175
675: 0.275,698: 0.275,844: 0.175,626: 0.175,670: 0.175
675: 0.275,698: 0.275,541: 0.175,844: 0.175,138: 0.175
675: 0.275,698: 0.275,735: 0.175,568: 0.175,592: 0.175
675: 0.275,698: 0.275,674: 0.175,880: 0.175,132: 0.175
675: 0.275,698: 0.275,557: 0.175,389: 0.175,871: 0.175
675: 0.275,698: 0.275,626: 0.175,844: 0.175,744: 0.175
675: 0.275,835: 0.175,456: 0.175,633: 0.175,882: 0.175
675: 0.275,698: 0.275,835: 0.175,882: 0.175,610: 0.175
675: 0.275,670: 0.175,138: 0.175,659: 0.175,755: 0.175
675: 0.275,633: 0.175,835: 0.175,456: 0.175,882: 0.175
675: 0.275,592: 0.175,726: 0.175,735: 0.175,721: 0.175
675: 0.275,659: 0.175,612: 0.175,755: 0.175,835: 0.175
675: 0.275,844: 0.175,138: 0.175,655: 0.175,735: 0.175
675: 0.275,592: 0.175,633: 0.175,655: 0.175,570: 0.15
675: 0.275,592: 0.175,633: 0.175,655: 0.175,570: 0.15
675: 0.275,669: 0.175,844: 0.175,138: 0.175,562: 0.175
675: 0.275,669: 0.175,844: 0.175,138: 0.175,562: 0.175
675: 0.275,844: 0.175,138: 0.175,660: 0.175,562: 0.175
675: 0.275,660: 0.175,562: 0.175,669: 0.175,844: 0.175
675: 0.275,669: 0.175,844: 0.175,138: 0.175,562: 0.175
675: 0.275,876: 0.175,568: 0.175,726: 0.175,669: 0.175
675: 0.275,669: 0.175,844: 0.175,138: 0.175,562: 0.175
675: 0.275,876: 0.175,568: 0.175,726: 0.175,669: 0.175
675: 0.275,876: 0.175,568: 0.175,726: 0.175,669: 0.175
675: 0.275,71: 0.175,669: 0.175,844: 0.175,138: 0.175
986: 0.175,674: 0.175,541: 0.175,983: 0.175,132: 0.175
876: 0.175,983: 0.175,541: 0.175,132: 0.175,986: 0.175
132: 0.175,983: 0.175,541: 0.175,71: 0.175,986: 0.175
983: 0.175,541: 0.175,132: 0.175,71: 0.175,674: 0.175
876: 0.175,983: 0.175,541: 0.175,132: 0.175,71: 0.175
659: 0.175,876: 0.175,660: 0.175,915: 0.175,866: 0.175
659: 0.175,876: 0.175,660: 0.175,915: 0.175,866: 0.175
659: 0.175,876: 0.175,660: 0.175,915: 0.175,866: 0.175
659: 0.175,876: 0.175,660: 0.175,915: 0.175,866: 0.175
138: 0.175,844: 0.175,866: 0.175,983: 0.175,141: 0.175
726: 0.175,724: 0.175,876: 0.175,141: 0.175,674: 0.175
915: 0.175,660: 0.175,138: 0.175,866: 0.175,844: 0.175
141: 0.175,674: 0.175,456: 0.175,882: 0.175,876: 0.175
726: 0.175,724: 0.175,141: 0.175,650: 0.175,780: 0.175
780: 0.175,866: 0.175,844: 0.175,456: 0.175,726: 0.175
866: 0.175,844: 0.175,456: 0.175,726: 0.175,724: 0.175
866: 0.175,844: 0.175,724: 0.175,726: 0.175,541: 0.175
604: 0.175,866: 0.175,461: 0.15,632: 0.15,970: 0.15
599: 0.175,81: 0.175,724: 0.175,568: 0.175,659: 0.175
599: 0.175,81: 0.175,724: 0.175,568: 0.175,659: 0.175
599: 0.175,81: 0.175,724: 0.175,568: 0.175,659: 0.175
599: 0.175,81: 0.175,724: 0.175,568: 0.175,659: 0.175
81: 0.175,599: 0.175,568: 0.175,724: 0.175,659: 0.175
866: 0.175,844: 0.175,660: 0.175,915: 0.175,669: 0.175
915: 0.175,610: 0.175,882: 0.175,544: 0.175,627: 0.175
844: 0.175,568: 0.175,882: 0.175,544: 0.175,122: 0.15
882: 0.175,544: 0.175,844: 0.175,568: 0.175,584: 0.15
660: 0.325,876: 0.325,311: 0.275,180: 0.275,835: 0.275
876: 0.225,835: 0.225,660: 0.225,465: 0.2,311: 0.17500001
311: 0.47500002,876: 0.375,465: 0.35000002,660: 0.325,227: 0.325
311: 0.275,835: 0.275,660: 0.275,465: 0.25,876: 0.225
311: 0.47500002,876: 0.375,465: 0.35000002,660: 0.325,227: 0.325
311: 0.47500002,835: 0.375,876: 0.375,660: 0.375,465: 0.35000002
311: 0.375,876: 0.375,465: 0.35000002,835: 0.325,660: 0.325
311: 0.375,876: 0.325,835: 0.325,660: 0.325,465: 0.3
876: 0.225,835: 0.225,660: 0.225,465: 0.2,311: 0.17500001
311: 0.275,876: 0.275,835: 0.275,660: 0.275,465: 0.25
876: 0.375,734: 0.35000002,465: 0.35000002,814: 0.325,219: 0.325
876: 0.275,465: 0.25,734: 0.25,283: 0.225,659: 0.225
734: 0.45000002,465: 0.45000002,283: 0.425,310: 0.425,364: 0.425
876: 0.575,401: 0.55,734: 0.55,465: 0.55,186: 0.525
876: 0.575,401: 0.55,734: 0.55,465: 0.55,186: 0.525
401: 0.55,734: 0.55,465: 0.55,283: 0.525,364: 0.525
876: 0.375,465: 0.35000002,734: 0.35000002,401: 0.35,814: 0.325
876: 0.575,401: 0.55,734: 0.55,465: 0.55,186: 0.525
876: 0.47500002,401: 0.45000002,734: 0.45000002,465: 0.45000002,283: 0.425
880: 0.175,541: 0.175,844: 0.175,670: 0.175,669: 0.175
918: 0.275,876: 0.275,782: 0.25,401: 0.25,465: 0.25
674: 0.175,141: 0.175,880: 0.175,735: 0.175,871: 0.175
674: 0.175,141: 0.175,880: 0.175,735: 0.175,871: 0.175
640: 0.175,735: 0.175,456: 0.175,882: 0.175,138: 0.175
735: 0.175,71: 0.175,866: 0.175,138: 0.175,844: 0.175
882: 0.175,456: 0.175,871: 0.175,81: 0.175,141: 0.175
674: 0.175,141: 0.175,880: 0.175,735: 0.175,871: 0.175
71: 0.175,612: 0.175,141: 0.175,880: 0.175,674: 0.175
456: 0.175,882: 0.175,655: 0.175,132: 0.175,871: 0.175
71: 0.175,612: 0.175,674: 0.175,880: 0.175,141: 0.175
721: 0.175,138: 0.175,456: 0.175,835: 0.175,655: 0.175
721: 0.175,138: 0.175,456: 0.175,835: 0.175,655: 0.175
721: 0.175,138: 0.175,456: 0.175,835: 0.175,655: 0.175
138: 0.175,456: 0.175,835: 0.175,655: 0.175,721: 0.175
835: 0.175,456: 0.175,655: 0.175,721: 0.175,138: 0.175
721: 0.175,138: 0.175,456: 0.175,835: 0.175,655: 0.175
655: 0.175,456: 0.175,835: 0.175,721: 0.175,138: 0.175
456: 0.175,835: 0.175,721: 0.175,655: 0.175,138: 0.175
835: 0.175,456: 0.175,721: 0.175,655: 0.175,138: 0.175
659: 0.175,655: 0.175,389: 0.175,986: 0.175,395: 0.15
659: 0.175,655: 0.175,389: 0.175,986: 0.175,395: 0.15
659: 0.175,655: 0.175,389: 0.175,986: 0.175,395: 0.15
138: 0.175,456: 0.175,835: 0.175,721: 0.175,655: 0.175
389: 0.175,986: 0.175,659: 0.175,655: 0.175,395: 0.15
389: 0.175,986: 0.175,659: 0.175,655: 0.175,395: 0.15
659: 0.175,389: 0.175,986: 0.175,655: 0.175,395: 0.15
485: 0.125,976: 0.125,6: 0.125,70: 0.075,280: 0.075
976: 0.125,485: 0.125,6: 0.125,280: 0.075,70: 0.075
421: 0.225,141: 0.225,871: 0.225,876: 0.225,562: 0.225
421: 0.325,876: 0.275,562: 0.275,660: 0.275,141: 0.275
876: 0.275,562: 0.275,660: 0.275,141: 0.275,421: 0.225
421: 0.325,876: 0.275,562: 0.275,660: 0.275,141: 0.275
421: 0.325,660: 0.275,562: 0.275,871: 0.275,141: 0.275
421: 0.325,871: 0.275,876: 0.275,562: 0.275,660: 0.275
421: 0.325,660: 0.275,562: 0.275,141: 0.275,871: 0.275
871: 0.225,141: 0.225,421: 0.225,876: 0.225,562: 0.225
557: 0.175,835: 0.175,610: 0.175,568: 0.175,592: 0.175
835: 0.175,610: 0.175,568: 0.175,592: 0.175,557: 0.175
835: 0.175,610: 0.175,568: 0.175,592: 0.175,557: 0.175
835: 0.175,610: 0.175,132: 0.175,544: 0.175,627: 0.175
568: 0.175,592: 0.175,557: 0.175,610: 0.175,835: 0.175
541: 0.175,132: 0.175,544: 0.175,627: 0.175,626: 0.175
541: 0.175,670: 0.175,835: 0.175,610: 0.175,667: 0.175
541: 0.175,670: 0.175,835: 0.175,610: 0.175,667: 0.175
541: 0.175,670: 0.175,835: 0.175,610: 0.175,667: 0.175
541: 0.175,670: 0.175,835: 0.175,610: 0.175,667: 0.175
675: 0.275,880: 0.175,541: 0.175,568: 0.175,670: 0.175
675: 0.275,667: 0.175,458: 0.175,541: 0.175,568: 0.175
675: 0.275,670: 0.175,610: 0.175,835: 0.175,667: 0.175
698: 0.3,675: 0.275,835: 0.25,659: 0.25,372: 0.25
835: 0.4,492: 0.4,372: 0.375,370: 0.35000002,903: 0.35000002
372: 0.375,659: 0.325,835: 0.325,698: 0.3,492: 0.3
372: 0.625,492: 0.5,659: 0.47500002,835: 0.47500002,310: 0.425
372: 0.5,492: 0.5,835: 0.47500002,903: 0.425,370: 0.425
372: 0.625,492: 0.5,659: 0.47500002,835: 0.47500002,903: 0.425
372: 0.625,492: 0.5,659: 0.47500002,835: 0.47500002,310: 0.425
372: 0.5,659: 0.425,492: 0.425,835: 0.4,193: 0.375
675: 0.3,698: 0.3,659: 0.275,372: 0.25,882: 0.25
372: 0.375,659: 0.35000002,698: 0.32500002,835: 0.325,492: 0.325
675: 0.275,610: 0.175,626: 0.175,983: 0.175,721: 0.175
675: 0.275,674: 0.175,918: 0.175,610: 0.175,612: 0.175
675: 0.3,81: 0.225,627: 0.225,568: 0.225,599: 0.2
915: 0.2,866: 0.2,983: 0.2,721: 0.2,141: 0.2
404: 0.225,141: 0.225,915: 0.2,866: 0.2,983: 0.2
325: 0.70000005,675: 0.57500005,983: 0.57500005,316: 0.52500004,227: 0.52500004
325: 0.70000005,675: 0.57500005,983: 0.57500005,316: 0.52500004,227: 0.52500004
675: 0.425,983: 0.4,325: 0.4,227: 0.35000002,984: 0.35000002
325: 0.70000005,675: 0.57500005,983: 0.52500004,679: 0.47500002,882: 0.47500002
325: 0.70000005,675: 0.57500005,983: 0.57500005,316: 0.52500004,227: 0.52500004
325: 0.70000005,675: 0.57500005,983: 0.55,227: 0.5,984: 0.5
325: 0.70000005,675: 0.57500005,983: 0.57500005,316: 0.52500004,227: 0.52500004
362: 0.3,562: 0.275,626: 0.275,676: 0.275,798: 0.25
325: 0.45000002,675: 0.425,798: 0.35000002,227: 0.35000002,625: 0.35000002
362: 0.3,562: 0.275,626: 0.275,676: 0.275,798: 0.25
362: 0.3,562: 0.275,676: 0.275,626: 0.275,625: 0.25
562: 0.225,626: 0.225,676: 0.225,625: 0.2,798: 0.2
653: 0.225,610: 0.225,835: 0.225,138: 0.225,458: 0.225
735: 0.325,659: 0.325,417: 0.3,522: 0.3,660: 0.275
458: 0.275,735: 0.275,659: 0.275,522: 0.25,653: 0.225
417: 0.4,659: 0.375,522: 0.35000002,458: 0.325,866: 0.325
