Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
780: 0.16665,141: 0.15835,76: 0.15415,882: 0.15415,778: 0.14165
780: 0.16665,141: 0.15835,76: 0.15415,882: 0.15415,778: 0.14165
780: 0.16665,141: 0.15835,76: 0.15415,882: 0.15415,778: 0.14165
780: 0.16665,141: 0.15835,76: 0.15415,882: 0.15415,778: 0.14165
780: 0.16665,141: 0.15835,882: 0.15415,76: 0.15415,778: 0.14165
780: 0.16665,141: 0.15835,882: 0.15415,76: 0.15415,778: 0.14165
780: 0.16665,141: 0.15835,882: 0.15415,76: 0.15415,778: 0.14165
913: 0.15835,71: 0.14585,919: 0.14165,955: 0.1375,174: 0.13335
942: 0.16665,141: 0.15835,913: 0.15835,922: 0.15415,76: 0.15415
942: 0.16665,913: 0.15835,141: 0.15835,922: 0.15415,76: 0.15415
942: 0.16665,141: 0.15835,913: 0.15835,922: 0.15415,76: 0.15415
942: 0.16665,913: 0.15835,141: 0.15835,922: 0.15415,76: 0.15415
942: 0.16665,141: 0.15835,913: 0.15835,922: 0.15415,76: 0.15415
942: 0.16665,913: 0.15835,141: 0.15835,922: 0.15415,76: 0.15415
942: 0.16665,913: 0.15835,141: 0.15835,922: 0.15415,76: 0.15415
942: 0.16665,913: 0.15835,141: 0.15835,922: 0.15415,76: 0.15415
942: 0.16665,913: 0.15835,141: 0.15835,922: 0.15415,76: 0.15415
782: 0.1625,395: 0.15835,866: 0.15835,172: 0.15835,922: 0.15415
782: 0.1625,395: 0.15835,866: 0.15835,172: 0.15835,922: 0.15415
782: 0.1625,395: 0.15835,172: 0.15835,866: 0.15835,922: 0.15415
782: 0.1625,395: 0.15835,172: 0.15835,866: 0.15835,922: 0.15415
782: 0.1625,395: 0.15835,172: 0.15835,866: 0.15835,922: 0.15415
782: 0.1625,395: 0.15835,866: 0.15835,172: 0.15835,922: 0.15415
782: 0.1625,395: 0.15835,866: 0.15835,172: 0.15835,922: 0.15415
782: 0.1625,395: 0.15835,172: 0.15835,866: 0.15835,922: 0.15415
782: 0.1625,395: 0.15835,172: 0.15835,866: 0.15835,922: 0.15415
782: 0.1625,172: 0.15835,866: 0.15835,395: 0.15835,922: 0.15415
782: 0.1625,395: 0.15835,172: 0.15835,866: 0.15835,922: 0.15415
138: 0.15835,172: 0.15835,141: 0.15835,136: 0.15415,456: 0.15
138: 0.15835,172: 0.15835,141: 0.15835,136: 0.15415,456: 0.15
138: 0.15835,172: 0.15835,141: 0.15835,136: 0.15415,456: 0.15
138: 0.15835,172: 0.15835,141: 0.15835,136: 0.15415,456: 0.15
138: 0.15835,172: 0.15835,141: 0.15835,136: 0.15415,456: 0.15
172: 0.15835,138: 0.15835,141: 0.15835,136: 0.15415,131: 0.15
138: 0.15835,172: 0.15835,141: 0.15835,136: 0.15415,131: 0.15
172: 0.15835,138: 0.15835,141: 0.15835,136: 0.15415,131: 0.15
172: 0.15835,138: 0.15835,141: 0.15835,136: 0.15415,131: 0.15
782: 0.1625,138: 0.15835,172: 0.15835,141: 0.15835,136: 0.15415
782: 0.1625,389: 0.15,152: 0.14165,778: 0.14165,145: 0.14165
782: 0.1625,389: 0.15,152: 0.14165,145: 0.14165,778: 0.14165
782: 0.1625,389: 0.15,152: 0.14165,145: 0.14165,778: 0.14165
782: 0.1625,389: 0.15,152: 0.14165,778: 0.14165,145: 0.14165
782: 0.1625,389: 0.15,152: 0.14165,145: 0.14165,778: 0.14165
782: 0.1625,389: 0.15,152: 0.14165,778: 0.14165,145: 0.14165
782: 0.1625,389: 0.15,152: 0.14165,492: 0.12085,165: 0.1125
782: 0.1625,389: 0.15,152: 0.14165,492: 0.12085,165: 0.1125
942: 0.16665,127: 0.14585,945: 0.14585,954: 0.14165,118: 0.1125
942: 0.16665,127: 0.14585,945: 0.14585,954: 0.14165,118: 0.1125
942: 0.16665,24: 0.16665,782: 0.1625,136: 0.15415,922: 0.15415
942: 0.16665,24: 0.16665,782: 0.1625,136: 0.15415,922: 0.15415
942: 0.16665,24: 0.16665,782: 0.1625,136: 0.15415,922: 0.15415
942: 0.16665,24: 0.16665,782: 0.1625,136: 0.15415,922: 0.15415
942: 0.16665,24: 0.16665,782: 0.1625,922: 0.15415,136: 0.15415
24: 0.16665,942: 0.16665,782: 0.1625,136: 0.15415,922: 0.15415
24: 0.16665,942: 0.16665,782: 0.1625,922: 0.15415,136: 0.15415
24: 0.16665,782: 0.1625,136: 0.15415,922: 0.15415,389: 0.15
24: 0.16665,782: 0.1625,136: 0.15415,922: 0.15415,389: 0.15
24: 0.16665,942: 0.16665,782: 0.1625,922: 0.15415,136: 0.15415
921: 0.14585,121: 0.14165,15: 0.12085,29: 0.1125,510: 0.10835
780: 0.16665,921: 0.14585,121: 0.14165,778: 0.14165,15: 0.12085
780: 0.16665,921: 0.14585,121: 0.14165,778: 0.14165,15: 0.12085
780: 0.16665,921: 0.14585,121: 0.14165,778: 0.14165,15: 0.12085
780: 0.16665,921: 0.14585,121: 0.14165,778: 0.14165,15: 0.12085
780: 0.16665,921: 0.14585,778: 0.14165,121: 0.14165,15: 0.12085
780: 0.16665,921: 0.14585,778: 0.14165,121: 0.14165,15: 0.12085
780: 0.16665,921: 0.14585,121: 0.14165,778: 0.14165,633: 0.12085
780: 0.16665,921: 0.14585,778: 0.14165,121: 0.14165,633: 0.12085
780: 0.16665,921: 0.14585,121: 0.14165,778: 0.14165,633: 0.12085
872: 0.44585,716: 0.41665,962: 0.41665,48: 0.41665,38: 0.41250002
962: 0.41665,547: 0.41250002,866: 0.35835,872: 0.34585,48: 0.31665
962: 0.26665002,547: 0.2625,866: 0.25835,872: 0.24585,48: 0.21665001
872: 0.44585,716: 0.41665,962: 0.41665,48: 0.41665,38: 0.41250002
872: 0.44585,716: 0.41665,962: 0.41665,48: 0.41665,38: 0.41250002
962: 0.56665003,547: 0.5625,866: 0.45835,872: 0.44585,716: 0.41665
962: 0.41665,547: 0.41250002,866: 0.35835,872: 0.34585,716: 0.31665
962: 0.56665003,547: 0.5625,866: 0.45835,872: 0.44585,716: 0.41665
962: 0.26665002,547: 0.2625,866: 0.25835,872: 0.24585,716: 0.21665001
24: 0.16665,832: 0.15835,633: 0.12085,492: 0.12085,655: 0.11665
24: 0.16665,832: 0.15835,866: 0.15835,131: 0.15,633: 0.12085
866: 0.15835,131: 0.15,721: 0.11665,962: 0.11665,430: 0.1125
866: 0.15835,131: 0.15,962: 0.11665,721: 0.11665,430: 0.1125
866: 0.15835,131: 0.15,721: 0.11665,962: 0.11665,430: 0.1125
866: 0.15835,131: 0.15,721: 0.11665,962: 0.11665,430: 0.1125
866: 0.15835,131: 0.15,721: 0.11665,962: 0.11665,430: 0.1125
866: 0.15835,131: 0.15,721: 0.11665,962: 0.11665,430: 0.1125
866: 0.15835,131: 0.15,721: 0.11665,962: 0.11665,430: 0.1125
866: 0.15835,131: 0.15,721: 0.11665,962: 0.11665,430: 0.1125
866: 0.15835,131: 0.15,721: 0.11665,962: 0.11665,430: 0.1125
780: 0.16665,121: 0.14165,778: 0.14165,629: 0.11665,678: 0.11665
780: 0.16665,76: 0.15415,121: 0.14165,778: 0.14165,777: 0.14165
780: 0.16665,880: 0.15835,866: 0.15835,76: 0.15415,121: 0.14165
780: 0.16665,942: 0.16665,871: 0.1625,522: 0.1625,880: 0.15835
780: 0.16665,942: 0.16665,871: 0.1625,522: 0.1625,880: 0.15835
780: 0.16665,942: 0.16665,871: 0.1625,522: 0.1625,471: 0.15835
942: 0.16665,780: 0.16665,871: 0.1625,522: 0.1625,880: 0.15835
780: 0.16665,942: 0.16665,871: 0.1625,522: 0.1625,839: 0.15835
780: 0.16665,942: 0.16665,24: 0.16665,522: 0.1625,871: 0.1625
942: 0.16665,780: 0.16665,871: 0.1625,522: 0.1625,471: 0.15835
780: 0.16665,942: 0.16665,24: 0.16665,871: 0.1625,471: 0.15835
942: 0.16665,24: 0.16665,461: 0.15835,136: 0.15415,970: 0.15
942: 0.16665,24: 0.16665,871: 0.1625,839: 0.15835,471: 0.15835
942: 0.16665,24: 0.16665,461: 0.15835,136: 0.15415,970: 0.15
942: 0.16665,24: 0.16665,871: 0.1625,880: 0.15835,461: 0.15835
942: 0.16665,24: 0.16665,461: 0.15835,136: 0.15415,970: 0.15
24: 0.16665,152: 0.14165,74: 0.14165,15: 0.12085,583: 0.11665
780: 0.16665,782: 0.1625,913: 0.15835,866: 0.15835,122: 0.15835
395: 0.15835,131: 0.15,979: 0.12085,46: 0.11665,583: 0.11665
401: 0.20835,141: 0.20835,633: 0.17085,492: 0.17085,942: 0.16665
395: 0.15835,131: 0.15,979: 0.12085,46: 0.11665,583: 0.11665
633: 0.22084999,492: 0.22084999,819: 0.21665001,465: 0.2125,401: 0.20835
141: 0.25835,633: 0.22084999,492: 0.22084999,819: 0.21665001,465: 0.2125
401: 0.30835,141: 0.25835,633: 0.22084999,492: 0.22084999,819: 0.21665001
401: 0.30835,141: 0.25835,633: 0.22084999,492: 0.22084999,819: 0.21665001
141: 0.25835,633: 0.22084999,492: 0.22084999,819: 0.21665001,465: 0.2125
401: 0.30835,141: 0.25835,633: 0.22084999,492: 0.22084999,819: 0.21665001
942: 0.16665,782: 0.1625,839: 0.15835,866: 0.15835,913: 0.15835
401: 0.20835,141: 0.20835,633: 0.17085,492: 0.17085,942: 0.16665
782: 0.1625,122: 0.15835,141: 0.15835,866: 0.15835,913: 0.15835
782: 0.1625,866: 0.15835,913: 0.15835,122: 0.15835,839: 0.15835
782: 0.1625,839: 0.15835,866: 0.15835,913: 0.15835,122: 0.15835
782: 0.1625,913: 0.15835,839: 0.15835,866: 0.15835,122: 0.15835
782: 0.1625,839: 0.15835,866: 0.15835,913: 0.15835,122: 0.15835
782: 0.1625,913: 0.15835,839: 0.15835,866: 0.15835,122: 0.15835
942: 0.16665,929: 0.15415,876: 0.15,954: 0.14165,944: 0.1125
942: 0.16665,929: 0.15415,876: 0.15,954: 0.14165,944: 0.1125
942: 0.16665,929: 0.15415,876: 0.15,954: 0.14165,944: 0.1125
942: 0.16665,929: 0.15415,876: 0.15,954: 0.14165,944: 0.1125
942: 0.16665,929: 0.15415,876: 0.15,954: 0.14165,944: 0.1125
942: 0.16665,929: 0.15415,876: 0.15,954: 0.14165,944: 0.1125
942: 0.16665,929: 0.15415,876: 0.15,954: 0.14165,944: 0.1125
942: 0.16665,929: 0.15415,876: 0.15,954: 0.14165,944: 0.1125
942: 0.16665,929: 0.15415,876: 0.15,954: 0.14165,944: 0.1125
780: 0.16665,839: 0.15835,866: 0.15835,141: 0.15835,880: 0.15835
780: 0.16665,839: 0.15835,866: 0.15835,141: 0.15835,880: 0.15835
780: 0.16665,839: 0.15835,866: 0.15835,141: 0.15835,880: 0.15835
780: 0.16665,839: 0.15835,866: 0.15835,141: 0.15835,880: 0.15835
780: 0.16665,839: 0.15835,866: 0.15835,880: 0.15835,141: 0.15835
780: 0.16665,839: 0.15835,866: 0.15835,141: 0.15835,880: 0.15835
780: 0.16665,839: 0.15835,866: 0.15835,141: 0.15835,832: 0.15835
780: 0.16665,880: 0.15835,832: 0.15835,141: 0.15835,866: 0.15835
780: 0.16665,866: 0.15835,141: 0.15835,880: 0.15835,832: 0.15835
942: 0.21665,780: 0.21665,876: 0.2,667: 0.2,915: 0.19585
942: 0.21665,780: 0.21665,876: 0.2,915: 0.19585,427: 0.15415
876: 0.3,915: 0.29585,427: 0.25415,63: 0.23335001,942: 0.21665
915: 0.29585,427: 0.25415,63: 0.23335001,942: 0.21665,780: 0.21665
780: 0.31665,942: 0.31665,876: 0.3,915: 0.29585,427: 0.25415
942: 0.26665,780: 0.26665,427: 0.25415,876: 0.25,667: 0.25
780: 0.31665,942: 0.31665,876: 0.3,915: 0.29585,427: 0.25415
780: 0.26665,942: 0.26665,876: 0.25,915: 0.24585,427: 0.20414999
780: 0.21665,942: 0.21665,876: 0.2,915: 0.19585,24: 0.16665
24: 0.16665,141: 0.15835,880: 0.15835,882: 0.15415,921: 0.14585
24: 0.16665,141: 0.15835,880: 0.15835,882: 0.15415,71: 0.14585
24: 0.16665,880: 0.15835,141: 0.15835,882: 0.15415,921: 0.14585
24: 0.16665,141: 0.15835,880: 0.15835,882: 0.15415,921: 0.14585
24: 0.16665,880: 0.15835,141: 0.15835,882: 0.15415,921: 0.14585
24: 0.16665,880: 0.15835,141: 0.15835,882: 0.15415,921: 0.14585
547: 0.3125,31: 0.3125,839: 0.30835003,935: 0.30415,872: 0.29585
547: 0.71250004,31: 0.71250004,935: 0.70415,194: 0.69585,904: 0.69165003
935: 0.50415003,194: 0.49585,904: 0.49165002,839: 0.45835,872: 0.44585
194: 0.89585,839: 0.75835,872: 0.74585,962: 0.71665,547: 0.71250004
194: 0.89585,839: 0.75835,872: 0.74585,962: 0.71665,547: 0.71250004
194: 0.89585,839: 0.75835,872: 0.74585,962: 0.71665,547: 0.71250004
547: 0.71250004,31: 0.71250004,935: 0.70415,194: 0.69585,904: 0.69165003
547: 0.9125,31: 0.9125,935: 0.90415,194: 0.89585,904: 0.89165
31: 0.3125,547: 0.3125,839: 0.30835003,935: 0.30415,872: 0.29585
547: 0.5125,31: 0.5125,935: 0.50415003,194: 0.49585,904: 0.49165002
24: 0.16665,780: 0.16665,522: 0.1625,839: 0.15835,138: 0.15835
780: 0.16665,24: 0.16665,522: 0.1625,395: 0.15835,839: 0.15835
24: 0.16665,780: 0.16665,522: 0.1625,839: 0.15835,138: 0.15835
24: 0.16665,522: 0.1625,138: 0.15835,395: 0.15835,839: 0.15835
780: 0.16665,24: 0.16665,522: 0.1625,839: 0.15835,138: 0.15835
24: 0.16665,522: 0.1625,395: 0.15835,839: 0.15835,832: 0.15835
24: 0.16665,522: 0.1625,395: 0.15835,839: 0.15835,832: 0.15835
24: 0.16665,832: 0.15835,921: 0.14585,633: 0.12085,15: 0.12085
24: 0.16665,832: 0.15835,633: 0.12085,492: 0.12085,655: 0.11665
73: 0.45000002,461: 0.30835003,395: 0.30835003,138: 0.30835003,136: 0.30415
461: 0.45835,395: 0.45835,138: 0.45835,929: 0.45415002,136: 0.45415002
73: 0.75,461: 0.60835004,138: 0.60835004,395: 0.60835004,929: 0.60415
73: 1.0500001,395: 0.75835,138: 0.75835,461: 0.75835,929: 0.75415003
73: 1.35,395: 0.75835,138: 0.75835,461: 0.75835,929: 0.75415003
73: 1.35,395: 0.75835,138: 0.75835,461: 0.75835,929: 0.75415003
73: 1.0500001,395: 0.60835004,138: 0.60835004,461: 0.60835004,929: 0.60415
73: 1.35,395: 0.75835,138: 0.75835,461: 0.75835,929: 0.75415003
73: 0.75,395: 0.45835,138: 0.45835,461: 0.45835,136: 0.45415002
942: 0.16665,785: 0.16665,471: 0.15835,122: 0.15835,913: 0.15835
73: 0.45000002,138: 0.30835003,461: 0.30835003,395: 0.30835003,136: 0.30415
942: 0.16665,785: 0.16665,913: 0.15835,122: 0.15835,471: 0.15835
942: 0.16665,785: 0.16665,471: 0.15835,913: 0.15835,122: 0.15835
942: 0.16665,785: 0.16665,913: 0.15835,471: 0.15835,122: 0.15835
942: 0.16665,785: 0.16665,913: 0.15835,122: 0.15835,471: 0.15835
866: 0.15835,138: 0.15835,839: 0.15835,172: 0.15835,141: 0.15835
866: 0.15835,138: 0.15835,839: 0.15835,172: 0.15835,141: 0.15835
866: 0.15835,138: 0.15835,839: 0.15835,172: 0.15835,141: 0.15835
866: 0.15835,138: 0.15835,839: 0.15835,172: 0.15835,141: 0.15835
152: 0.29165,782: 0.2625,839: 0.25835,866: 0.25835,471: 0.25835
839: 0.25835,152: 0.24165002,174: 0.23335001,780: 0.21665,24: 0.21665
174: 0.33335,152: 0.29165,780: 0.26665,782: 0.2625,839: 0.25835
152: 0.29165,780: 0.26665,782: 0.2625,839: 0.25835,866: 0.25835
174: 0.33335,839: 0.30835003,152: 0.29165,780: 0.26665,782: 0.2625
174: 0.33335,839: 0.30835003,152: 0.29165,780: 0.26665,782: 0.2625
174: 0.33335,839: 0.30835003,152: 0.29165,780: 0.26665,782: 0.2625
174: 0.23335001,780: 0.21665,782: 0.21249999,866: 0.20835,471: 0.20835
24: 0.21665,942: 0.21665,461: 0.20835,866: 0.20835,122: 0.20835
48: 0.31665,73: 0.3,942: 0.26665,547: 0.2625,866: 0.25835
942: 0.26665,866: 0.25835,122: 0.25835,172: 0.25835,461: 0.25835
48: 0.31665,547: 0.3125,38: 0.3125,122: 0.30835003,62: 0.30835
122: 0.35835,48: 0.31665,547: 0.3125,38: 0.3125,62: 0.30835
122: 0.35835,48: 0.31665,38: 0.3125,62: 0.30835,43: 0.30415
48: 0.41665,122: 0.35835,73: 0.35000002,547: 0.3125,38: 0.3125
48: 0.36665,122: 0.30835003,73: 0.3,547: 0.2625,38: 0.2625
48: 0.31665,122: 0.25835,882: 0.25415,73: 0.25,844: 0.25
48: 0.21665001,122: 0.20835,882: 0.20414999,844: 0.2,73: 0.2
876: 0.15,417: 0.125,838: 0.11665,430: 0.1125,465: 0.1125
876: 0.15,417: 0.125,838: 0.11665,430: 0.1125,465: 0.1125
876: 0.15,417: 0.125,838: 0.11665,430: 0.1125,465: 0.1125
876: 0.15,417: 0.125,838: 0.11665,430: 0.1125,465: 0.1125
876: 0.15,417: 0.125,838: 0.11665,430: 0.1125,465: 0.1125
876: 0.15,417: 0.125,838: 0.11665,104: 0.1125,405: 0.1125
876: 0.15,417: 0.125,838: 0.11665,465: 0.1125,104: 0.1125
876: 0.15,417: 0.125,838: 0.11665,405: 0.1125,430: 0.1125
876: 0.15,417: 0.125,838: 0.11665,465: 0.1125,405: 0.1125
876: 0.15,417: 0.125,838: 0.11665,405: 0.1125,430: 0.1125
782: 0.1625,522: 0.1625,395: 0.15835,141: 0.15835,922: 0.15415
782: 0.1625,522: 0.1625,395: 0.15835,141: 0.15835,922: 0.15415
782: 0.1625,522: 0.1625,395: 0.15835,141: 0.15835,922: 0.15415
24: 0.16665,782: 0.1625,522: 0.1625,141: 0.15835,395: 0.15835
24: 0.16665,782: 0.1625,522: 0.1625,395: 0.15835,141: 0.15835
24: 0.16665,522: 0.1625,782: 0.1625,141: 0.15835,395: 0.15835
24: 0.16665,782: 0.1625,522: 0.1625,138: 0.15835,839: 0.15835
24: 0.16665,522: 0.1625,782: 0.1625,138: 0.15835,141: 0.15835
24: 0.16665,782: 0.1625,522: 0.1625,395: 0.15835,839: 0.15835
24: 0.16665,871: 0.1625,880: 0.15835,471: 0.15835,913: 0.15835
24: 0.16665,782: 0.1625,522: 0.1625,913: 0.15835,138: 0.15835
24: 0.16665,871: 0.1625,141: 0.15835,880: 0.15835,913: 0.15835
24: 0.16665,871: 0.1625,141: 0.15835,880: 0.15835,913: 0.15835
24: 0.16665,871: 0.1625,913: 0.15835,138: 0.15835,866: 0.15835
24: 0.16665,871: 0.1625,141: 0.15835,880: 0.15835,913: 0.15835
24: 0.16665,871: 0.1625,913: 0.15835,141: 0.15835,880: 0.15835
24: 0.16665,871: 0.1625,866: 0.15835,138: 0.15835,913: 0.15835
24: 0.16665,141: 0.15835,880: 0.15835,882: 0.15415,71: 0.14585
24: 0.16665,871: 0.1625,913: 0.15835,141: 0.15835,880: 0.15835
24: 0.16665,880: 0.15835,141: 0.15835,882: 0.15415,71: 0.14585
522: 0.1625,839: 0.15835,138: 0.15835,456: 0.15,174: 0.13335
522: 0.1625,839: 0.15835,138: 0.15835,456: 0.15,174: 0.13335
522: 0.1625,138: 0.15835,839: 0.15835,456: 0.15,174: 0.13335
522: 0.1625,839: 0.15835,138: 0.15835,456: 0.15,174: 0.13335
522: 0.1625,839: 0.15835,138: 0.15835,456: 0.15,174: 0.13335
522: 0.1625,839: 0.15835,138: 0.15835,456: 0.15,174: 0.13335
522: 0.1625,839: 0.15835,138: 0.15835,456: 0.15,174: 0.13335
522: 0.1625,138: 0.15835,839: 0.15835,456: 0.15,174: 0.13335
522: 0.1625,138: 0.15835,839: 0.15835,456: 0.15,174: 0.13335
395: 0.15835,389: 0.15,778: 0.14165,155: 0.125,492: 0.12085
395: 0.15835,389: 0.15,778: 0.14165,155: 0.125,492: 0.12085
395: 0.15835,389: 0.15,778: 0.14165,155: 0.125,492: 0.12085
522: 0.1625,138: 0.15835,839: 0.15835,395: 0.15835,456: 0.15
395: 0.15835,389: 0.15,778: 0.14165,155: 0.125,492: 0.12085
395: 0.15835,389: 0.15,778: 0.14165,155: 0.125,492: 0.12085
395: 0.15835,389: 0.15,778: 0.14165,155: 0.125,492: 0.12085
976: 0.10415,485: 0.09585,948: 0.075,280: 0.06665,None
976: 0.10415,485: 0.09585,948: 0.075,280: 0.06665,None
871: 0.1625,913: 0.15835,141: 0.15835,471: 0.15835,131: 0.15
871: 0.1625,913: 0.15835,141: 0.15835,471: 0.15835,131: 0.15
871: 0.1625,913: 0.15835,141: 0.15835,471: 0.15835,131: 0.15
871: 0.1625,913: 0.15835,141: 0.15835,471: 0.15835,131: 0.15
778: 0.34165,953: 0.34165,74: 0.34165,942: 0.31665,970: 0.3
942: 0.21665,73: 0.2,970: 0.2,74: 0.19165,953: 0.19165
55: 0.275,942: 0.26665,73: 0.25,953: 0.24165002,778: 0.24165002
970: 0.3,73: 0.3,74: 0.29165,55: 0.275,942: 0.26665
55: 0.375,73: 0.35000002,953: 0.34165,74: 0.34165,942: 0.31665
55: 0.375,778: 0.34165,953: 0.34165,942: 0.31665,73: 0.3
