Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
46: 0.175,219: 0.175,459: 0.175,960: 0.175,721: 0.175
46: 0.175,219: 0.175,459: 0.175,960: 0.175,721: 0.175
46: 0.175,219: 0.175,459: 0.175,960: 0.175,721: 0.175
46: 0.175,219: 0.175,459: 0.175,960: 0.175,976: 0.175
960: 0.175,604: 0.175,69: 0.175,459: 0.175,46: 0.175
46: 0.175,219: 0.175,459: 0.175,960: 0.175,721: 0.175
721: 0.175,46: 0.175,219: 0.175,459: 0.175,960: 0.175
960: 0.175,976: 0.175,5: 0.175,31: 0.175,69: 0.175
265: 0.175,107: 0.175,251: 0.175,246: 0.175,755: 0.175
755: 0.175,230: 0.175,107: 0.175,265: 0.175,251: 0.175
265: 0.175,107: 0.175,251: 0.175,246: 0.175,755: 0.175
265: 0.175,107: 0.175,251: 0.175,246: 0.175,755: 0.175
265: 0.175,107: 0.175,251: 0.175,246: 0.175,755: 0.175
194: 0.175,221: 0.175,230: 0.175,562: 0.175,265: 0.175
251: 0.175,194: 0.175,562: 0.175,221: 0.175,246: 0.175
194: 0.175,221: 0.175,230: 0.175,562: 0.175,107: 0.175
909: 0.125,None,None,None,None
909: 0.125,None,None,None,None
909: 0.125,None,None,None,None
909: 0.125,None,None,None,None
909: 0.125,None,None,None,None
909: 0.125,None,None,None,None
909: 0.125,None,None,None,None
316: 0.175,283: 0.175,744: 0.175,451: 0.175,180: 0.175
316: 0.175,283: 0.175,744: 0.175,451: 0.175,180: 0.175
316: 0.175,283: 0.175,744: 0.175,451: 0.175,180: 0.175
316: 0.175,283: 0.175,744: 0.175,451: 0.175,180: 0.175
180: 0.175,675: 0.175,193: 0.175,184: 0.175,654: 0.175
675: 0.175,193: 0.175,180: 0.175,184: 0.175,814: 0.175
184: 0.175,835: 0.175,633: 0.175,102: 0.175,814: 0.175
316: 0.175,283: 0.175,654: 0.175,385: 0.175,305: 0.175
184: 0.175,633: 0.175,835: 0.175,102: 0.175,814: 0.175
316: 0.175,283: 0.175,744: 0.175,451: 0.175,193: 0.175
405: 0.175,674: 0.175,811: 0.175,905: 0.175,870: 0.175
405: 0.175,674: 0.175,811: 0.175,905: 0.175,870: 0.175
405: 0.175,674: 0.175,811: 0.175,905: 0.175,870: 0.175
674: 0.175,811: 0.175,405: 0.175,562: 0.175,109: 0.175
405: 0.175,674: 0.175,811: 0.175,562: 0.175,109: 0.175
405: 0.175,674: 0.175,811: 0.175,905: 0.175,870: 0.175
385: 0.175,995: 0.175,541: 0.175,973: 0.175,674: 0.175
744: 0.175,283: 0.175,316: 0.175,451: 0.175,960: 0.175
633: 0.175,266: 0.175,835: 0.175,102: 0.175,814: 0.175
184: 0.175,627: 0.175,655: 0.175,983: 0.175,973: 0.175
633: 0.175,102: 0.175,814: 0.175,835: 0.175,283: 0.175
102: 0.175,814: 0.175,633: 0.175,835: 0.175,316: 0.175
744: 0.175,283: 0.175,316: 0.175,451: 0.175,960: 0.175
835: 0.175,633: 0.175,102: 0.175,814: 0.175,283: 0.175
911: 0.175,184: 0.175,983: 0.175,655: 0.175,305: 0.175
316: 0.175,283: 0.175,385: 0.175,654: 0.175,655: 0.175
225: 0.175,835: 0.175,653: 0.175,246: 0.175,882: 0.175
225: 0.175,835: 0.175,653: 0.175,246: 0.175,882: 0.175
225: 0.175,835: 0.175,653: 0.175,246: 0.175,882: 0.175
895: 0.175,983: 0.175,938: 0.175,485: 0.175,310: 0.175
225: 0.175,835: 0.175,653: 0.175,246: 0.175,882: 0.175
476: 0.175,986: 0.175,186: 0.175,141: 0.175,983: 0.175
895: 0.175,983: 0.175,37: 0.175,978: 0.175,186: 0.175
983: 0.175,895: 0.175,37: 0.175,978: 0.175,986: 0.175
76: 0.175,404: 0.175,167: 0.175,773: 0.175,71: 0.175
76: 0.175,404: 0.175,167: 0.175,773: 0.175,71: 0.175
76: 0.175,404: 0.175,167: 0.175,773: 0.175,71: 0.175
76: 0.175,404: 0.175,167: 0.175,773: 0.175,71: 0.175
141: 0.175,811: 0.175,405: 0.175,870: 0.175,915: 0.175
76: 0.175,773: 0.175,404: 0.175,167: 0.175,532: 0.175
405: 0.175,141: 0.175,811: 0.175,915: 0.175,870: 0.175
405: 0.175,811: 0.175,141: 0.175,915: 0.175,870: 0.175
405: 0.175,141: 0.175,811: 0.175,915: 0.175,870: 0.175
141: 0.175,811: 0.175,405: 0.175,915: 0.175,870: 0.175
63: 0.175,316: 0.175,612: 0.175,903: 0.175,423: 0.175
557: 0.175,944: 0.175,292: 0.175,667: 0.175,265: 0.175
63: 0.175,316: 0.175,612: 0.175,903: 0.175,423: 0.175
63: 0.175,316: 0.175,612: 0.175,903: 0.175,423: 0.175
485: 0.175,938: 0.175,557: 0.175,292: 0.175,944: 0.175
63: 0.175,316: 0.175,612: 0.175,903: 0.175,423: 0.175
557: 0.175,292: 0.175,944: 0.175,667: 0.175,265: 0.175
557: 0.175,292: 0.175,944: 0.175,265: 0.175,667: 0.175
292: 0.175,265: 0.175,944: 0.175,667: 0.175,557: 0.175
938: 0.175,485: 0.175,194: 0.175,998: 0.175,811: 0.175
316: 0.175,63: 0.175,612: 0.175,674: 0.175,811: 0.175
28: 0.175,246: 0.175,118: 0.175,910: 0.175,38: 0.175
28: 0.175,246: 0.175,118: 0.175,910: 0.175,38: 0.175
28: 0.175,246: 0.175,118: 0.175,910: 0.175,38: 0.175
451: 0.175,271: 0.175,141: 0.175,918: 0.175,156: 0.175
918: 0.175,141: 0.175,156: 0.175,405: 0.175,160: 0.175
28: 0.175,246: 0.175,118: 0.175,910: 0.175,38: 0.175
135: 0.175,28: 0.175,31: 0.175,271: 0.175,451: 0.175
252: 0.175,627: 0.175,896: 0.175,169: 0.175,184: 0.175
918: 0.175,405: 0.175,156: 0.175,141: 0.175,160: 0.175
318: 0.175,221: 0.175,918: 0.175,367: 0.175,568: 0.175
28: 0.175,135: 0.175,31: 0.175,451: 0.175,271: 0.175
318: 0.175,221: 0.175,918: 0.175,367: 0.175,568: 0.175
318: 0.175,221: 0.175,918: 0.175,367: 0.175,568: 0.175
221: 0.175,918: 0.175,755: 0.175,370: 0.175,283: 0.175
755: 0.175,283: 0.175,370: 0.175,357: 0.175,297: 0.175
370: 0.175,283: 0.175,755: 0.175,196: 0.175,297: 0.175
755: 0.175,357: 0.175,297: 0.175,107: 0.175,389: 0.175
297: 0.175,357: 0.175,208: 0.175,918: 0.175,367: 0.175
870: 0.175,10: 0.175,626: 0.175,532: 0.175,118: 0.175
870: 0.175,10: 0.175,626: 0.175,532: 0.175,118: 0.175
870: 0.175,10: 0.175,112: 0.175,100: 0.175,562: 0.175
870: 0.175,10: 0.175,112: 0.175,100: 0.175,562: 0.175
870: 0.175,10: 0.175,112: 0.175,100: 0.175,562: 0.175
112: 0.175,10: 0.175,100: 0.175,870: 0.175,562: 0.175
112: 0.175,100: 0.175,10: 0.175,654: 0.175,544: 0.175
654: 0.175,132: 0.175,544: 0.175,627: 0.175,541: 0.175
18: 0.175,169: 0.175,184: 0.175,112: 0.175,870: 0.175
627: 0.175,655: 0.175,541: 0.175,132: 0.175,544: 0.175
300: 0.175,864: 0.175,283: 0.175,755: 0.175,659: 0.175
755: 0.175,659: 0.175,283: 0.175,864: 0.175,300: 0.175
485: 0.175,476: 0.175,15: 0.175,29: 0.175,6: 0.175
485: 0.175,476: 0.175,15: 0.175,29: 0.175,6: 0.175
485: 0.175,476: 0.175,15: 0.175,29: 0.175,6: 0.175
5: 0.175,180: 0.175,675: 0.175,193: 0.175,669: 0.175
674: 0.175,405: 0.175,476: 0.175,246: 0.175,266: 0.175
476: 0.175,15: 0.175,539: 0.175,485: 0.175,29: 0.175
592: 0.175,735: 0.175,568: 0.175,539: 0.175,305: 0.175
485: 0.175,476: 0.175,15: 0.175,29: 0.175,6: 0.175
15: 0.175,660: 0.175,870: 0.175,367: 0.175,334: 0.175
485: 0.175,640: 0.175,333: 0.175,544: 0.175,305: 0.175
271: 0.175,328: 0.175,46: 0.175,998: 0.175,385: 0.175
271: 0.175,328: 0.175,46: 0.175,998: 0.175,385: 0.175
271: 0.175,328: 0.175,46: 0.175,998: 0.175,385: 0.175
271: 0.175,328: 0.175,46: 0.175,998: 0.175,385: 0.175
456: 0.175,266: 0.175,24: 0.175,814: 0.175,653: 0.175
876: 0.175,81: 0.175,271: 0.175,196: 0.175,599: 0.175
393: 0.175,896: 0.175,655: 0.175,275: 0.175,814: 0.175
266: 0.175,633: 0.175,910: 0.175,275: 0.175,24: 0.175
827: 0.175,364: 0.175,938: 0.175,184: 0.175,911: 0.175
906: 0.175,476: 0.175,284: 0.175,82: 0.175,998: 0.175
895: 0.175,721: 0.175,866: 0.175,63: 0.175,162: 0.15
895: 0.175,721: 0.175,866: 0.175,63: 0.175,162: 0.15
895: 0.175,721: 0.175,866: 0.175,63: 0.175,808: 0.15
721: 0.175,866: 0.175,63: 0.175,895: 0.175,162: 0.15
721: 0.175,866: 0.175,63: 0.175,895: 0.175,162: 0.15
895: 0.175,721: 0.175,866: 0.175,63: 0.175,240: 0.15
895: 0.175,721: 0.175,866: 0.175,63: 0.175,162: 0.15
895: 0.175,721: 0.175,866: 0.175,63: 0.175,162: 0.15
755: 0.175,612: 0.175,246: 0.175,674: 0.175,405: 0.175
63: 0.175,895: 0.175,721: 0.175,866: 0.175,430: 0.15
755: 0.175,612: 0.175,246: 0.175,674: 0.175,405: 0.175
755: 0.175,612: 0.175,246: 0.175,674: 0.175,405: 0.175
104: 0.175,246: 0.175,653: 0.175,633: 0.175,835: 0.175
755: 0.175,612: 0.175,246: 0.175,674: 0.175,405: 0.175
104: 0.175,246: 0.175,633: 0.175,835: 0.175,653: 0.175
421: 0.175,316: 0.175,300: 0.175,283: 0.175,63: 0.175
654: 0.175,194: 0.175,46: 0.175,986: 0.175,880: 0.175
659: 0.175,903: 0.175,316: 0.175,864: 0.175,755: 0.175
755: 0.175,612: 0.175,246: 0.175,405: 0.175,674: 0.175
24: 0.175,275: 0.175,227: 0.175,104: 0.175,814: 0.175
910: 0.175,24: 0.175,904: 0.175,633: 0.175,104: 0.175
300: 0.175,316: 0.175,63: 0.175,421: 0.175,283: 0.175
292: 0.175,265: 0.175,29: 0.175,604: 0.175,944: 0.175
283: 0.175,63: 0.175,421: 0.175,38: 0.175,316: 0.175
604: 0.175,780: 0.175,744: 0.175,871: 0.175,6: 0.175
24: 0.175,227: 0.175,104: 0.175,421: 0.175,316: 0.175
344: 0.175,604: 0.175,640: 0.175,878: 0.175,91: 0.175
344: 0.175,604: 0.175,640: 0.175,878: 0.175,91: 0.175
344: 0.175,653: 0.175,910: 0.175,633: 0.175,882: 0.175
344: 0.175,653: 0.175,910: 0.175,633: 0.175,882: 0.175
344: 0.175,653: 0.175,910: 0.175,633: 0.175,882: 0.175
653: 0.175,910: 0.175,633: 0.175,882: 0.175,610: 0.175
118: 0.175,456: 0.175,814: 0.175,904: 0.175,633: 0.175
633: 0.175,118: 0.175,456: 0.175,835: 0.175,814: 0.175
281: 0.175,364: 0.175,135: 0.175,789: 0.175,292: 0.175
612: 0.175,316: 0.175,38: 0.175,402: 0.175,755: 0.175
456: 0.175,610: 0.175,904: 0.175,118: 0.175,344: 0.175
281: 0.175,251: 0.175,911: 0.175,827: 0.175,318: 0.175
980: 0.175,41: 0.175,951: 0.175,938: 0.175,69: 0.175
980: 0.175,41: 0.175,938: 0.175,951: 0.175,69: 0.175
980: 0.175,41: 0.175,938: 0.175,951: 0.175,69: 0.175
980: 0.175,41: 0.175,938: 0.175,951: 0.175,69: 0.175
980: 0.175,41: 0.175,938: 0.175,951: 0.175,69: 0.175
951: 0.175,938: 0.175,944: 0.175,499: 0.175,41: 0.175
951: 0.175,938: 0.175,944: 0.175,69: 0.175,499: 0.175
499: 0.175,41: 0.175,980: 0.175,951: 0.175,938: 0.175
499: 0.175,980: 0.175,41: 0.175,951: 0.175,938: 0.175
895: 0.175,541: 0.175,904: 0.175,814: 0.175,653: 0.175
895: 0.175,541: 0.175,904: 0.175,814: 0.175,653: 0.175
895: 0.175,541: 0.175,904: 0.175,814: 0.175,653: 0.175
895: 0.175,541: 0.175,904: 0.175,814: 0.175,653: 0.175
653: 0.175,904: 0.175,814: 0.175,882: 0.175,538: 0.175
938: 0.175,310: 0.175,951: 0.175,827: 0.175,389: 0.175
667: 0.175,780: 0.175,389: 0.175,135: 0.175,29: 0.175
38: 0.175,424: 0.175,903: 0.175,612: 0.175,864: 0.175
827: 0.175,951: 0.175,310: 0.175,938: 0.175,804: 0.175
667: 0.175,780: 0.175,63: 0.175,876: 0.175,915: 0.175
667: 0.175,780: 0.175,63: 0.175,876: 0.175,915: 0.175
667: 0.175,780: 0.175,63: 0.175,876: 0.175,915: 0.175
780: 0.175,667: 0.175,63: 0.175,876: 0.175,915: 0.175
915: 0.175,667: 0.175,780: 0.175,427: 0.175,876: 0.175
667: 0.175,780: 0.175,63: 0.175,876: 0.175,915: 0.175
915: 0.175,667: 0.175,780: 0.175,427: 0.175,876: 0.175
655: 0.175,100: 0.175,84: 0.175,108: 0.175,69: 0.175
876: 0.175,63: 0.175,780: 0.175,667: 0.175,69: 0.175
756: 0.175,655: 0.175,100: 0.175,108: 0.175,84: 0.175
780: 0.175,69: 0.175,667: 0.175,71: 0.175,31: 0.175
655: 0.175,46: 0.175,882: 0.175,24: 0.175,735: 0.175
655: 0.175,100: 0.175,84: 0.175,108: 0.175,69: 0.175
71: 0.175,878: 0.175,31: 0.175,230: 0.175,612: 0.175
31: 0.175,230: 0.175,984: 0.175,987: 0.175,69: 0.175
976: 0.175,592: 0.175,76: 0.175,859: 0.175,910: 0.175
976: 0.175,592: 0.175,76: 0.175,859: 0.175,910: 0.175
976: 0.175,592: 0.175,76: 0.175,859: 0.175,910: 0.175
890: 0.175,903: 0.175,864: 0.175,316: 0.175,63: 0.175
976: 0.175,592: 0.175,76: 0.175,859: 0.175,910: 0.175
755: 0.175,890: 0.175,612: 0.175,903: 0.175,300: 0.175
434: 0.175,871: 0.175,744: 0.175,944: 0.175,29: 0.175
755: 0.175,890: 0.175,316: 0.175,903: 0.175,612: 0.175
744: 0.175,944: 0.175,107: 0.175,871: 0.175,557: 0.175
81: 0.175,524: 0.175,599: 0.175,312: 0.175,101: 0.175
870: 0.175,109: 0.175,334: 0.175,512: 0.175,367: 0.175
896: 0.175,895: 0.175,655: 0.175,219: 0.175,73: 0.175
995: 0.175,393: 0.175,194: 0.175,679: 0.175,351: 0.175
284: 0.175,405: 0.175,811: 0.175,906: 0.175,221: 0.175
459: 0.175,530: 0.175,532: 0.175,138: 0.175,984: 0.175
334: 0.175,15: 0.175,512: 0.175,109: 0.175,84: 0.175
284: 0.175,405: 0.175,811: 0.175,906: 0.175,221: 0.175
896: 0.175,973: 0.175,655: 0.175,393: 0.175,592: 0.175
404: 0.175,592: 0.175,184: 0.175,364: 0.175,119: 0.175
675: 0.175,669: 0.175,568: 0.175,211: 0.175,726: 0.175
675: 0.175,669: 0.175,568: 0.175,211: 0.175,726: 0.175
844: 0.175,107: 0.175,112: 0.175,562: 0.175,367: 0.175
675: 0.175,669: 0.175,568: 0.175,211: 0.175,726: 0.175
73: 0.175,726: 0.175,211: 0.175,568: 0.175,405: 0.175
675: 0.175,669: 0.175,568: 0.175,211: 0.175,726: 0.175
73: 0.175,726: 0.175,568: 0.175,211: 0.175,562: 0.175
660: 0.175,100: 0.175,10: 0.175,562: 0.175,112: 0.175
726: 0.175,568: 0.175,211: 0.175,367: 0.175,660: 0.175
63: 0.175,402: 0.175,421: 0.175,405: 0.175,674: 0.175
892: 0.175,674: 0.175,986: 0.175,841: 0.175,71: 0.175
512: 0.175,100: 0.175,10: 0.175,108: 0.175,986: 0.175
892: 0.175,986: 0.175,674: 0.175,910: 0.175,541: 0.175
951: 0.175,938: 0.175,71: 0.175,841: 0.175,878: 0.175
10: 0.175,512: 0.175,100: 0.175,108: 0.175,674: 0.175
789: 0.175,944: 0.175,265: 0.175,107: 0.175,827: 0.175
789: 0.175,944: 0.175,265: 0.175,107: 0.175,827: 0.175
789: 0.175,944: 0.175,265: 0.175,107: 0.175,827: 0.175
789: 0.175,944: 0.175,265: 0.175,107: 0.175,827: 0.175
421: 0.175,903: 0.175,659: 0.175,63: 0.175,265: 0.175
63: 0.175,903: 0.175,780: 0.175,822: 0.175,789: 0.175
944: 0.175,265: 0.175,107: 0.175,789: 0.175,423: 0.175
138: 0.175,141: 0.175,427: 0.175,186: 0.175,674: 0.175
100: 0.175,423: 0.175,870: 0.175,915: 0.175,512: 0.175
63: 0.175,903: 0.175,434: 0.175,789: 0.175,780: 0.175
63: 0.175,903: 0.175,789: 0.175,822: 0.175,434: 0.175
822: 0.175,789: 0.175,780: 0.175,476: 0.175,650: 0.175
692: 0.25,501: 0.225,660: 0.225,915: 0.225,434: 0.225
692: 0.35000002,627: 0.275,724: 0.275,539: 0.275,568: 0.275
692: 0.35000002,437: 0.325,434: 0.325,476: 0.325,669: 0.325
194: 0.375,791: 0.375,669: 0.375,147: 0.375,724: 0.375
194: 0.375,791: 0.375,669: 0.375,147: 0.375,724: 0.375
692: 0.45000002,194: 0.375,791: 0.375,669: 0.375,147: 0.375
692: 0.55,194: 0.375,791: 0.375,669: 0.375,147: 0.375
692: 0.45000002,669: 0.325,147: 0.325,724: 0.325,539: 0.325
692: 0.25,610: 0.225,501: 0.225,915: 0.225,660: 0.225
692: 0.35000002,610: 0.275,599: 0.275,81: 0.275,434: 0.275
882: 0.175,29: 0.175,427: 0.175,544: 0.175,73: 0.175
544: 0.175,427: 0.175,73: 0.175,976: 0.175,568: 0.175
610: 0.175,904: 0.175,266: 0.175,102: 0.175,456: 0.175
610: 0.175,904: 0.175,266: 0.175,102: 0.175,456: 0.175
610: 0.175,904: 0.175,266: 0.175,102: 0.175,456: 0.175
610: 0.175,904: 0.175,266: 0.175,102: 0.175,456: 0.175
610: 0.175,835: 0.175,456: 0.175,24: 0.175,102: 0.175
541: 0.175,973: 0.175,896: 0.175,305: 0.175,983: 0.175
756: 0.175,364: 0.175,281: 0.175,911: 0.175,827: 0.175
328: 0.175,196: 0.175,372: 0.175,524: 0.175,271: 0.175
109: 0.175,160: 0.175,915: 0.175,660: 0.175,367: 0.175
660: 0.175,905: 0.175,915: 0.175,100: 0.175,109: 0.175
691: 0.175,744: 0.175,160: 0.175,109: 0.175,880: 0.175
46: 0.175,998: 0.175,82: 0.175,892: 0.175,674: 0.175
82: 0.175,892: 0.175,674: 0.175,880: 0.175,141: 0.175
655: 0.175,132: 0.175,973: 0.175,512: 0.175,108: 0.175
84: 0.175,100: 0.175,108: 0.175,512: 0.175,82: 0.175
31: 0.175,878: 0.175,71: 0.175,84: 0.175,512: 0.175
674: 0.175,892: 0.175,880: 0.175,82: 0.175,141: 0.175
655: 0.175,132: 0.175,973: 0.175,108: 0.175,512: 0.175
46: 0.175,674: 0.175,880: 0.175,141: 0.175,735: 0.175
735: 0.175,230: 0.175,612: 0.175,987: 0.175,984: 0.175
221: 0.175,721: 0.175,539: 0.175,228: 0.175,211: 0.175
221: 0.175,721: 0.175,539: 0.175,228: 0.175,211: 0.175
221: 0.175,721: 0.175,539: 0.175,228: 0.175,211: 0.175
221: 0.175,721: 0.175,539: 0.175,228: 0.175,211: 0.175
434: 0.175,292: 0.175,265: 0.175,221: 0.175,459: 0.175
895: 0.175,219: 0.175,655: 0.175,196: 0.175,357: 0.175
895: 0.175,219: 0.175,655: 0.175,835: 0.175,275: 0.175
265: 0.175,292: 0.175,434: 0.175,357: 0.175,196: 0.175
196: 0.175,357: 0.175,402: 0.175,283: 0.175,424: 0.175
135: 0.175,389: 0.175,265: 0.175,292: 0.175,6: 0.175
196: 0.175,357: 0.175,292: 0.175,265: 0.175,434: 0.175
135: 0.175,389: 0.175,265: 0.175,292: 0.175,6: 0.175
135: 0.175,389: 0.175,265: 0.175,292: 0.175,6: 0.175
135: 0.175,265: 0.175,389: 0.175,292: 0.175,6: 0.175
389: 0.175,265: 0.175,6: 0.175,292: 0.175,135: 0.175
265: 0.175,389: 0.175,135: 0.175,6: 0.175,292: 0.175
976: 0.175,485: 0.175,6: 0.175,280: 0.125,70: 0.125
976: 0.175,6: 0.175,485: 0.175,280: 0.125,948: 0.125
871: 0.175,135: 0.175,107: 0.175,876: 0.175,524: 0.175
871: 0.175,135: 0.175,107: 0.175,876: 0.175,524: 0.175
871: 0.175,135: 0.175,107: 0.175,876: 0.175,524: 0.175
871: 0.175,135: 0.175,107: 0.175,876: 0.175,524: 0.175
938: 0.175,871: 0.175,135: 0.175,107: 0.175,141: 0.175
227: 0.175,104: 0.175,246: 0.175,5: 0.175,73: 0.175
842: 0.175,283: 0.175,421: 0.175,316: 0.175,938: 0.175
73: 0.175,46: 0.175,427: 0.175,141: 0.175,221: 0.175
46: 0.175,427: 0.175,221: 0.175,434: 0.175,29: 0.175
225: 0.175,196: 0.175,283: 0.175,38: 0.175,370: 0.175
221: 0.175,427: 0.175,29: 0.175,557: 0.175,434: 0.175
5: 0.175,31: 0.175,147: 0.175,980: 0.175,592: 0.175
557: 0.175,627: 0.175,132: 0.175,544: 0.175,73: 0.175
221: 0.175,938: 0.175,118: 0.175,814: 0.175,610: 0.175
324: 0.175,670: 0.175,31: 0.175,10: 0.175,108: 0.175
324: 0.175,670: 0.175,31: 0.175,10: 0.175,108: 0.175
324: 0.175,670: 0.175,31: 0.175,10: 0.175,108: 0.175
541: 0.175,108: 0.175,112: 0.175,100: 0.175,10: 0.175
324: 0.175,670: 0.175,31: 0.175,10: 0.175,108: 0.175
811: 0.175,880: 0.175,194: 0.175,208: 0.175,995: 0.175
24: 0.175,904: 0.175,344: 0.175,835: 0.175,246: 0.175
24: 0.175,610: 0.175,904: 0.175,102: 0.175,344: 0.175
344: 0.175,904: 0.175,246: 0.175,24: 0.175,104: 0.175
610: 0.175,835: 0.175,910: 0.175,24: 0.175,344: 0.175
385: 0.175,538: 0.175,208: 0.175,995: 0.175,37: 0.175
372: 0.175,554: 0.175,196: 0.175,312: 0.175,119: 0.175
324: 0.175,830: 0.175,193: 0.175,675: 0.175,91: 0.175
910: 0.175,610: 0.175,104: 0.175,882: 0.175,251: 0.175
251: 0.175,318: 0.175,184: 0.175,310: 0.175,364: 0.175
655: 0.175,627: 0.175,73: 0.175,896: 0.175,895: 0.175
160: 0.175,334: 0.175,905: 0.175,512: 0.175,108: 0.175
675: 0.175,180: 0.175,612: 0.175,674: 0.175,918: 0.175
918: 0.175,674: 0.175,675: 0.175,180: 0.175,612: 0.175
437: 0.175,822: 0.175,135: 0.175,434: 0.175,895: 0.175
998: 0.175,995: 0.175,538: 0.175,679: 0.175,385: 0.175
998: 0.175,995: 0.175,538: 0.175,679: 0.175,385: 0.175
998: 0.175,995: 0.175,538: 0.175,679: 0.175,385: 0.175
104: 0.175,866: 0.175,987: 0.175,459: 0.175,984: 0.175
211: 0.175,76: 0.175,721: 0.175,980: 0.175,404: 0.175
915: 0.175,334: 0.175,675: 0.175,670: 0.175,878: 0.175
998: 0.175,995: 0.175,538: 0.175,679: 0.175,385: 0.175
194: 0.175,562: 0.175,372: 0.175,225: 0.175,297: 0.175
670: 0.175,675: 0.175,180: 0.175,878: 0.175,69: 0.175
194: 0.175,562: 0.175,297: 0.175,372: 0.175,225: 0.175
186: 0.175,221: 0.175,353: 0.175,676: 0.175,626: 0.175
562: 0.175,676: 0.175,194: 0.175,227: 0.175,266: 0.175
305: 0.175,895: 0.175,973: 0.175,983: 0.175,107: 0.175
305: 0.175,895: 0.175,107: 0.175,437: 0.175,265: 0.175
305: 0.175,895: 0.175,973: 0.175,983: 0.175,107: 0.175
305: 0.175,895: 0.175,973: 0.175,983: 0.175,107: 0.175
973: 0.175,983: 0.175,895: 0.175,305: 0.175,107: 0.175
984: 0.175,530: 0.175,866: 0.175,138: 0.175,458: 0.175
434: 0.175,437: 0.175,265: 0.175,107: 0.175,292: 0.175
951: 0.175,827: 0.175,938: 0.175,918: 0.175,405: 0.175
385: 0.175,998: 0.175,842: 0.175,458: 0.175,844: 0.175
530: 0.175,501: 0.175,866: 0.175,844: 0.175,458: 0.175
973: 0.175,627: 0.175,904: 0.175,835: 0.175,610: 0.175
835: 0.175,904: 0.175,610: 0.175,385: 0.175,501: 0.175
610: 0.175,835: 0.175,904: 0.175,557: 0.175,69: 0.175
283: 0.175,38: 0.175,310: 0.175,951: 0.175,938: 0.175
283: 0.175,676: 0.175,612: 0.175,193: 0.175,31: 0.175
283: 0.175,676: 0.175,612: 0.175,193: 0.175,31: 0.175
283: 0.175,676: 0.175,612: 0.175,193: 0.175,31: 0.175
283: 0.175,676: 0.175,612: 0.175,193: 0.175,31: 0.175
31: 0.175,669: 0.175,91: 0.175,670: 0.175,675: 0.175
627: 0.175,983: 0.175,544: 0.175,655: 0.175,541: 0.175
983: 0.175,544: 0.175,655: 0.175,627: 0.175,541: 0.175
271: 0.175,698: 0.175,599: 0.175,230: 0.175,960: 0.175
960: 0.175,599: 0.175,698: 0.175,541: 0.175,627: 0.175
626: 0.175,770: 0.175,667: 0.175,180: 0.175,91: 0.175
654: 0.175,385: 0.175,653: 0.175,633: 0.175,835: 0.175
667: 0.175,107: 0.175,292: 0.175,265: 0.175,789: 0.175
667: 0.175,107: 0.175,292: 0.175,265: 0.175,789: 0.175
667: 0.175,107: 0.175,292: 0.175,265: 0.175,789: 0.175
