Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
107: 0.175,457: 0.175,785: 0.175,395: 0.175,918: 0.175
395: 0.175,785: 0.175,448: 0.175,389: 0.175,107: 0.175
122: 0.175,880: 0.175,107: 0.175,448: 0.175,389: 0.175
395: 0.175,138: 0.175,515: 0.175,785: 0.175,107: 0.175
107: 0.175,389: 0.175,448: 0.175,122: 0.175,785: 0.175
107: 0.175,448: 0.175,389: 0.175,122: 0.175,954: 0.175
918: 0.175,880: 0.175,395: 0.175,954: 0.175,131: 0.175
919: 0.175,395: 0.175,404: 0.175,839: 0.175,122: 0.175
122: 0.175,918: 0.175,880: 0.175,107: 0.175,919: 0.175
404: 0.175,839: 0.175,122: 0.175,918: 0.175,880: 0.175
919: 0.175,107: 0.175,138: 0.175,515: 0.175,119: 0.175
107: 0.175,122: 0.175,919: 0.175,404: 0.175,138: 0.175
515: 0.175,138: 0.175,107: 0.175,919: 0.175,119: 0.175
