Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
43: 2.04,669: 1.9050001,699: 1.9000001,675: 1.9000001,592: 1.9000001
669: 1.905,592: 1.9,648: 1.8900001,43: 1.7400001,702: 1.74
43: 2.04,669: 1.9050001,699: 1.9000001,675: 1.9000001,592: 1.9000001
880: 0.165,942: 0.165,300: 0.16,461: 0.155,871: 0.15
942: 0.165,300: 0.16,461: 0.155,965: 0.145,189: 0.145
942: 0.165,300: 0.16,461: 0.155,189: 0.145,356: 0.145
880: 0.46500003,872: 0.45000002,492: 0.41500002,756: 0.41000003,610: 0.405
942: 0.165,300: 0.16,461: 0.155,189: 0.145,356: 0.145
669: 0.855,592: 0.85,648: 0.84000003,880: 0.76500005,872: 0.75
261: 0.135,230: 0.12665,362: 0.12165,272: 0.12165,24: 0.12
395: 0.36,131: 0.34,31: 0.315,618: 0.31,46: 0.31
395: 0.46,131: 0.44,31: 0.41500002,618: 0.41000003,459: 0.41000003
395: 0.56,131: 0.54,344: 0.52165,459: 0.51,755: 0.51
395: 0.26,131: 0.24000001,344: 0.22165,31: 0.215,618: 0.21000001
395: 0.56,131: 0.54,344: 0.52165,31: 0.515,618: 0.51
395: 0.56,131: 0.54,344: 0.52165,31: 0.515,618: 0.51
395: 0.26,131: 0.24000001,344: 0.22165,31: 0.215,46: 0.21000001
395: 0.36,131: 0.34,344: 0.32165,31: 0.315,459: 0.31
395: 0.56,131: 0.54,344: 0.52165,31: 0.515,618: 0.51
395: 0.46,131: 0.44,344: 0.42165002,31: 0.41500002,755: 0.41000003
141: 0.17,942: 0.165,81: 0.165,922: 0.155,461: 0.155
141: 0.17,942: 0.165,81: 0.165,922: 0.155,461: 0.155
942: 0.165,876: 0.145,929: 0.14,954: 0.14,944: 0.115
942: 0.165,876: 0.145,929: 0.14,954: 0.14,944: 0.115
942: 0.165,876: 0.145,929: 0.14,954: 0.14,944: 0.115
942: 0.165,876: 0.145,929: 0.14,954: 0.14,944: 0.115
942: 0.165,876: 0.145,929: 0.14,954: 0.14,944: 0.115
942: 0.165,876: 0.145,929: 0.14,954: 0.14,944: 0.115
942: 0.165,876: 0.145,929: 0.14,954: 0.14,944: 0.115
942: 0.165,876: 0.145,929: 0.14,954: 0.14,944: 0.115
942: 0.165,876: 0.145,929: 0.14,954: 0.14,944: 0.115
81: 0.46500003,832: 0.445,915: 0.44,230: 0.42665002,455: 0.425
81: 0.46500003,832: 0.445,915: 0.44,230: 0.42665002,455: 0.425
81: 0.26500002,832: 0.245,915: 0.24000001,230: 0.22665,455: 0.225
81: 0.46500003,832: 0.445,915: 0.44,230: 0.42665002,455: 0.425
81: 0.365,832: 0.345,915: 0.34,230: 0.32665002,455: 0.325
81: 0.46500003,832: 0.445,915: 0.44,230: 0.42665002,455: 0.425
81: 0.46500003,832: 0.445,915: 0.44,230: 0.42665002,455: 0.425
81: 0.365,832: 0.345,915: 0.34,230: 0.32665002,455: 0.325
81: 0.26500002,832: 0.245,915: 0.24000001,230: 0.22665,455: 0.225
942: 0.165,780: 0.16,876: 0.145,915: 0.14,667: 0.105
942: 0.165,780: 0.16,876: 0.145,915: 0.14,667: 0.105
141: 0.27,880: 0.26500002,121: 0.25,882: 0.245,71: 0.24000001
942: 0.165,780: 0.16,876: 0.145,915: 0.14,667: 0.105
942: 0.165,780: 0.16,876: 0.145,915: 0.14,667: 0.105
942: 0.165,780: 0.16,876: 0.145,915: 0.14,667: 0.105
141: 0.37,880: 0.365,121: 0.35000002,882: 0.345,71: 0.34
141: 0.47000003,880: 0.46500003,121: 0.45000002,882: 0.445,71: 0.44
141: 0.57,880: 0.565,121: 0.55,882: 0.545,71: 0.54
141: 0.57,880: 0.565,121: 0.55,882: 0.545,71: 0.54
141: 0.57,880: 0.565,121: 0.55,882: 0.545,71: 0.54
141: 0.57,880: 0.565,121: 0.55,882: 0.545,71: 0.54
141: 0.47000003,880: 0.46500003,121: 0.45000002,882: 0.445,71: 0.44
141: 0.37,880: 0.365,121: 0.35000002,882: 0.345,71: 0.34
141: 0.27,880: 0.26500002,121: 0.25,882: 0.245,71: 0.24000001
81: 0.165,880: 0.165,922: 0.155,461: 0.155,782: 0.15
81: 0.165,880: 0.165,300: 0.16,922: 0.155,461: 0.155
81: 0.165,880: 0.165,300: 0.16,922: 0.155,461: 0.155
81: 0.165,880: 0.165,300: 0.16,922: 0.155,461: 0.155
81: 0.165,880: 0.165,300: 0.16,461: 0.155,922: 0.155
880: 0.165,81: 0.165,300: 0.16,461: 0.155,922: 0.155
395: 0.56,819: 0.52,810: 0.51,793: 0.51,512: 0.505
395: 0.36,819: 0.32,492: 0.315,793: 0.31,810: 0.31
344: 1.02165,244: 1.01165,211: 0.99334997,229: 0.99165,379: 0.99
492: 0.865,870: 0.76,385: 0.75,505: 0.745,211: 0.74334997
870: 1.5600001,492: 1.365,344: 1.27165,194: 1.24835,385: 1.05
870: 1.5600001,492: 1.365,344: 1.27165,244: 1.26165,194: 1.24835
344: 1.27165,244: 1.26165,194: 1.24835,492: 1.215,870: 1.21
870: 1.5600001,492: 1.365,344: 1.27165,244: 1.26165,194: 1.24835
870: 1.56,492: 1.265,244: 1.26165,344: 1.1716499,194: 1.14835
870: 1.21,492: 1.015,244: 1.0116501,26: 0.91335005,283: 0.82665
870: 0.76000005,492: 0.665,26: 0.66335005,244: 0.66165,283: 0.57665
26: 0.41335,832: 0.345,284: 0.335,283: 0.32665002,405: 0.325
832: 0.245,284: 0.23500001,283: 0.22665,405: 0.225,272: 0.22165
395: 0.16,461: 0.155,138: 0.15,929: 0.14,136: 0.14
395: 0.16,461: 0.155,138: 0.15,929: 0.14,136: 0.14
395: 0.16,461: 0.155,138: 0.15,929: 0.14,136: 0.14
395: 0.16,461: 0.155,138: 0.15,844: 0.14,136: 0.14
942: 0.165,395: 0.16,461: 0.155,785: 0.155,872: 0.15
395: 0.16,461: 0.155,138: 0.15,929: 0.14,136: 0.14
942: 0.165,395: 0.16,461: 0.155,785: 0.155,872: 0.15
942: 0.165,395: 0.16,461: 0.155,785: 0.155,872: 0.15
942: 0.165,395: 0.16,461: 0.155,785: 0.155,872: 0.15
942: 0.165,395: 0.16,461: 0.155,785: 0.155,138: 0.15
942: 0.165,785: 0.155,872: 0.15,913: 0.15,122: 0.145
942: 0.165,785: 0.155,872: 0.15,913: 0.15,122: 0.145
942: 0.165,785: 0.155,872: 0.15,913: 0.15,876: 0.145
942: 0.165,785: 0.155,872: 0.15,913: 0.15,122: 0.145
942: 0.165,785: 0.155,913: 0.15,872: 0.15,122: 0.145
141: 0.17,922: 0.155,872: 0.15,866: 0.15,138: 0.15
141: 0.17,922: 0.155,872: 0.15,866: 0.15,138: 0.15
141: 0.17,922: 0.155,872: 0.15,866: 0.15,138: 0.15
141: 0.17,922: 0.155,872: 0.15,866: 0.15,138: 0.15
141: 0.17,780: 0.16,922: 0.155,872: 0.15,866: 0.15
141: 0.17,780: 0.16,922: 0.155,872: 0.15,522: 0.15
141: 0.17,780: 0.16,522: 0.15,782: 0.15,866: 0.15
141: 0.17,780: 0.16,922: 0.155,872: 0.15,138: 0.15
141: 0.17,780: 0.16,922: 0.155,138: 0.15,866: 0.15
141: 0.17,780: 0.16,522: 0.15,782: 0.15,866: 0.15
141: 0.17,780: 0.16,782: 0.15,866: 0.15,522: 0.15
780: 0.16,782: 0.15,866: 0.15,839: 0.145,844: 0.14
942: 0.165,81: 0.165,461: 0.155,866: 0.15,121: 0.15
942: 0.165,81: 0.165,461: 0.155,866: 0.15,121: 0.15
942: 0.165,81: 0.165,461: 0.155,866: 0.15,121: 0.15
942: 0.165,81: 0.165,461: 0.155,866: 0.15,121: 0.15
81: 0.165,942: 0.165,461: 0.155,121: 0.15,866: 0.15
942: 0.165,81: 0.165,461: 0.155,866: 0.15,121: 0.15
81: 0.165,942: 0.165,461: 0.155,872: 0.15,866: 0.15
81: 0.165,942: 0.165,461: 0.155,121: 0.15,866: 0.15
942: 0.165,81: 0.165,461: 0.155,866: 0.15,121: 0.15
81: 0.165,942: 0.165,461: 0.155,866: 0.15,121: 0.15
882: 0.145,122: 0.145,844: 0.14,296: 0.11665,568: 0.115
122: 0.145,882: 0.145,844: 0.14,296: 0.11665,568: 0.115
141: 0.17,395: 0.16,922: 0.155,138: 0.15,782: 0.15
141: 0.17,880: 0.165,395: 0.16,922: 0.155,913: 0.15
141: 0.17,880: 0.165,395: 0.16,922: 0.155,913: 0.15
141: 0.17,880: 0.165,395: 0.16,922: 0.155,913: 0.15
141: 0.17,880: 0.165,395: 0.16,922: 0.155,913: 0.15
141: 0.17,880: 0.165,395: 0.16,922: 0.155,522: 0.15
141: 0.17,880: 0.165,395: 0.16,922: 0.155,782: 0.15
141: 0.17,880: 0.165,395: 0.16,922: 0.155,918: 0.15
138: 0.45000002,866: 0.45000002,121: 0.45000002,913: 0.45000002,871: 0.45000002
81: 0.315,138: 0.3,121: 0.3,866: 0.3,913: 0.3
121: 0.95000005,921: 0.935,24: 0.92,46: 0.91,64: 0.90500003
121: 0.70000005,71: 0.69,921: 0.685,24: 0.67,31: 0.665
121: 0.95000005,921: 0.935,24: 0.92,46: 0.91,64: 0.90500003
121: 0.9,71: 0.89,921: 0.885,24: 0.87,31: 0.865
121: 0.95000005,921: 0.935,24: 0.92,46: 0.91,64: 0.90500003
121: 0.95000005,71: 0.94,921: 0.935,24: 0.92,31: 0.915
121: 0.85,71: 0.84000003,921: 0.83500004,24: 0.82000005,31: 0.81500006
121: 0.6,71: 0.59,921: 0.585,24: 0.57,31: 0.565
141: 0.37,880: 0.365,121: 0.35000002,882: 0.345,71: 0.34
141: 0.27,880: 0.26500002,121: 0.25,882: 0.245,71: 0.24000001
522: 0.15,138: 0.15,839: 0.145,189: 0.145,456: 0.145
522: 0.15,138: 0.15,839: 0.145,189: 0.145,456: 0.145
522: 0.15,138: 0.15,839: 0.145,189: 0.145,456: 0.145
522: 0.15,138: 0.15,839: 0.145,189: 0.145,456: 0.145
522: 0.15,138: 0.15,189: 0.145,456: 0.145,839: 0.145
522: 0.15,138: 0.15,456: 0.145,839: 0.145,189: 0.145
522: 0.15,138: 0.15,456: 0.145,839: 0.145,189: 0.145
522: 0.15,138: 0.15,456: 0.145,839: 0.145,189: 0.145
522: 0.15,138: 0.15,456: 0.145,839: 0.145,189: 0.145
395: 0.16,522: 0.15,138: 0.15,456: 0.145,839: 0.145
395: 0.16,389: 0.145,237: 0.145,778: 0.125,405: 0.125
395: 0.16,389: 0.145,237: 0.145,778: 0.125,405: 0.125
395: 0.16,389: 0.145,237: 0.145,778: 0.125,405: 0.125
395: 0.16,389: 0.145,237: 0.145,778: 0.125,405: 0.125
395: 0.16,389: 0.145,237: 0.145,778: 0.125,405: 0.125
395: 0.16,389: 0.145,237: 0.145,778: 0.125,405: 0.125
976: 0.095,485: 0.09,70: 0.08,6: 0.07835,948: 0.07
976: 0.095,485: 0.09,70: 0.08,6: 0.07835,948: 0.07
141: 0.17,871: 0.15,913: 0.15,876: 0.145,131: 0.14
141: 0.17,871: 0.15,913: 0.15,876: 0.145,131: 0.14
141: 0.17,871: 0.15,913: 0.15,876: 0.145,131: 0.14
141: 0.17,871: 0.15,913: 0.15,782: 0.15,121: 0.15
237: 0.245,132: 0.23500001,283: 0.22665,778: 0.225,123: 0.225
141: 0.17,942: 0.165,913: 0.15,871: 0.15,782: 0.15
141: 0.17,942: 0.165,871: 0.15,913: 0.15,782: 0.15
237: 0.345,132: 0.335,123: 0.325,291: 0.32165,362: 0.32165
237: 0.345,132: 0.335,283: 0.32665002,123: 0.325,778: 0.325
237: 0.345,132: 0.335,283: 0.32665002,778: 0.325,123: 0.325
237: 0.345,132: 0.335,283: 0.32665002,123: 0.325,778: 0.325
237: 0.245,132: 0.23500001,283: 0.22665,778: 0.225,123: 0.225
237: 0.345,132: 0.335,283: 0.32665002,123: 0.325,778: 0.325
237: 0.345,132: 0.335,283: 0.32665002,123: 0.325,778: 0.325
194: 0.24835001,942: 0.215,880: 0.215,60: 0.205,922: 0.205
211: 0.29335,294: 0.27835,233: 0.27335,922: 0.255,782: 0.25
194: 0.54835004,60: 0.405,294: 0.37835002,233: 0.37335002,942: 0.315
194: 0.54835004,211: 0.49335,60: 0.405,294: 0.37835002,233: 0.37335002
60: 0.505,194: 0.39835,211: 0.39335,294: 0.37835002,233: 0.37335002
194: 0.54835004,60: 0.405,211: 0.39335,294: 0.37835002,233: 0.37335002
194: 0.69835,60: 0.505,211: 0.49335,294: 0.47835,233: 0.47335
194: 0.54835004,60: 0.405,211: 0.39335,294: 0.37835002,233: 0.37335002
194: 0.39835,237: 0.345,283: 0.32665002,181: 0.32165,180: 0.31665
237: 0.445,283: 0.42665002,181: 0.42165002,180: 0.41665,492: 0.41500002
180: 0.61665,237: 0.545,181: 0.52165,492: 0.515,377: 0.51
180: 0.61665,237: 0.545,181: 0.52165,492: 0.515,377: 0.51
180: 0.61665,237: 0.545,181: 0.52165,492: 0.515,377: 0.51
180: 0.61665,922: 0.555,918: 0.55,237: 0.545,283: 0.52665
180: 0.61665,922: 0.555,918: 0.55,721: 0.52,678: 0.52
180: 0.61665,922: 0.555,721: 0.52,678: 0.52,626: 0.51
180: 0.61665,922: 0.555,918: 0.55,721: 0.52,678: 0.52
922: 0.455,918: 0.45000002,721: 0.42000002,678: 0.42000002,180: 0.41665
922: 0.35500002,918: 0.35000002,721: 0.32,678: 0.32,180: 0.31665
922: 0.255,918: 0.25,721: 0.22,678: 0.22,180: 0.21665001
141: 0.17,942: 0.165,922: 0.155,866: 0.15,522: 0.15
141: 0.17,942: 0.165,922: 0.155,866: 0.15,522: 0.15
141: 0.17,942: 0.165,922: 0.155,866: 0.15,522: 0.15
141: 0.17,942: 0.165,922: 0.155,866: 0.15,522: 0.15
141: 0.17,942: 0.165,922: 0.155,522: 0.15,866: 0.15
141: 0.17,942: 0.165,922: 0.155,866: 0.15,522: 0.15
141: 0.17,942: 0.165,922: 0.155,522: 0.15,866: 0.15
141: 0.17,942: 0.165,922: 0.155,522: 0.15,866: 0.15
189: 0.145,362: 0.12165,344: 0.12165,296: 0.11665,180: 0.11665
189: 0.145,362: 0.12165,344: 0.12165,296: 0.11665,180: 0.11665
189: 0.145,362: 0.12165,344: 0.12165,180: 0.11665,296: 0.11665
189: 0.145,362: 0.12165,344: 0.12165,296: 0.11665,180: 0.11665
395: 0.16,522: 0.15,138: 0.15,389: 0.145,458: 0.145
395: 0.16,522: 0.15,138: 0.15,866: 0.15,389: 0.145
395: 0.16,522: 0.15,138: 0.15,866: 0.15,389: 0.145
395: 0.16,522: 0.15,138: 0.15,866: 0.15,389: 0.145
81: 0.315,522: 0.3,283: 0.27665,405: 0.275,291: 0.27165002
81: 0.615,522: 0.6,283: 0.57665,405: 0.57500005,291: 0.57165
81: 0.46500003,522: 0.45000002,283: 0.42665002,291: 0.42165002,599: 0.41500002
