Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
141: 0.17145,922: 0.16785,880: 0.16785,942: 0.16785,81: 0.1643
141: 0.17145,922: 0.16785,880: 0.16785,942: 0.16785,81: 0.1643
141: 0.17145,922: 0.16785,880: 0.16785,942: 0.16785,81: 0.1643
141: 0.17145,922: 0.16785,880: 0.16785,942: 0.16785,81: 0.1643
141: 0.17145,922: 0.16785,880: 0.16785,942: 0.16785,81: 0.1643
141: 0.17145,922: 0.16785,880: 0.16785,942: 0.16785,81: 0.1643
131: 0.15355,832: 0.15,808: 0.12145,24: 0.11785,377: 0.11785
141: 0.17145,922: 0.16785,880: 0.16785,942: 0.16785,81: 0.1643
832: 0.15,24: 0.11785,377: 0.11785,900: 0.11785,870: 0.11785
141: 0.17145,880: 0.16785,922: 0.16785,942: 0.16785,81: 0.1643
141: 0.17145,942: 0.16785,922: 0.16785,880: 0.16785,81: 0.1643
131: 0.15355,808: 0.12145,692: 0.11785,240: 0.11785,721: 0.1143
131: 0.15355,808: 0.12145,692: 0.11785,240: 0.11785,721: 0.1143
131: 0.15355,808: 0.12145,692: 0.11785,240: 0.11785,721: 0.1143
131: 0.15355,808: 0.12145,240: 0.11785,692: 0.11785,721: 0.1143
131: 0.15355,808: 0.12145,240: 0.11785,692: 0.11785,721: 0.1143
131: 0.15355,808: 0.12145,692: 0.11785,240: 0.11785,721: 0.1143
131: 0.15355,808: 0.12145,692: 0.11785,240: 0.11785,721: 0.1143
131: 0.15355,808: 0.12145,692: 0.11785,240: 0.11785,721: 0.1143
131: 0.15355,808: 0.12145,692: 0.11785,240: 0.11785,721: 0.1143
780: 0.1393,778: 0.1393,121: 0.1357,678: 0.12145,64: 0.11785
777: 0.14645,780: 0.1393,778: 0.1393,121: 0.1357,678: 0.12145
880: 0.16785,777: 0.14645,780: 0.1393,778: 0.1393,121: 0.1357
141: 0.17145,880: 0.16785,942: 0.16785,922: 0.16785,839: 0.15
141: 0.17145,922: 0.16785,880: 0.16785,942: 0.16785,839: 0.15
141: 0.17145,880: 0.16785,942: 0.16785,922: 0.16785,839: 0.15
141: 0.17145,880: 0.16785,942: 0.16785,922: 0.16785,871: 0.15
141: 0.17145,880: 0.16785,942: 0.16785,922: 0.16785,839: 0.15
141: 0.17145,942: 0.16785,880: 0.16785,922: 0.16785,839: 0.15
141: 0.17145,880: 0.16785,942: 0.16785,922: 0.16785,461: 0.15355
880: 0.16785,942: 0.16785,461: 0.15355,839: 0.15,871: 0.15
880: 0.16785,942: 0.16785,461: 0.15355,871: 0.15,839: 0.15
880: 0.16785,942: 0.16785,461: 0.15355,871: 0.15,839: 0.15
942: 0.16785,461: 0.15355,457: 0.15,953: 0.15,965: 0.15
942: 0.16785,461: 0.15355,965: 0.15,457: 0.15,953: 0.15
942: 0.16785,461: 0.15355,457: 0.15,953: 0.15,965: 0.15
372: 0.12145,24: 0.11785,227: 0.11785,0: 0.11785,74: 0.11785
922: 0.16785,913: 0.1643,919: 0.15715,131: 0.15355,839: 0.15
131: 0.15355,986: 0.12145,344: 0.11785,724: 0.11785,31: 0.11785
131: 0.15355,986: 0.12145,344: 0.11785,724: 0.11785,31: 0.11785
141: 0.17145,942: 0.16785,922: 0.16785,913: 0.1643,919: 0.15715
141: 0.17145,942: 0.16785,922: 0.16785,913: 0.1643,919: 0.15715
141: 0.17145,922: 0.16785,942: 0.16785,913: 0.1643,81: 0.1643
141: 0.17145,942: 0.16785,922: 0.16785,913: 0.1643,81: 0.1643
141: 0.17145,942: 0.16785,922: 0.16785,913: 0.1643,81: 0.1643
141: 0.17145,942: 0.16785,922: 0.16785,913: 0.1643,81: 0.1643
141: 0.17145,942: 0.16785,922: 0.16785,913: 0.1643,81: 0.1643
141: 0.17145,922: 0.16785,942: 0.16785,913: 0.1643,81: 0.1643
141: 0.17145,922: 0.16785,942: 0.16785,913: 0.1643,81: 0.1643
141: 0.17145,922: 0.16785,913: 0.1643,919: 0.15715,953: 0.15
141: 0.17145,922: 0.16785,913: 0.1643,919: 0.15715,953: 0.15
141: 0.17145,922: 0.16785,913: 0.1643,919: 0.15715,839: 0.15
141: 0.17145,922: 0.16785,913: 0.1643,919: 0.15715,953: 0.15
141: 0.17145,922: 0.16785,913: 0.1643,919: 0.15715,918: 0.15
141: 0.17145,922: 0.16785,913: 0.1643,919: 0.15715,953: 0.15
954: 0.16785,942: 0.16785,929: 0.14645,876: 0.14285,129: 0.11785
954: 0.16785,942: 0.16785,929: 0.14645,876: 0.14285,129: 0.11785
954: 0.16785,942: 0.16785,929: 0.14645,876: 0.14285,129: 0.11785
954: 0.16785,942: 0.16785,929: 0.14645,876: 0.14285,129: 0.11785
954: 0.16785,942: 0.16785,929: 0.14645,876: 0.14285,129: 0.11785
954: 0.16785,942: 0.16785,929: 0.14645,876: 0.14285,129: 0.11785
954: 0.16785,942: 0.16785,929: 0.14645,876: 0.14285,129: 0.11785
954: 0.16785,942: 0.16785,929: 0.14645,876: 0.14285,129: 0.11785
942: 0.16785,954: 0.16785,929: 0.14645,876: 0.14285,129: 0.11785
141: 0.17145,880: 0.16785,81: 0.1643,919: 0.15715,131: 0.15355
141: 0.17145,880: 0.16785,81: 0.1643,919: 0.15715,131: 0.15355
141: 0.17145,880: 0.16785,81: 0.1643,919: 0.15715,131: 0.15355
141: 0.17145,880: 0.16785,81: 0.1643,919: 0.15715,131: 0.15355
141: 0.17145,880: 0.16785,81: 0.1643,919: 0.15715,131: 0.15355
141: 0.17145,880: 0.16785,81: 0.1643,919: 0.15715,131: 0.15355
141: 0.17145,880: 0.16785,81: 0.1643,919: 0.15715,131: 0.15355
141: 0.17145,880: 0.16785,81: 0.1643,919: 0.15715,131: 0.15355
141: 0.17145,880: 0.16785,81: 0.1643,919: 0.15715,131: 0.15355
942: 0.16785,876: 0.14285,780: 0.1393,667: 0.11785,427: 0.10355
942: 0.16785,876: 0.14285,780: 0.1393,667: 0.11785,427: 0.10355
942: 0.16785,876: 0.14285,780: 0.1393,667: 0.11785,427: 0.10355
942: 0.16785,876: 0.14285,780: 0.1393,667: 0.11785,427: 0.10355
942: 0.16785,876: 0.14285,780: 0.1393,667: 0.11785,427: 0.10355
141: 0.17145,942: 0.16785,880: 0.16785,882: 0.14645,71: 0.14645
141: 0.17145,942: 0.16785,880: 0.16785,882: 0.14645,71: 0.14645
141: 0.17145,880: 0.16785,882: 0.14645,71: 0.14645,921: 0.1393
141: 0.17145,880: 0.16785,71: 0.14645,882: 0.14645,921: 0.1393
141: 0.17145,942: 0.16785,880: 0.16785,882: 0.14645,71: 0.14645
141: 0.17145,942: 0.16785,880: 0.16785,882: 0.14645,71: 0.14645
141: 0.17145,880: 0.16785,882: 0.14645,71: 0.14645,921: 0.1393
141: 0.17145,880: 0.16785,882: 0.14645,71: 0.14645,921: 0.1393
141: 0.17145,880: 0.16785,882: 0.14645,71: 0.14645,921: 0.1393
141: 0.17145,880: 0.16785,882: 0.14645,71: 0.14645,921: 0.1393
880: 0.16785,922: 0.16785,81: 0.1643,919: 0.15715,461: 0.15355
880: 0.16785,922: 0.16785,81: 0.1643,919: 0.15715,461: 0.15355
880: 0.16785,922: 0.16785,81: 0.1643,919: 0.15715,461: 0.15355
880: 0.16785,922: 0.16785,81: 0.1643,919: 0.15715,461: 0.15355
880: 0.16785,922: 0.16785,81: 0.1643,919: 0.15715,461: 0.15355
922: 0.16785,880: 0.16785,81: 0.1643,919: 0.15715,461: 0.15355
880: 0.16785,922: 0.16785,81: 0.1643,919: 0.15715,461: 0.15355
880: 0.16785,922: 0.16785,81: 0.1643,919: 0.15715,461: 0.15355
922: 0.16785,880: 0.16785,81: 0.1643,919: 0.15715,461: 0.15355
922: 0.16785,880: 0.16785,81: 0.1643,919: 0.15715,461: 0.15355
839: 0.15,138: 0.15,832: 0.15,522: 0.15,882: 0.14645
839: 0.15,138: 0.15,832: 0.15,522: 0.15,882: 0.14645
839: 0.15,522: 0.15,832: 0.15,138: 0.15,882: 0.14645
839: 0.15,138: 0.15,832: 0.15,522: 0.15,844: 0.14645
839: 0.15,138: 0.15,832: 0.15,522: 0.15,78: 0.14645
138: 0.15,839: 0.15,522: 0.15,832: 0.15,784: 0.14645
522: 0.15,839: 0.15,832: 0.15,138: 0.15,882: 0.14645
832: 0.15,921: 0.1393,699: 0.11785,271: 0.11785,24: 0.11785
832: 0.15,699: 0.11785,271: 0.11785,24: 0.11785,900: 0.11785
461: 0.15355,138: 0.15,136: 0.14645,929: 0.14645,844: 0.14645
461: 0.15355,138: 0.15,136: 0.14645,929: 0.14645,844: 0.14645
942: 0.16785,913: 0.1643,461: 0.15355,138: 0.15,785: 0.15
461: 0.15355,138: 0.15,929: 0.14645,136: 0.14645,844: 0.14645
461: 0.15355,138: 0.15,136: 0.14645,929: 0.14645,844: 0.14645
461: 0.15355,138: 0.15,136: 0.14645,929: 0.14645,844: 0.14645
942: 0.16785,913: 0.1643,461: 0.15355,785: 0.15,138: 0.15
942: 0.16785,913: 0.1643,461: 0.15355,785: 0.15,138: 0.15
942: 0.16785,913: 0.1643,461: 0.15355,785: 0.15,138: 0.15
942: 0.16785,913: 0.1643,785: 0.15,945: 0.14645,71: 0.14645
942: 0.16785,913: 0.1643,461: 0.15355,785: 0.15,138: 0.15
942: 0.16785,913: 0.1643,785: 0.15,945: 0.14645,71: 0.14645
942: 0.16785,913: 0.1643,785: 0.15,71: 0.14645,945: 0.14645
942: 0.16785,913: 0.1643,785: 0.15,71: 0.14645,945: 0.14645
942: 0.16785,913: 0.1643,785: 0.15,945: 0.14645,71: 0.14645
141: 0.17145,922: 0.16785,919: 0.15715,131: 0.15355,138: 0.15
141: 0.17145,922: 0.16785,919: 0.15715,131: 0.15355,138: 0.15
141: 0.17145,922: 0.16785,919: 0.15715,131: 0.15355,138: 0.15
141: 0.17145,922: 0.16785,919: 0.15715,131: 0.15355,138: 0.15
141: 0.17145,922: 0.16785,919: 0.15715,131: 0.15355,138: 0.15
141: 0.17145,922: 0.16785,919: 0.15715,131: 0.15355,839: 0.15
141: 0.17145,922: 0.16785,919: 0.15715,131: 0.15355,839: 0.15
141: 0.17145,922: 0.16785,919: 0.15715,131: 0.15355,953: 0.15
141: 0.17145,131: 0.15355,953: 0.15,522: 0.15,839: 0.15
141: 0.17145,131: 0.15355,839: 0.15,953: 0.15,522: 0.15
141: 0.17145,131: 0.15355,839: 0.15,522: 0.15,953: 0.15
131: 0.15355,953: 0.15,839: 0.15,777: 0.14645,844: 0.14645
954: 0.16785,942: 0.16785,461: 0.15355,970: 0.1393,122: 0.1393
954: 0.16785,942: 0.16785,81: 0.1643,461: 0.15355,945: 0.14645
954: 0.16785,942: 0.16785,81: 0.1643,461: 0.15355,945: 0.14645
954: 0.16785,942: 0.16785,81: 0.1643,461: 0.15355,945: 0.14645
954: 0.16785,942: 0.16785,81: 0.1643,461: 0.15355,945: 0.14645
954: 0.16785,942: 0.16785,81: 0.1643,461: 0.15355,945: 0.14645
942: 0.16785,954: 0.16785,81: 0.1643,461: 0.15355,844: 0.14645
942: 0.16785,954: 0.16785,81: 0.1643,461: 0.15355,882: 0.14645
844: 0.14645,882: 0.14645,122: 0.1393,74: 0.11785,488: 0.11785
882: 0.14645,844: 0.14645,122: 0.1393,74: 0.11785,488: 0.11785
876: 0.14285,448: 0.11785,265: 0.11785,300: 0.11785,465: 0.11785
876: 0.14285,448: 0.11785,265: 0.11785,300: 0.11785,465: 0.11785
876: 0.14285,448: 0.11785,265: 0.11785,300: 0.11785,465: 0.11785
876: 0.14285,448: 0.11785,265: 0.11785,300: 0.11785,465: 0.11785
876: 0.14285,448: 0.11785,265: 0.11785,300: 0.11785,465: 0.11785
876: 0.14285,237: 0.11785,286: 0.11785,227: 0.11785,219: 0.11785
876: 0.14285,465: 0.11785,237: 0.11785,286: 0.11785,227: 0.11785
876: 0.14285,219: 0.11785,265: 0.11785,448: 0.11785,300: 0.11785
876: 0.14285,265: 0.11785,448: 0.11785,300: 0.11785,286: 0.11785
876: 0.14285,465: 0.11785,265: 0.11785,448: 0.11785,300: 0.11785
141: 0.17145,922: 0.16785,918: 0.15,522: 0.15,782: 0.14645
141: 0.17145,922: 0.16785,918: 0.15,522: 0.15,782: 0.14645
141: 0.17145,922: 0.16785,918: 0.15,522: 0.15,782: 0.14645
756: 0.71785,880: 0.46785003,913: 0.4643,919: 0.45715,131: 0.45355
756: 0.41785002,880: 0.31785,913: 0.3143,919: 0.30715,131: 0.30355
756: 0.71785,880: 0.46785003,913: 0.4643,919: 0.45715,131: 0.45355
756: 0.71785,880: 0.46785003,913: 0.4643,919: 0.45715,131: 0.45355
756: 0.71785,880: 0.46785003,913: 0.4643,919: 0.45715,131: 0.45355
756: 0.71785,880: 0.46785003,913: 0.4643,919: 0.45715,131: 0.45355
756: 0.41785002,880: 0.31785,913: 0.3143,919: 0.30715,131: 0.30355
756: 0.71785,880: 0.46785003,913: 0.4643,919: 0.45715,131: 0.45355
141: 0.17145,880: 0.16785,913: 0.1643,81: 0.1643,131: 0.15355
141: 0.17145,880: 0.16785,913: 0.1643,81: 0.1643,131: 0.15355
141: 0.17145,880: 0.16785,81: 0.1643,913: 0.1643,131: 0.15355
141: 0.17145,880: 0.16785,913: 0.1643,81: 0.1643,131: 0.15355
141: 0.17145,880: 0.16785,913: 0.1643,81: 0.1643,131: 0.15355
141: 0.17145,880: 0.16785,913: 0.1643,81: 0.1643,131: 0.15355
141: 0.17145,880: 0.16785,71: 0.14645,882: 0.14645,921: 0.1393
141: 0.17145,880: 0.16785,913: 0.1643,81: 0.1643,131: 0.15355
141: 0.17145,880: 0.16785,71: 0.14645,882: 0.14645,921: 0.1393
839: 0.15,138: 0.15,522: 0.15,808: 0.12145,539: 0.11785
839: 0.15,138: 0.15,522: 0.15,808: 0.12145,539: 0.11785
839: 0.15,138: 0.15,522: 0.15,808: 0.12145,539: 0.11785
138: 0.15,522: 0.15,839: 0.15,808: 0.12145,125: 0.11785
839: 0.15,138: 0.15,522: 0.15,808: 0.12145,539: 0.11785
839: 0.15,522: 0.15,138: 0.15,808: 0.12145,344: 0.11785
839: 0.15,522: 0.15,138: 0.15,808: 0.12145,219: 0.11785
522: 0.15,138: 0.15,839: 0.15,808: 0.12145,240: 0.11785
522: 0.15,138: 0.15,839: 0.15,808: 0.12145,0: 0.11785
138: 0.15,839: 0.15,522: 0.15,389: 0.1393,778: 0.1393
389: 0.1393,778: 0.1393,372: 0.12145,986: 0.12145,465: 0.11785
389: 0.1393,778: 0.1393,372: 0.12145,986: 0.12145,465: 0.11785
389: 0.1393,778: 0.1393,372: 0.12145,986: 0.12145,465: 0.11785
389: 0.1393,778: 0.1393,372: 0.12145,986: 0.12145,265: 0.11785
389: 0.1393,778: 0.1393,986: 0.12145,372: 0.12145,181: 0.11785
389: 0.1393,778: 0.1393,372: 0.12145,986: 0.12145,319: 0.11785
976: 0.1,6: 0.1,485: 0.09645,70: 0.0893,948: 0.06785
976: 0.1,6: 0.1,485: 0.09645,70: 0.0893,948: 0.06785
141: 0.17145,913: 0.1643,131: 0.15355,871: 0.15,876: 0.14285
141: 0.17145,913: 0.1643,131: 0.15355,871: 0.15,876: 0.14285
141: 0.17145,913: 0.1643,131: 0.15355,871: 0.15,876: 0.14285
141: 0.17145,913: 0.1643,131: 0.15355,871: 0.15,876: 0.14285
141: 0.17145,942: 0.16785,913: 0.1643,131: 0.15355,871: 0.15
141: 0.17145,942: 0.16785,913: 0.1643,131: 0.15355,871: 0.15
141: 0.17145,942: 0.16785,913: 0.1643,131: 0.15355,871: 0.15
141: 0.17145,942: 0.16785,913: 0.1643,131: 0.15355,871: 0.15
942: 0.16785,953: 0.15,832: 0.15,839: 0.15,782: 0.14645
942: 0.16785,832: 0.15,953: 0.15,839: 0.15,782: 0.14645
942: 0.16785,832: 0.15,839: 0.15,953: 0.15,782: 0.14645
942: 0.16785,953: 0.15,970: 0.1393,778: 0.1393,123: 0.1357
942: 0.16785,953: 0.15,839: 0.15,832: 0.15,782: 0.14645
942: 0.16785,953: 0.15,778: 0.1393,970: 0.1393,123: 0.1357
942: 0.16785,880: 0.16785,922: 0.16785,131: 0.15355,953: 0.15
