Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
189: 0.25835,229: 0.25835,198: 0.23335,525: 0.175,326: 0.14165
189: 0.25835,229: 0.25835,198: 0.23335,525: 0.175,326: 0.14165
189: 0.25835,229: 0.25835,198: 0.23335,525: 0.175,326: 0.14165
189: 0.25835,229: 0.25835,198: 0.23335,525: 0.175,184: 0.14165
189: 0.25835,229: 0.25835,198: 0.23335,525: 0.175,184: 0.14165
229: 0.25835,189: 0.25835,198: 0.23335,525: 0.175,211: 0.14165
189: 0.25835,229: 0.25835,198: 0.23335,525: 0.175,184: 0.14165
229: 0.25835,189: 0.25835,198: 0.23335,525: 0.175,184: 0.14165
229: 0.25835,189: 0.25835,198: 0.23335,525: 0.175,184: 0.14165
839: 0.175,965: 0.175,871: 0.175,122: 0.15,780: 0.15
839: 0.175,965: 0.175,871: 0.175,122: 0.15,780: 0.15
839: 0.175,965: 0.175,871: 0.175,122: 0.15,780: 0.15
189: 0.25835,229: 0.25835,198: 0.23335,839: 0.175,965: 0.175
189: 0.25835,229: 0.25835,198: 0.23335,839: 0.175,965: 0.175
189: 0.25835,229: 0.25835,198: 0.23335,839: 0.175,965: 0.175
189: 0.25835,229: 0.25835,198: 0.23335,525: 0.175,921: 0.15
229: 0.25835,189: 0.25835,198: 0.23335,525: 0.175,921: 0.15
189: 0.25835,229: 0.25835,198: 0.23335,965: 0.175,839: 0.175
229: 0.25835,189: 0.25835,198: 0.23335,525: 0.175,921: 0.15
189: 0.25835,229: 0.25835,198: 0.23335,525: 0.175,921: 0.15
189: 0.25835,229: 0.25835,198: 0.23335,525: 0.175,921: 0.15
229: 0.25835,189: 0.25835,198: 0.23335,525: 0.175,921: 0.15
229: 0.25835,189: 0.25835,198: 0.23335,525: 0.175,921: 0.15
189: 0.25835,229: 0.25835,198: 0.23335,525: 0.175,921: 0.15
882: 0.175,458: 0.175,141: 0.175,780: 0.15,778: 0.15
882: 0.175,458: 0.175,141: 0.175,780: 0.15,778: 0.15
882: 0.175,458: 0.175,141: 0.175,780: 0.15,778: 0.15
882: 0.175,458: 0.175,141: 0.175,780: 0.15,778: 0.15
141: 0.175,882: 0.175,458: 0.175,780: 0.15,778: 0.15
882: 0.175,458: 0.175,141: 0.175,780: 0.15,778: 0.15
882: 0.175,458: 0.175,141: 0.175,780: 0.15,778: 0.15
955: 0.175,913: 0.175,71: 0.175,950: 0.15,919: 0.15
942: 0.175,922: 0.175,532: 0.175,141: 0.175,913: 0.175
922: 0.175,141: 0.175,913: 0.175,532: 0.175,955: 0.175
955: 0.175,913: 0.175,71: 0.175,942: 0.175,922: 0.175
955: 0.175,913: 0.175,71: 0.175,942: 0.175,922: 0.175
141: 0.175,922: 0.175,913: 0.175,532: 0.175,955: 0.175
955: 0.175,913: 0.175,71: 0.175,942: 0.175,922: 0.175
922: 0.175,913: 0.175,532: 0.175,141: 0.175,929: 0.175
922: 0.175,913: 0.175,532: 0.175,955: 0.175,141: 0.175
922: 0.175,913: 0.175,532: 0.175,141: 0.175,929: 0.175
922: 0.175,131: 0.175,395: 0.175,954: 0.175,866: 0.175
782: 0.175,395: 0.175,131: 0.175,954: 0.175,922: 0.175
395: 0.175,131: 0.175,954: 0.175,922: 0.175,458: 0.175
782: 0.175,395: 0.175,131: 0.175,954: 0.175,922: 0.175
782: 0.175,395: 0.175,131: 0.175,954: 0.175,922: 0.175
782: 0.175,395: 0.175,131: 0.175,954: 0.175,922: 0.175
954: 0.175,131: 0.175,395: 0.175,922: 0.175,458: 0.175
131: 0.175,954: 0.175,395: 0.175,922: 0.175,458: 0.175
395: 0.175,131: 0.175,954: 0.175,922: 0.175,458: 0.175
922: 0.175,458: 0.175,866: 0.175,782: 0.175,395: 0.175
395: 0.175,954: 0.175,131: 0.175,922: 0.175,458: 0.175
189: 0.25835,229: 0.25835,136: 0.175,138: 0.175,458: 0.175
189: 0.25835,229: 0.25835,136: 0.175,138: 0.175,458: 0.175
189: 0.25835,229: 0.25835,138: 0.175,953: 0.175,458: 0.175
189: 0.25835,229: 0.25835,136: 0.175,138: 0.175,458: 0.175
189: 0.25835,229: 0.25835,136: 0.175,138: 0.175,458: 0.175
189: 0.25835,229: 0.25835,131: 0.175,458: 0.175,138: 0.175
189: 0.25835,229: 0.25835,538: 0.175,131: 0.175,138: 0.175
229: 0.25835,189: 0.25835,131: 0.175,138: 0.175,458: 0.175
229: 0.25835,189: 0.25835,131: 0.175,953: 0.175,138: 0.175
335: 0.29165,279: 0.29165,229: 0.25835,189: 0.25835,131: 0.175
335: 0.29165,279: 0.29165,229: 0.25835,782: 0.175,918: 0.175
335: 0.29165,279: 0.29165,229: 0.25835,918: 0.175,782: 0.175
335: 0.29165,279: 0.29165,229: 0.25835,782: 0.175,918: 0.175
335: 0.29165,279: 0.29165,229: 0.25835,782: 0.175,918: 0.175
335: 0.29165,279: 0.29165,229: 0.25835,782: 0.175,918: 0.175
335: 0.29165,279: 0.29165,229: 0.25835,782: 0.175,918: 0.175
782: 0.175,918: 0.175,389: 0.15,327: 0.14165,297: 0.14165
782: 0.175,918: 0.175,389: 0.15,325: 0.14165,357: 0.14165
324: 0.25835,317: 0.25835,965: 0.175,532: 0.175,942: 0.175
965: 0.175,532: 0.175,942: 0.175,945: 0.175,954: 0.175
324: 0.25835,317: 0.25835,965: 0.175,532: 0.175,942: 0.175
965: 0.175,532: 0.175,942: 0.175,945: 0.175,954: 0.175
324: 0.25835,317: 0.25835,945: 0.175,954: 0.175,782: 0.175
324: 0.25835,317: 0.25835,965: 0.175,532: 0.175,942: 0.175
317: 0.25835,324: 0.25835,782: 0.175,942: 0.175,532: 0.175
324: 0.25835,317: 0.25835,136: 0.175,922: 0.175,782: 0.175
317: 0.25835,324: 0.25835,922: 0.175,965: 0.175,777: 0.175
317: 0.25835,324: 0.25835,777: 0.175,136: 0.175,922: 0.175
317: 0.25835,324: 0.25835,777: 0.175,945: 0.175,954: 0.175
317: 0.25835,324: 0.25835,965: 0.175,922: 0.175,532: 0.175
921: 0.15,950: 0.15,485: 0.125,510: 0.125,910: 0.125
921: 0.15,950: 0.15,780: 0.15,778: 0.15,245: 0.14165
921: 0.15,950: 0.15,780: 0.15,778: 0.15,245: 0.14165
181: 0.25835,324: 0.25835,921: 0.15,950: 0.15,780: 0.15
181: 0.25835,324: 0.25835,921: 0.15,950: 0.15,780: 0.15
181: 0.25835,324: 0.25835,780: 0.15,950: 0.15,778: 0.15
181: 0.25835,324: 0.25835,921: 0.15,780: 0.15,950: 0.15
181: 0.25835,324: 0.25835,950: 0.15,778: 0.15,921: 0.15
181: 0.25835,324: 0.25835,778: 0.15,921: 0.15,950: 0.15
181: 0.25835,324: 0.25835,921: 0.15,950: 0.15,780: 0.15
198: 0.23335,953: 0.175,81: 0.175,454: 0.175,882: 0.175
198: 0.23335,953: 0.175,81: 0.175,454: 0.175,882: 0.175
198: 0.23335,953: 0.175,81: 0.175,454: 0.175,882: 0.175
198: 0.23335,953: 0.175,81: 0.175,454: 0.175,882: 0.175
198: 0.23335,882: 0.175,839: 0.175,922: 0.175,880: 0.175
198: 0.23335,882: 0.175,922: 0.175,839: 0.175,141: 0.175
198: 0.23335,832: 0.175,532: 0.175,525: 0.175,255: 0.14165
198: 0.23335,839: 0.175,922: 0.175,880: 0.175,832: 0.175
198: 0.23335,525: 0.175,929: 0.175,942: 0.175,782: 0.175
198: 0.23335,880: 0.175,141: 0.175,832: 0.175,922: 0.175
198: 0.23335,832: 0.175,532: 0.175,866: 0.175,131: 0.175
866: 0.175,131: 0.175,240: 0.14165,895: 0.125,157: 0.125
866: 0.175,131: 0.175,240: 0.14165,895: 0.125,157: 0.125
866: 0.175,131: 0.175,240: 0.14165,895: 0.125,157: 0.125
131: 0.175,866: 0.175,240: 0.14165,430: 0.125,692: 0.125
131: 0.175,866: 0.175,240: 0.14165,430: 0.125,692: 0.125
866: 0.175,131: 0.175,240: 0.14165,895: 0.125,157: 0.125
866: 0.175,131: 0.175,240: 0.14165,157: 0.125,808: 0.125
866: 0.175,131: 0.175,240: 0.14165,895: 0.125,157: 0.125
866: 0.175,131: 0.175,240: 0.14165,895: 0.125,157: 0.125
780: 0.15,778: 0.15,245: 0.14165,640: 0.125,584: 0.125
777: 0.175,780: 0.15,778: 0.15,245: 0.14165,325: 0.14165
777: 0.175,880: 0.175,866: 0.175,780: 0.15,778: 0.15
294: 0.48335,271: 0.44165003,194: 0.44165003,350: 0.41665,233: 0.40835002
287: 0.33335,229: 0.30835003,194: 0.29165,279: 0.29165,227: 0.29165
294: 0.68335,194: 0.59165,227: 0.59165,350: 0.56665003,402: 0.55835
227: 0.69165003,294: 0.68335,100: 0.65835,233: 0.65835,208: 0.63335
227: 0.69165003,294: 0.68335,100: 0.65835,233: 0.65835,208: 0.63335
227: 0.69165003,294: 0.68335,100: 0.65835,233: 0.65835,208: 0.63335
294: 0.78335,271: 0.69165003,194: 0.69165003,227: 0.69165003,350: 0.66665
294: 0.68335,271: 0.64165,194: 0.64165,227: 0.64165,287: 0.63335
227: 0.44165003,287: 0.33335,104: 0.32500002,716: 0.325,74: 0.325
287: 0.53335,271: 0.49165,194: 0.49165,227: 0.49165,294: 0.48335
227: 0.44165003,287: 0.43335,136: 0.4,104: 0.375,366: 0.375
227: 0.34165,189: 0.28335002,525: 0.275,181: 0.25835,229: 0.25835
227: 0.34165,189: 0.28335002,525: 0.275,181: 0.25835,229: 0.25835
227: 0.24165002,525: 0.225,311: 0.19165,339: 0.19165,224: 0.19165
395: 0.175,131: 0.175,323: 0.14165,219: 0.14165,548: 0.125
777: 0.175,882: 0.175,913: 0.175,844: 0.175,866: 0.175
395: 0.175,131: 0.175,323: 0.14165,219: 0.14165,548: 0.125
777: 0.175,882: 0.175,913: 0.175,844: 0.175,866: 0.175
777: 0.175,882: 0.175,913: 0.175,844: 0.175,866: 0.175
777: 0.175,882: 0.175,913: 0.175,844: 0.175,866: 0.175
141: 0.175,918: 0.175,395: 0.175,945: 0.175,131: 0.175
322: 0.275,181: 0.25835,532: 0.175,844: 0.175,866: 0.175
322: 0.275,181: 0.25835,913: 0.175,945: 0.175,131: 0.175
532: 0.175,844: 0.175,866: 0.175,458: 0.175,777: 0.175
322: 0.275,181: 0.25835,945: 0.175,131: 0.175,839: 0.175
322: 0.275,181: 0.25835,913: 0.175,945: 0.175,131: 0.175
322: 0.275,181: 0.25835,839: 0.175,922: 0.175,844: 0.175
322: 0.275,181: 0.25835,782: 0.175,141: 0.175,918: 0.175
322: 0.275,181: 0.25835,913: 0.175,454: 0.175,953: 0.175
322: 0.275,181: 0.25835,844: 0.175,866: 0.175,913: 0.175
322: 0.275,181: 0.25835,953: 0.175,454: 0.175,839: 0.175
322: 0.275,181: 0.25835,913: 0.175,953: 0.175,454: 0.175
954: 0.175,942: 0.175,929: 0.175,876: 0.15,245: 0.14165
954: 0.175,942: 0.175,929: 0.175,876: 0.15,245: 0.14165
954: 0.175,942: 0.175,929: 0.175,876: 0.15,245: 0.14165
954: 0.175,942: 0.175,929: 0.175,876: 0.15,245: 0.14165
954: 0.175,942: 0.175,929: 0.175,876: 0.15,245: 0.14165
954: 0.175,942: 0.175,929: 0.175,876: 0.15,245: 0.14165
954: 0.175,942: 0.175,929: 0.175,876: 0.15,245: 0.14165
942: 0.175,929: 0.175,954: 0.175,876: 0.15,245: 0.14165
954: 0.175,942: 0.175,929: 0.175,876: 0.15,245: 0.14165
882: 0.175,965: 0.175,839: 0.175,538: 0.175,458: 0.175
882: 0.175,965: 0.175,839: 0.175,538: 0.175,458: 0.175
882: 0.175,965: 0.175,839: 0.175,538: 0.175,458: 0.175
882: 0.175,965: 0.175,839: 0.175,538: 0.175,458: 0.175
882: 0.175,839: 0.175,965: 0.175,458: 0.175,532: 0.175
839: 0.175,965: 0.175,882: 0.175,458: 0.175,532: 0.175
839: 0.175,965: 0.175,882: 0.175,866: 0.175,532: 0.175
880: 0.175,832: 0.175,141: 0.175,882: 0.175,458: 0.175
866: 0.175,458: 0.175,532: 0.175,455: 0.175,525: 0.175
942: 0.175,915: 0.15,876: 0.15,780: 0.15,427: 0.125
942: 0.175,915: 0.15,876: 0.15,780: 0.15,427: 0.125
942: 0.175,915: 0.15,876: 0.15,780: 0.15,427: 0.125
942: 0.175,915: 0.15,876: 0.15,780: 0.15,427: 0.125
882: 0.175,942: 0.175,71: 0.175,880: 0.175,141: 0.175
942: 0.175,915: 0.15,876: 0.15,780: 0.15,427: 0.125
882: 0.175,942: 0.175,71: 0.175,880: 0.175,141: 0.175
882: 0.175,942: 0.175,71: 0.175,880: 0.175,141: 0.175
882: 0.175,141: 0.175,880: 0.175,71: 0.175,921: 0.15
71: 0.175,882: 0.175,141: 0.175,880: 0.175,921: 0.15
882: 0.175,71: 0.175,942: 0.175,880: 0.175,141: 0.175
882: 0.175,880: 0.175,141: 0.175,71: 0.175,921: 0.15
882: 0.175,141: 0.175,880: 0.175,71: 0.175,921: 0.15
882: 0.175,880: 0.175,141: 0.175,71: 0.175,921: 0.15
882: 0.175,880: 0.175,141: 0.175,71: 0.175,921: 0.15
81: 0.175,844: 0.175,71: 0.175,871: 0.175,782: 0.175
181: 0.25835,324: 0.25835,81: 0.175,844: 0.175,71: 0.175
81: 0.175,844: 0.175,71: 0.175,871: 0.175,782: 0.175
181: 0.25835,324: 0.25835,81: 0.175,844: 0.175,71: 0.175
181: 0.25835,324: 0.25835,844: 0.175,71: 0.175,871: 0.175
181: 0.25835,324: 0.25835,229: 0.25835,839: 0.175,922: 0.175
181: 0.25835,324: 0.25835,229: 0.25835,844: 0.175,138: 0.175
181: 0.25835,324: 0.25835,229: 0.25835,880: 0.175,832: 0.175
324: 0.25835,229: 0.25835,181: 0.25835,189: 0.25835,198: 0.23335
229: 0.25835,181: 0.25835,324: 0.25835,189: 0.25835,198: 0.23335
324: 0.25835,189: 0.25835,229: 0.25835,198: 0.23335,882: 0.175
229: 0.25835,324: 0.25835,189: 0.25835,198: 0.23335,882: 0.175
229: 0.25835,189: 0.25835,324: 0.25835,198: 0.23335,784: 0.175
229: 0.25835,324: 0.25835,189: 0.25835,198: 0.23335,882: 0.175
324: 0.25835,189: 0.25835,229: 0.25835,198: 0.23335,839: 0.175
229: 0.25835,189: 0.25835,324: 0.25835,198: 0.23335,839: 0.175
189: 0.25835,229: 0.25835,324: 0.25835,198: 0.23335,395: 0.175
198: 0.23335,532: 0.175,525: 0.175,832: 0.175,921: 0.15
198: 0.23335,532: 0.175,525: 0.175,832: 0.175,271: 0.14165
136: 0.175,929: 0.175,395: 0.175,844: 0.175,138: 0.175
136: 0.175,929: 0.175,395: 0.175,844: 0.175,138: 0.175
136: 0.175,929: 0.175,395: 0.175,844: 0.175,138: 0.175
229: 0.25835,844: 0.175,138: 0.175,395: 0.175,945: 0.175
136: 0.175,929: 0.175,395: 0.175,844: 0.175,138: 0.175
929: 0.175,136: 0.175,395: 0.175,844: 0.175,138: 0.175
229: 0.25835,395: 0.175,945: 0.175,929: 0.175,136: 0.175
229: 0.25835,395: 0.175,945: 0.175,929: 0.175,136: 0.175
229: 0.25835,395: 0.175,945: 0.175,136: 0.175,785: 0.175
229: 0.25835,71: 0.175,136: 0.175,785: 0.175,929: 0.175
229: 0.25835,945: 0.175,942: 0.175,71: 0.175,785: 0.175
229: 0.25835,913: 0.175,942: 0.175,785: 0.175,71: 0.175
229: 0.25835,945: 0.175,913: 0.175,942: 0.175,71: 0.175
229: 0.25835,913: 0.175,942: 0.175,71: 0.175,785: 0.175
229: 0.25835,913: 0.175,945: 0.175,942: 0.175,785: 0.175
131: 0.175,866: 0.175,138: 0.175,844: 0.175,839: 0.175
131: 0.175,866: 0.175,138: 0.175,844: 0.175,839: 0.175
131: 0.175,866: 0.175,138: 0.175,844: 0.175,839: 0.175
131: 0.175,866: 0.175,138: 0.175,844: 0.175,839: 0.175
953: 0.175,141: 0.175,131: 0.175,945: 0.175,922: 0.175
839: 0.175,922: 0.175,138: 0.175,844: 0.175,866: 0.175
138: 0.175,866: 0.175,844: 0.175,131: 0.175,839: 0.175
141: 0.175,882: 0.175,131: 0.175,922: 0.175,839: 0.175
953: 0.175,141: 0.175,945: 0.175,131: 0.175,839: 0.175
839: 0.175,945: 0.175,131: 0.175,866: 0.175,844: 0.175
866: 0.175,844: 0.175,782: 0.175,839: 0.175,777: 0.175
777: 0.175,866: 0.175,844: 0.175,782: 0.175,953: 0.175
954: 0.175,532: 0.175,866: 0.175,942: 0.175,461: 0.15
954: 0.175,81: 0.175,945: 0.175,882: 0.175,532: 0.175
954: 0.175,81: 0.175,945: 0.175,532: 0.175,866: 0.175
81: 0.175,954: 0.175,945: 0.175,882: 0.175,532: 0.175
954: 0.175,81: 0.175,945: 0.175,882: 0.175,532: 0.175
81: 0.175,945: 0.175,954: 0.175,882: 0.175,844: 0.175
532: 0.175,866: 0.175,844: 0.175,942: 0.175,784: 0.175
882: 0.175,532: 0.175,866: 0.175,844: 0.175,942: 0.175
844: 0.175,882: 0.175,122: 0.15,326: 0.14165,524: 0.14165
882: 0.175,844: 0.175,122: 0.15,326: 0.14165,524: 0.14165
876: 0.15,325: 0.14165,323: 0.14165,311: 0.14165,227: 0.14165
876: 0.15,325: 0.14165,323: 0.14165,311: 0.14165,227: 0.14165
876: 0.15,325: 0.14165,323: 0.14165,311: 0.14165,227: 0.14165
876: 0.15,325: 0.14165,323: 0.14165,311: 0.14165,227: 0.14165
876: 0.15,323: 0.14165,311: 0.14165,227: 0.14165,219: 0.14165
876: 0.15,227: 0.14165,219: 0.14165,323: 0.14165,325: 0.14165
876: 0.15,311: 0.14165,227: 0.14165,219: 0.14165,323: 0.14165
876: 0.15,219: 0.14165,323: 0.14165,325: 0.14165,227: 0.14165
876: 0.15,311: 0.14165,323: 0.14165,325: 0.14165,227: 0.14165
876: 0.15,323: 0.14165,325: 0.14165,227: 0.14165,311: 0.14165
181: 0.25835,189: 0.25835,324: 0.25835,287: 0.23335,532: 0.175
181: 0.25835,189: 0.25835,324: 0.25835,287: 0.23335,532: 0.175
181: 0.25835,189: 0.25835,324: 0.25835,287: 0.23335,532: 0.175
181: 0.25835,324: 0.25835,189: 0.25835,287: 0.23335,532: 0.175
181: 0.25835,189: 0.25835,324: 0.25835,287: 0.23335,532: 0.175
181: 0.25835,189: 0.25835,324: 0.25835,287: 0.23335,138: 0.175
181: 0.25835,189: 0.25835,324: 0.25835,287: 0.23335,141: 0.175
181: 0.25835,189: 0.25835,324: 0.25835,287: 0.23335,138: 0.175
181: 0.25835,189: 0.25835,324: 0.25835,287: 0.23335,945: 0.175
880: 0.175,777: 0.175,913: 0.175,844: 0.175,141: 0.175
181: 0.25835,189: 0.25835,324: 0.25835,287: 0.23335,844: 0.175
141: 0.175,880: 0.175,871: 0.175,131: 0.175,882: 0.175
141: 0.175,880: 0.175,871: 0.175,131: 0.175,882: 0.175
882: 0.175,913: 0.175,138: 0.175,844: 0.175,866: 0.175
141: 0.175,880: 0.175,871: 0.175,131: 0.175,882: 0.175
71: 0.175,866: 0.175,138: 0.175,844: 0.175,81: 0.175
882: 0.175,913: 0.175,871: 0.175,81: 0.175,141: 0.175
71: 0.175,141: 0.175,880: 0.175,882: 0.175,921: 0.15
913: 0.175,882: 0.175,871: 0.175,81: 0.175,141: 0.175
71: 0.175,880: 0.175,141: 0.175,882: 0.175,921: 0.15
189: 0.25835,229: 0.25835,839: 0.175,138: 0.175,456: 0.15
189: 0.25835,229: 0.25835,839: 0.175,138: 0.175,456: 0.15
189: 0.25835,229: 0.25835,839: 0.175,138: 0.175,456: 0.15
189: 0.25835,229: 0.25835,839: 0.175,138: 0.175,456: 0.15
229: 0.25835,189: 0.25835,138: 0.175,839: 0.175,456: 0.15
189: 0.25835,229: 0.25835,839: 0.175,138: 0.175,456: 0.15
189: 0.25835,229: 0.25835,839: 0.175,138: 0.175,456: 0.15
229: 0.25835,189: 0.25835,138: 0.175,839: 0.175,456: 0.15
189: 0.25835,229: 0.25835,138: 0.175,839: 0.175,456: 0.15
181: 0.25835,395: 0.175,538: 0.175,389: 0.15,778: 0.15
189: 0.25835,229: 0.25835,181: 0.25835,138: 0.175,839: 0.175
181: 0.25835,395: 0.175,538: 0.175,389: 0.15,778: 0.15
181: 0.25835,395: 0.175,538: 0.175,389: 0.15,778: 0.15
181: 0.25835,538: 0.175,395: 0.175,389: 0.15,778: 0.15
181: 0.25835,538: 0.175,395: 0.175,389: 0.15,778: 0.15
181: 0.25835,395: 0.175,538: 0.175,389: 0.15,778: 0.15
485: 0.125,976: 0.125,6: 0.10835,70: 0.1,280: 0.09165
976: 0.125,485: 0.125,6: 0.10835,70: 0.1,280: 0.09165
131: 0.175,913: 0.175,141: 0.175,871: 0.175,876: 0.15
131: 0.175,913: 0.175,141: 0.175,871: 0.175,876: 0.15
131: 0.175,913: 0.175,141: 0.175,871: 0.175,876: 0.15
131: 0.175,913: 0.175,141: 0.175,871: 0.175,876: 0.15
279: 0.29165,335: 0.29165,229: 0.25835,913: 0.175,871: 0.175
279: 0.29165,335: 0.29165,229: 0.25835,913: 0.175,871: 0.175
279: 0.29165,335: 0.29165,229: 0.25835,913: 0.175,141: 0.175
279: 0.29165,335: 0.29165,229: 0.25835,871: 0.175,913: 0.175
279: 0.29165,335: 0.29165,229: 0.25835,832: 0.175,953: 0.175
279: 0.29165,335: 0.29165,229: 0.25835,953: 0.175,832: 0.175
335: 0.29165,279: 0.29165,229: 0.25835,832: 0.175,839: 0.175
279: 0.29165,335: 0.29165,229: 0.25835,953: 0.175,942: 0.175
335: 0.29165,279: 0.29165,229: 0.25835,953: 0.175,942: 0.175
279: 0.29165,335: 0.29165,229: 0.25835,953: 0.175,942: 0.175
324: 0.25835,189: 0.25835,181: 0.25835,198: 0.23335,782: 0.175
324: 0.25835,189: 0.25835,181: 0.25835,198: 0.23335,782: 0.175
324: 0.25835,189: 0.25835,181: 0.25835,198: 0.23335,782: 0.175
324: 0.25835,189: 0.25835,181: 0.25835,198: 0.23335,782: 0.175
189: 0.25835,324: 0.25835,181: 0.25835,198: 0.23335,922: 0.175
181: 0.25835,189: 0.25835,324: 0.25835,198: 0.23335,782: 0.175
324: 0.25835,189: 0.25835,181: 0.25835,229: 0.25835,198: 0.23335
189: 0.25835,324: 0.25835,181: 0.25835,198: 0.23335,922: 0.175
189: 0.25835,324: 0.25835,229: 0.25835,181: 0.25835,198: 0.23335
189: 0.25835,324: 0.25835,181: 0.25835,229: 0.25835,198: 0.23335
189: 0.25835,229: 0.25835,324: 0.25835,181: 0.25835,136: 0.175
189: 0.25835,229: 0.25835,324: 0.25835,181: 0.25835,287: 0.23335
324: 0.25835,189: 0.25835,229: 0.25835,181: 0.25835,287: 0.23335
229: 0.25835,324: 0.25835,181: 0.25835,287: 0.23335,913: 0.175
189: 0.25835,324: 0.25835,229: 0.25835,181: 0.25835,287: 0.23335
324: 0.25835,229: 0.25835,181: 0.25835,287: 0.23335,922: 0.175
229: 0.25835,324: 0.25835,181: 0.25835,287: 0.23335,922: 0.175
229: 0.25835,287: 0.23335,81: 0.175,882: 0.175,913: 0.175
918: 0.175,922: 0.175,194: 0.14165,323: 0.14165,325: 0.14165
922: 0.175,918: 0.175,194: 0.14165,323: 0.14165,325: 0.14165
279: 0.29165,181: 0.25835,922: 0.175,538: 0.175,942: 0.175
279: 0.29165,181: 0.25835,922: 0.175,538: 0.175,942: 0.175
279: 0.29165,181: 0.25835,189: 0.25835,922: 0.175,538: 0.175
279: 0.29165,181: 0.25835,189: 0.25835,922: 0.175,538: 0.175
279: 0.29165,181: 0.25835,189: 0.25835,141: 0.175,954: 0.175
