Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
929: 0.14,915: 0.14,789: 0.1,156: 0.095,676: 0.095
929: 0.14,915: 0.14,808: 0.11,789: 0.1,676: 0.095
929: 0.14,915: 0.14,808: 0.11,789: 0.1,878: 0.1
915: 0.14,929: 0.14,808: 0.11,789: 0.1,878: 0.1
929: 0.14,915: 0.14,808: 0.11,878: 0.1,676: 0.095
929: 0.14,915: 0.14,784: 0.125,808: 0.11,878: 0.1
915: 0.14,784: 0.125,808: 0.11,878: 0.1,676: 0.095
915: 0.14,784: 0.125,808: 0.11,878: 0.1,676: 0.095
915: 0.14,784: 0.125,808: 0.11,878: 0.1,910: 0.095
784: 0.125,808: 0.11,878: 0.1,507: 0.095,305: 0.09
784: 0.125,808: 0.11,878: 0.1,507: 0.095,614: 0.08
784: 0.125,878: 0.1,507: 0.095,740: 0.075,None
784: 0.125,878: 0.1,507: 0.095,740: 0.075,None
784: 0.125,878: 0.1,507: 0.095,740: 0.075,None
784: 0.125,878: 0.1,507: 0.095,None,None
43: 0.09,833: 0.08835,None,None,None
712: 0.11,488: 0.105,842: 0.095,43: 0.09,833: 0.08835
782: 0.15,712: 0.11,488: 0.105,351: 0.10165,911: 0.09835
782: 0.15,712: 0.11,488: 0.105,351: 0.10165,911: 0.09835
782: 0.15,712: 0.11,488: 0.105,351: 0.10165,692: 0.1
782: 0.15,712: 0.11,960: 0.11,808: 0.11,488: 0.105
782: 0.15,712: 0.11,960: 0.11,808: 0.11,488: 0.105
782: 0.15,712: 0.11,960: 0.11,808: 0.11,488: 0.105
782: 0.15,712: 0.11,960: 0.11,808: 0.11,488: 0.105
782: 0.15,712: 0.11,960: 0.11,808: 0.11,488: 0.105
782: 0.15,721: 0.12,712: 0.11,960: 0.11,808: 0.11
782: 0.15,721: 0.12,960: 0.11,808: 0.11,488: 0.105
782: 0.15,721: 0.12,960: 0.11,808: 0.11,488: 0.105
782: 0.15,721: 0.12,808: 0.11,960: 0.11,488: 0.105
782: 0.15,721: 0.12,960: 0.11,808: 0.11,488: 0.105
782: 0.15,721: 0.12,69: 0.1,842: 0.095,501: 0.095
782: 0.15,721: 0.12,69: 0.1,501: 0.095,683: 0.095
782: 0.15,721: 0.12,501: 0.095,683: 0.095,576: 0.09
721: 0.12,501: 0.095,556: 0.08,868: 0.06335,20: 0.06335
721: 0.12,501: 0.095,556: 0.08,20: 0.06335,868: 0.06335
501: 0.095,556: 0.08,868: 0.06335,None,None
962: 0.12,296: 0.11665,699: 0.1,43: 0.09,16: 0.06835
962: 0.12,296: 0.11665,699: 0.1,43: 0.09,732: 0.09
962: 0.12,296: 0.11665,712: 0.11,699: 0.1,396: 0.095
962: 0.12,296: 0.11665,712: 0.11,713: 0.11,699: 0.1
942: 0.165,962: 0.12,296: 0.11665,895: 0.115,712: 0.11
942: 0.165,962: 0.12,24: 0.12,296: 0.11665,895: 0.115
942: 0.165,962: 0.12,24: 0.12,296: 0.11665,895: 0.115
942: 0.165,962: 0.12,24: 0.12,296: 0.11665,895: 0.115
942: 0.165,121: 0.15,962: 0.12,24: 0.12,296: 0.11665
942: 0.165,121: 0.15,962: 0.12,24: 0.12,296: 0.11665
942: 0.165,121: 0.15,24: 0.12,296: 0.11665,895: 0.115
942: 0.165,121: 0.15,876: 0.145,921: 0.135,24: 0.12
942: 0.165,121: 0.15,876: 0.145,921: 0.135,24: 0.12
942: 0.165,121: 0.15,876: 0.145,921: 0.135,24: 0.12
942: 0.165,121: 0.15,876: 0.145,921: 0.135,24: 0.12
121: 0.15,876: 0.145,921: 0.135,895: 0.115,38: 0.115
121: 0.15,876: 0.145,921: 0.135,38: 0.115,895: 0.115
121: 0.15,876: 0.145,921: 0.135,895: 0.115,38: 0.115
876: 0.145,921: 0.135,38: 0.115,895: 0.115,712: 0.11
876: 0.145,921: 0.135,38: 0.115,712: 0.11,592: 0.1
876: 0.145,921: 0.135,38: 0.115,592: 0.1,875: 0.1
121: 0.15,389: 0.145,131: 0.14,721: 0.12,618: 0.11
121: 0.15,138: 0.15,389: 0.145,307: 0.145,131: 0.14
121: 0.15,138: 0.15,389: 0.145,307: 0.145,189: 0.145
121: 0.15,138: 0.15,389: 0.145,307: 0.145,189: 0.145
138: 0.15,121: 0.15,307: 0.145,389: 0.145,189: 0.145
138: 0.15,121: 0.15,307: 0.145,389: 0.145,189: 0.145
121: 0.15,138: 0.15,918: 0.15,189: 0.145,307: 0.145
121: 0.15,138: 0.15,918: 0.15,189: 0.145,307: 0.145
138: 0.15,121: 0.15,918: 0.15,189: 0.145,307: 0.145
918: 0.15,138: 0.15,121: 0.15,189: 0.145,307: 0.145
918: 0.15,138: 0.15,307: 0.145,189: 0.145,929: 0.14
918: 0.15,189: 0.145,929: 0.14,915: 0.14,851: 0.135
918: 0.15,915: 0.14,929: 0.14,851: 0.135,895: 0.115
918: 0.15,929: 0.14,915: 0.14,851: 0.135,895: 0.115
918: 0.15,915: 0.14,929: 0.14,851: 0.135,38: 0.115
918: 0.15,929: 0.14,915: 0.14,851: 0.135,895: 0.115
915: 0.14,851: 0.135,38: 0.115,895: 0.115,713: 0.11
915: 0.14,851: 0.135,713: 0.11,838: 0.11,996: 0.105
915: 0.14,851: 0.135,713: 0.11,838: 0.11,996: 0.105
851: 0.135,713: 0.11,838: 0.11,789: 0.1,156: 0.095
713: 0.11,789: 0.1,156: 0.095,219: 0.09335,365: 0.09
458: 0.145,448: 0.105,911: 0.09835,365: 0.09,100: 0.08835
913: 0.15,458: 0.145,929: 0.14,921: 0.135,345: 0.12665
913: 0.15,121: 0.15,458: 0.145,122: 0.145,929: 0.14
913: 0.15,121: 0.15,458: 0.145,122: 0.145,965: 0.145
913: 0.15,121: 0.15,458: 0.145,122: 0.145,965: 0.145
141: 0.17,121: 0.15,913: 0.15,458: 0.145,122: 0.145
141: 0.17,121: 0.15,913: 0.15,965: 0.145,458: 0.145
141: 0.17,121: 0.15,913: 0.15,839: 0.145,965: 0.145
141: 0.17,942: 0.165,121: 0.15,913: 0.15,965: 0.145
141: 0.17,942: 0.165,913: 0.15,121: 0.15,965: 0.145
141: 0.17,942: 0.165,913: 0.15,121: 0.15,389: 0.145
141: 0.17,942: 0.165,913: 0.15,121: 0.15,389: 0.145
141: 0.17,942: 0.165,389: 0.145,965: 0.145,839: 0.145
141: 0.17,942: 0.165,456: 0.145,389: 0.145,458: 0.145
141: 0.17,942: 0.165,456: 0.145,389: 0.145,458: 0.145
942: 0.165,839: 0.145,389: 0.145,456: 0.145,458: 0.145
942: 0.165,389: 0.145,456: 0.145,458: 0.145,839: 0.145
942: 0.165,456: 0.145,458: 0.145,839: 0.145,929: 0.14
456: 0.145,458: 0.145,929: 0.14,344: 0.12165,296: 0.11665
456: 0.145,458: 0.145,929: 0.14,344: 0.12165,838: 0.11
929: 0.14,507: 0.095,365: 0.09,43: 0.09,199: 0.07835
457: 0.13,377: 0.11,618: 0.11,119: 0.1,438: 0.095
457: 0.13,953: 0.13,24: 0.12,377: 0.11,618: 0.11
922: 0.155,457: 0.13,953: 0.13,24: 0.12,895: 0.115
922: 0.155,913: 0.15,457: 0.13,953: 0.13,24: 0.12
922: 0.155,913: 0.15,189: 0.145,457: 0.13,953: 0.13
922: 0.155,913: 0.15,121: 0.15,189: 0.145,915: 0.14
922: 0.155,913: 0.15,121: 0.15,189: 0.145,915: 0.14
922: 0.155,913: 0.15,121: 0.15,782: 0.15,189: 0.145
922: 0.155,121: 0.15,913: 0.15,782: 0.15,189: 0.145
922: 0.155,121: 0.15,913: 0.15,782: 0.15,189: 0.145
922: 0.155,121: 0.15,913: 0.15,782: 0.15,189: 0.145
922: 0.155,121: 0.15,913: 0.15,782: 0.15,189: 0.145
782: 0.15,121: 0.15,913: 0.15,189: 0.145,915: 0.14
121: 0.15,782: 0.15,189: 0.145,915: 0.14,921: 0.135
121: 0.15,782: 0.15,915: 0.14,921: 0.135,945: 0.135
782: 0.15,945: 0.135,921: 0.135,953: 0.13,345: 0.12665
782: 0.15,945: 0.135,953: 0.13,819: 0.12,962: 0.12
945: 0.135,953: 0.13,819: 0.12,962: 0.12,838: 0.11
945: 0.135,953: 0.13,962: 0.12,838: 0.11,723: 0.11
945: 0.135,953: 0.13,838: 0.11,723: 0.11,801: 0.105
945: 0.135,838: 0.11,723: 0.11,227: 0.09335,650: 0.09
522: 0.15,189: 0.145,929: 0.14,778: 0.125,451: 0.09835
522: 0.15,189: 0.145,458: 0.145,929: 0.14,457: 0.13
522: 0.15,189: 0.145,458: 0.145,122: 0.145,876: 0.145
522: 0.15,918: 0.15,189: 0.145,458: 0.145,122: 0.145
522: 0.15,918: 0.15,121: 0.15,458: 0.145,189: 0.145
522: 0.15,918: 0.15,121: 0.15,458: 0.145,189: 0.145
918: 0.15,522: 0.15,121: 0.15,965: 0.145,458: 0.145
918: 0.15,121: 0.15,522: 0.15,913: 0.15,458: 0.145
918: 0.15,121: 0.15,522: 0.15,913: 0.15,122: 0.145
395: 0.16,522: 0.15,918: 0.15,121: 0.15,913: 0.15
141: 0.17,395: 0.16,918: 0.15,913: 0.15,121: 0.15
141: 0.17,395: 0.16,918: 0.15,913: 0.15,121: 0.15
141: 0.17,395: 0.16,918: 0.15,913: 0.15,121: 0.15
141: 0.17,395: 0.16,918: 0.15,121: 0.15,913: 0.15
