Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
417: 0.125,789: 0.10835,732: 0.10415,576: 0.1,714: 0.0875
417: 0.125,789: 0.10835,576: 0.1,714: 0.0875,868: 0.06665
789: 0.10835,576: 0.1,714: 0.0875,868: 0.06665,None
789: 0.10835,576: 0.1,714: 0.0875,868: 0.06665,None
789: 0.10835,714: 0.0875,None,None,None
789: 0.10835,None,None,None,None
789: 0.10835,None,None,None,None
789: 0.10835,156: 0.10415,265: 0.07915,None,None
789: 0.10835,156: 0.10415,265: 0.07915,None,None
929: 0.15415,789: 0.10835,156: 0.10415,415: 0.09585,265: 0.07915
929: 0.15415,789: 0.10835,156: 0.10415,732: 0.10415,415: 0.09585
929: 0.15415,789: 0.10835,156: 0.10415,732: 0.10415,545: 0.10415
929: 0.15415,915: 0.14585,789: 0.10835,156: 0.10415,732: 0.10415
929: 0.15415,915: 0.14585,789: 0.10835,156: 0.10415,732: 0.10415
929: 0.15415,915: 0.14585,789: 0.10835,808: 0.10835,156: 0.10415
929: 0.15415,915: 0.14585,789: 0.10835,808: 0.10835,878: 0.10835
929: 0.15415,915: 0.14585,789: 0.10835,808: 0.10835,878: 0.10835
929: 0.15415,915: 0.14585,808: 0.10835,878: 0.10835,545: 0.10415
929: 0.15415,915: 0.14585,784: 0.1375,878: 0.10835,808: 0.10835
915: 0.14585,784: 0.1375,878: 0.10835,808: 0.10835,545: 0.10415
915: 0.14585,784: 0.1375,878: 0.10835,808: 0.10835,545: 0.10415
915: 0.14585,784: 0.1375,878: 0.10835,808: 0.10835,305: 0.10415
784: 0.1375,878: 0.10835,808: 0.10835,305: 0.10415,614: 0.09585
784: 0.1375,878: 0.10835,808: 0.10835,614: 0.09585,812: 0.0875
784: 0.1375,878: 0.10835,812: 0.0875,740: 0.0875,None
784: 0.1375,878: 0.10835,812: 0.0875,740: 0.0875,None
784: 0.1375,878: 0.10835,812: 0.0875,740: 0.0875,None
784: 0.1375,878: 0.10835,None,None,None
43: 0.10415,None,None,None,None
712: 0.10835,43: 0.10415,488: 0.10415,842: 0.10415,None
782: 0.1625,712: 0.10835,43: 0.10415,488: 0.10415,842: 0.10415
782: 0.1625,712: 0.10835,162: 0.10835,43: 0.10415,488: 0.10415
782: 0.1625,712: 0.10835,162: 0.10835,789: 0.10835,43: 0.10415
782: 0.1625,712: 0.10835,162: 0.10835,789: 0.10835,960: 0.10835
782: 0.1625,162: 0.10835,712: 0.10835,789: 0.10835,960: 0.10835
782: 0.1625,712: 0.10835,162: 0.10835,789: 0.10835,960: 0.10835
782: 0.1625,712: 0.10835,960: 0.10835,808: 0.10835,162: 0.10835
782: 0.1625,712: 0.10835,960: 0.10835,808: 0.10835,162: 0.10835
782: 0.1625,721: 0.11665,712: 0.10835,960: 0.10835,808: 0.10835
782: 0.1625,721: 0.11665,683: 0.10835,960: 0.10835,808: 0.10835
782: 0.1625,721: 0.11665,789: 0.10835,683: 0.10835,960: 0.10835
782: 0.1625,721: 0.11665,808: 0.10835,683: 0.10835,789: 0.10835
782: 0.1625,721: 0.11665,683: 0.10835,960: 0.10835,808: 0.10835
782: 0.1625,721: 0.11665,683: 0.10835,842: 0.10415,43: 0.10415
782: 0.1625,721: 0.11665,683: 0.10835,43: 0.10415,501: 0.1
782: 0.1625,721: 0.11665,683: 0.10835,501: 0.1,576: 0.1
721: 0.11665,501: 0.1,556: 0.09165,868: 0.06665,20: 0.05835
721: 0.11665,501: 0.1,556: 0.09165,868: 0.06665,20: 0.05835
501: 0.1,556: 0.09165,868: 0.06665,None,None
962: 0.11665,43: 0.10415,699: 0.1,296: 0.09585,16: 0.075
962: 0.11665,43: 0.10415,732: 0.10415,699: 0.1,296: 0.09585
962: 0.11665,396: 0.10835,712: 0.10835,43: 0.10415,732: 0.10415
962: 0.11665,713: 0.1125,396: 0.10835,712: 0.10835,43: 0.10415
942: 0.16665,962: 0.11665,713: 0.1125,396: 0.10835,712: 0.10835
942: 0.16665,24: 0.16665,962: 0.11665,713: 0.1125,396: 0.10835
942: 0.16665,24: 0.16665,962: 0.11665,713: 0.1125,396: 0.10835
942: 0.16665,24: 0.16665,962: 0.11665,713: 0.1125,38: 0.1125
24: 0.16665,942: 0.16665,121: 0.14165,962: 0.11665,713: 0.1125
24: 0.16665,942: 0.16665,121: 0.14165,962: 0.11665,713: 0.1125
24: 0.16665,942: 0.16665,121: 0.14165,38: 0.1125,713: 0.1125
24: 0.16665,942: 0.16665,876: 0.15,921: 0.14585,121: 0.14165
24: 0.16665,942: 0.16665,876: 0.15,921: 0.14585,121: 0.14165
24: 0.16665,942: 0.16665,876: 0.15,921: 0.14585,121: 0.14165
24: 0.16665,942: 0.16665,876: 0.15,921: 0.14585,121: 0.14165
876: 0.15,921: 0.14585,121: 0.14165,38: 0.1125,104: 0.1125
876: 0.15,921: 0.14585,121: 0.14165,38: 0.1125,104: 0.1125
876: 0.15,921: 0.14585,121: 0.14165,38: 0.1125,104: 0.1125
876: 0.15,921: 0.14585,38: 0.1125,789: 0.10835,712: 0.10835
876: 0.15,921: 0.14585,38: 0.1125,712: 0.10835,789: 0.10835
876: 0.15,921: 0.14585,38: 0.1125,789: 0.10835,592: 0.10415
471: 0.15835,389: 0.15,131: 0.15,121: 0.14165,417: 0.125
471: 0.15835,138: 0.15835,389: 0.15,131: 0.15,121: 0.14165
471: 0.15835,138: 0.15835,389: 0.15,131: 0.15,121: 0.14165
471: 0.15835,138: 0.15835,389: 0.15,131: 0.15,121: 0.14165
471: 0.15835,138: 0.15835,389: 0.15,131: 0.15,121: 0.14165
471: 0.15835,138: 0.15835,389: 0.15,131: 0.15,121: 0.14165
471: 0.15835,138: 0.15835,929: 0.15415,389: 0.15,131: 0.15
471: 0.15835,138: 0.15835,929: 0.15415,389: 0.15,131: 0.15
138: 0.15835,471: 0.15835,929: 0.15415,389: 0.15,131: 0.15
138: 0.15835,471: 0.15835,929: 0.15415,389: 0.15,131: 0.15
138: 0.15835,929: 0.15415,915: 0.14585,851: 0.13335,492: 0.12085
929: 0.15415,915: 0.14585,851: 0.13335,492: 0.12085,23: 0.11665
929: 0.15415,915: 0.14585,851: 0.13335,492: 0.12085,23: 0.11665
929: 0.15415,915: 0.14585,851: 0.13335,492: 0.12085,583: 0.11665
929: 0.15415,915: 0.14585,851: 0.13335,492: 0.12085,23: 0.11665
929: 0.15415,915: 0.14585,851: 0.13335,23: 0.11665,838: 0.11665
915: 0.14585,851: 0.13335,23: 0.11665,838: 0.11665,583: 0.11665
915: 0.14585,851: 0.13335,23: 0.11665,838: 0.11665,713: 0.1125
915: 0.14585,851: 0.13335,838: 0.11665,23: 0.11665,713: 0.1125
851: 0.13335,838: 0.11665,713: 0.1125,789: 0.10835,545: 0.10415
713: 0.1125,789: 0.10835,156: 0.10415,365: 0.10415,219: 0.09165
365: 0.10415,911: 0.09585,795: 0.09165,None,None
913: 0.15835,929: 0.15415,921: 0.14585,104: 0.1125,385: 0.10835
913: 0.15835,122: 0.15835,929: 0.15415,921: 0.14585,121: 0.14165
913: 0.15835,122: 0.15835,929: 0.15415,921: 0.14585,915: 0.14585
913: 0.15835,122: 0.15835,839: 0.15835,929: 0.15415,844: 0.15
913: 0.15835,122: 0.15835,839: 0.15835,141: 0.15835,929: 0.15415
913: 0.15835,122: 0.15835,839: 0.15835,141: 0.15835,929: 0.15415
839: 0.15835,913: 0.15835,122: 0.15835,141: 0.15835,929: 0.15415
942: 0.16665,839: 0.15835,913: 0.15835,122: 0.15835,141: 0.15835
942: 0.16665,839: 0.15835,913: 0.15835,122: 0.15835,141: 0.15835
942: 0.16665,913: 0.15835,122: 0.15835,141: 0.15835,839: 0.15835
942: 0.16665,913: 0.15835,122: 0.15835,141: 0.15835,839: 0.15835
942: 0.16665,141: 0.15835,839: 0.15835,929: 0.15415,131: 0.15
942: 0.16665,141: 0.15835,839: 0.15835,929: 0.15415,456: 0.15
942: 0.16665,141: 0.15835,839: 0.15835,929: 0.15415,456: 0.15
942: 0.16665,839: 0.15835,929: 0.15415,389: 0.15,456: 0.15
942: 0.16665,839: 0.15835,929: 0.15415,389: 0.15,456: 0.15
942: 0.16665,839: 0.15835,929: 0.15415,456: 0.15,422: 0.12915
929: 0.15415,456: 0.15,838: 0.11665,789: 0.10835,635: 0.10835
929: 0.15415,456: 0.15,838: 0.11665,789: 0.10835,635: 0.10835
929: 0.15415,365: 0.10415,43: 0.10415,186: 0.1,199: 0.09165
457: 0.14165,48: 0.11665,377: 0.1125,119: 0.10835,618: 0.10835
24: 0.16665,457: 0.14165,953: 0.14165,417: 0.125,48: 0.11665
24: 0.16665,922: 0.15415,457: 0.14165,953: 0.14165,417: 0.125
24: 0.16665,913: 0.15835,922: 0.15415,457: 0.14165,953: 0.14165
24: 0.16665,913: 0.15835,922: 0.15415,457: 0.14165,953: 0.14165
24: 0.16665,913: 0.15835,922: 0.15415,915: 0.14585,457: 0.14165
24: 0.16665,913: 0.15835,922: 0.15415,99: 0.15415,915: 0.14585
24: 0.16665,782: 0.1625,913: 0.15835,922: 0.15415,99: 0.15415
24: 0.16665,782: 0.1625,913: 0.15835,922: 0.15415,99: 0.15415
24: 0.16665,782: 0.1625,913: 0.15835,99: 0.15415,922: 0.15415
24: 0.16665,782: 0.1625,913: 0.15835,99: 0.15415,922: 0.15415
782: 0.1625,913: 0.15835,99: 0.15415,922: 0.15415,73: 0.15
782: 0.1625,913: 0.15835,99: 0.15415,73: 0.15,915: 0.14585
782: 0.1625,99: 0.15415,73: 0.15,921: 0.14585,915: 0.14585
782: 0.1625,99: 0.15415,73: 0.15,921: 0.14585,945: 0.14585
782: 0.1625,99: 0.15415,73: 0.15,945: 0.14585,921: 0.14585
782: 0.1625,73: 0.15,945: 0.14585,953: 0.14165,838: 0.11665
73: 0.15,945: 0.14585,953: 0.14165,838: 0.11665,819: 0.11665
73: 0.15,945: 0.14585,953: 0.14165,962: 0.11665,838: 0.11665
73: 0.15,945: 0.14585,953: 0.14165,838: 0.11665,938: 0.10835
945: 0.14585,838: 0.11665,723: 0.10835,650: 0.09585,227: 0.0875
522: 0.1625,929: 0.15415,73: 0.15,778: 0.14165,726: 0.1
522: 0.1625,929: 0.15415,73: 0.15,778: 0.14165,457: 0.14165
522: 0.1625,122: 0.15835,929: 0.15415,73: 0.15,876: 0.15
522: 0.1625,122: 0.15835,929: 0.15415,99: 0.15415,73: 0.15
522: 0.1625,122: 0.15835,929: 0.15415,99: 0.15415,73: 0.15
522: 0.1625,122: 0.15835,929: 0.15415,99: 0.15415,73: 0.15
522: 0.1625,122: 0.15835,929: 0.15415,99: 0.15415,73: 0.15
522: 0.1625,122: 0.15835,913: 0.15835,929: 0.15415,99: 0.15415
522: 0.1625,122: 0.15835,913: 0.15835,929: 0.15415,99: 0.15415
522: 0.1625,122: 0.15835,913: 0.15835,395: 0.15835,929: 0.15415
122: 0.15835,913: 0.15835,395: 0.15835,141: 0.15835,929: 0.15415
122: 0.15835,913: 0.15835,395: 0.15835,141: 0.15835,929: 0.15415
395: 0.15835,913: 0.15835,141: 0.15835,929: 0.15415,99: 0.15415
395: 0.15835,141: 0.15835,913: 0.15835,929: 0.15415,136: 0.15415
