Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
699: 0.155,16: 0.155,962: 0.12,43: 0.105,None
699: 0.155,16: 0.155,732: 0.15,993: 0.13,962: 0.12
712: 0.17,699: 0.155,16: 0.155,732: 0.15,666: 0.135
712: 0.17,713: 0.165,699: 0.155,16: 0.155,732: 0.15
712: 0.17,713: 0.165,699: 0.155,16: 0.155,670: 0.155
712: 0.17,713: 0.165,699: 0.155,16: 0.155,670: 0.155
712: 0.17,713: 0.165,654: 0.16,699: 0.155,16: 0.155
712: 0.17,713: 0.165,654: 0.16,670: 0.155,699: 0.155
712: 0.17,713: 0.165,654: 0.16,699: 0.155,676: 0.155
712: 0.17,713: 0.165,654: 0.16,699: 0.155,676: 0.155
712: 0.17,713: 0.165,654: 0.16,676: 0.155,670: 0.155
712: 0.17,713: 0.165,654: 0.16,676: 0.155,670: 0.155
712: 0.17,713: 0.165,654: 0.16,676: 0.155,670: 0.155
712: 0.17,654: 0.16,676: 0.155,670: 0.155,658: 0.15
712: 0.17,654: 0.16,658: 0.15,576: 0.145,129: 0.145
712: 0.17,654: 0.16,658: 0.15,129: 0.145,121: 0.145
712: 0.17,658: 0.15,752: 0.145,129: 0.145,121: 0.145
712: 0.17,658: 0.15,129: 0.145,121: 0.145,752: 0.145
712: 0.17,752: 0.145,129: 0.145,876: 0.14,921: 0.135
712: 0.17,752: 0.145,876: 0.14,921: 0.135,38: 0.125
752: 0.145,876: 0.14,921: 0.135,38: 0.125,789: 0.115
131: 0.155,121: 0.145,389: 0.14,365: 0.115,417: 0.11
131: 0.155,138: 0.155,658: 0.15,121: 0.145,389: 0.14
762: 0.16,131: 0.155,138: 0.155,658: 0.15,121: 0.145
713: 0.165,762: 0.16,131: 0.155,138: 0.155,658: 0.15
712: 0.17,713: 0.165,762: 0.16,138: 0.155,131: 0.155
712: 0.17,713: 0.165,557: 0.165,762: 0.16,654: 0.16
712: 0.17,713: 0.165,557: 0.165,918: 0.165,762: 0.16
712: 0.17,713: 0.165,557: 0.165,918: 0.165,583: 0.165
712: 0.17,713: 0.165,557: 0.165,918: 0.165,583: 0.165
712: 0.17,713: 0.165,918: 0.165,557: 0.165,583: 0.165
712: 0.17,713: 0.165,918: 0.165,583: 0.165,557: 0.165
712: 0.17,713: 0.165,918: 0.165,557: 0.165,583: 0.165
712: 0.17,610: 0.165,918: 0.165,635: 0.165,713: 0.165
712: 0.17,557: 0.165,583: 0.165,610: 0.165,918: 0.165
610: 0.165,557: 0.165,635: 0.165,918: 0.165,713: 0.165
610: 0.165,635: 0.165,918: 0.165,713: 0.165,583: 0.165
635: 0.165,713: 0.165,583: 0.165,610: 0.165,670: 0.155
635: 0.165,713: 0.165,610: 0.165,670: 0.155,545: 0.15
635: 0.165,713: 0.165,610: 0.165,670: 0.155,545: 0.15
713: 0.165,545: 0.15,851: 0.135,750: 0.13,838: 0.125
713: 0.165,365: 0.115,789: 0.115,530: 0.105,905: 0.09
458: 0.155,795: 0.13,911: 0.115,365: 0.115,448: 0.105
458: 0.155,929: 0.155,913: 0.155,576: 0.145,556: 0.14
458: 0.155,929: 0.155,913: 0.155,676: 0.155,122: 0.15
722: 0.17,458: 0.155,929: 0.155,913: 0.155,676: 0.155
722: 0.17,458: 0.155,929: 0.155,913: 0.155,676: 0.155
722: 0.17,458: 0.155,676: 0.155,929: 0.155,913: 0.155
722: 0.17,458: 0.155,676: 0.155,929: 0.155,913: 0.155
722: 0.17,839: 0.155,458: 0.155,676: 0.155,131: 0.155
722: 0.17,610: 0.165,762: 0.16,654: 0.16,839: 0.155
722: 0.17,610: 0.165,762: 0.16,654: 0.16,839: 0.155
722: 0.17,610: 0.165,635: 0.165,762: 0.16,654: 0.16
722: 0.17,610: 0.165,635: 0.165,762: 0.16,654: 0.16
722: 0.17,610: 0.165,635: 0.165,762: 0.16,654: 0.16
610: 0.165,635: 0.165,654: 0.16,762: 0.16,141: 0.155
610: 0.165,635: 0.165,762: 0.16,654: 0.16,929: 0.155
610: 0.165,635: 0.165,654: 0.16,762: 0.16,839: 0.155
610: 0.165,635: 0.165,654: 0.16,762: 0.16,458: 0.155
610: 0.165,635: 0.165,762: 0.16,654: 0.16,458: 0.155
635: 0.165,458: 0.155,929: 0.155,738: 0.15,456: 0.14
635: 0.165,458: 0.155,929: 0.155,456: 0.14,838: 0.125
929: 0.155,365: 0.115,186: 0.11,507: 0.11,43: 0.105
658: 0.15,129: 0.145,457: 0.135,377: 0.12,48: 0.11
658: 0.15,129: 0.145,724: 0.145,457: 0.135,953: 0.135
922: 0.155,658: 0.15,129: 0.145,724: 0.145,457: 0.135
610: 0.165,922: 0.155,983: 0.155,913: 0.155,658: 0.15
610: 0.165,922: 0.155,983: 0.155,913: 0.155,658: 0.15
610: 0.165,922: 0.155,983: 0.155,913: 0.155,658: 0.15
610: 0.165,762: 0.16,983: 0.155,922: 0.155,913: 0.155
782: 0.175,610: 0.165,635: 0.165,713: 0.165,762: 0.16
782: 0.175,610: 0.165,635: 0.165,713: 0.165,762: 0.16
782: 0.175,722: 0.17,610: 0.165,635: 0.165,713: 0.165
782: 0.175,722: 0.17,635: 0.165,610: 0.165,713: 0.165
782: 0.175,722: 0.17,635: 0.165,610: 0.165,713: 0.165
782: 0.175,722: 0.17,635: 0.165,610: 0.165,713: 0.165
782: 0.175,722: 0.17,635: 0.165,610: 0.165,713: 0.165
782: 0.175,722: 0.17,635: 0.165,610: 0.165,713: 0.165
782: 0.175,722: 0.17,635: 0.165,610: 0.165,713: 0.165
782: 0.175,722: 0.17,635: 0.165,610: 0.165,713: 0.165
722: 0.17,610: 0.165,650: 0.155,699: 0.155,723: 0.15
722: 0.17,650: 0.155,699: 0.155,723: 0.15,576: 0.145
650: 0.155,699: 0.155,723: 0.15,576: 0.145,945: 0.145
650: 0.155,723: 0.15,945: 0.145,619: 0.125,838: 0.125
522: 0.165,929: 0.155,546: 0.145,778: 0.13,73: 0.105
522: 0.165,929: 0.155,458: 0.155,546: 0.145,457: 0.135
522: 0.165,610: 0.165,929: 0.155,458: 0.155,122: 0.15
522: 0.165,610: 0.165,918: 0.165,929: 0.155,458: 0.155
522: 0.165,610: 0.165,918: 0.165,458: 0.155,929: 0.155
610: 0.165,522: 0.165,918: 0.165,458: 0.155,929: 0.155
918: 0.165,610: 0.165,522: 0.165,547: 0.165,650: 0.155
918: 0.165,610: 0.165,522: 0.165,547: 0.165,635: 0.165
918: 0.165,610: 0.165,522: 0.165,547: 0.165,635: 0.165
610: 0.165,522: 0.165,918: 0.165,547: 0.165,635: 0.165
918: 0.165,635: 0.165,610: 0.165,547: 0.165,650: 0.155
635: 0.165,918: 0.165,610: 0.165,547: 0.165,650: 0.155
918: 0.165,635: 0.165,547: 0.165,395: 0.155,650: 0.155
635: 0.165,918: 0.165,547: 0.165,395: 0.155,141: 0.155
