Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
915: 0.15,100: 0.11665,156: 0.10835,102: 0.10835,842: 0.10835
100: 0.11665,156: 0.10835,102: 0.10835,842: 0.10835,8: 0.09165
915: 0.15,100: 0.11665,156: 0.10835,102: 0.10835,842: 0.10835
915: 0.15,808: 0.15,100: 0.11665,102: 0.10835,156: 0.10835
915: 0.15,808: 0.15,100: 0.11665,102: 0.10835,156: 0.10835
915: 0.15,808: 0.15,100: 0.11665,102: 0.10835,842: 0.10835
808: 0.15,915: 0.15,100: 0.11665,102: 0.10835,842: 0.10835
808: 0.15,915: 0.15,784: 0.14165,100: 0.11665,102: 0.10835
808: 0.15,915: 0.15,784: 0.14165,100: 0.11665,102: 0.10835
808: 0.15,915: 0.15,784: 0.14165,100: 0.11665,102: 0.10835
808: 0.15,915: 0.15,784: 0.14165,41: 0.10835,614: 0.08335
808: 0.15,784: 0.14165,41: 0.10835,614: 0.08335,None
808: 0.15,784: 0.14165,41: 0.10835,614: 0.08335,None
784: 0.14165,41: 0.10835,None,None,None
784: 0.14165,41: 0.10835,None,None,None
784: 0.14165,41: 0.10835,None,None,None
784: 0.14165,41: 0.10835,None,None,None
833: 0.1,None,None,None,None
842: 0.10835,833: 0.1,None,None,None
782: 0.15835,842: 0.10835,833: 0.1,968: 0.08335,None
782: 0.15835,842: 0.10835,833: 0.1,968: 0.08335,None
782: 0.15835,194: 0.11665,842: 0.10835,833: 0.1,941: 0.1
782: 0.15835,808: 0.15,194: 0.11665,842: 0.10835,960: 0.10835
782: 0.15835,808: 0.15,194: 0.11665,842: 0.10835,960: 0.10835
782: 0.15835,808: 0.15,194: 0.11665,842: 0.10835,960: 0.10835
782: 0.15835,808: 0.15,194: 0.11665,960: 0.10835,842: 0.10835
782: 0.15835,808: 0.15,194: 0.11665,960: 0.10835,842: 0.10835
782: 0.15835,808: 0.15,194: 0.11665,960: 0.10835,842: 0.10835
782: 0.15835,808: 0.15,194: 0.11665,960: 0.10835,842: 0.10835
782: 0.15835,808: 0.15,194: 0.11665,960: 0.10835,842: 0.10835
782: 0.15835,808: 0.15,194: 0.11665,960: 0.10835,842: 0.10835
782: 0.15835,808: 0.15,960: 0.10835,842: 0.10835,501: 0.10835
782: 0.15835,501: 0.10835,842: 0.10835,683: 0.1,323: 0.1
782: 0.15835,501: 0.10835,683: 0.1,556: 0.08335,20: 0.075
782: 0.15835,501: 0.10835,683: 0.1,556: 0.08335,20: 0.075
501: 0.10835,556: 0.08335,20: 0.075,None,None
501: 0.10835,556: 0.08335,20: 0.075,None,None
501: 0.10835,556: 0.08335,None,None,None
699: 0.1,296: 0.1,16: 0.08335,None,None
