Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
389: 0.175,721: 0.175,138: 0.175,654: 0.175,557: 0.175
654: 0.175,721: 0.175,557: 0.175,389: 0.175,138: 0.175
635: 0.25,670: 0.175,654: 0.175,918: 0.175,721: 0.175
635: 0.25,654: 0.175,918: 0.175,557: 0.175,138: 0.175
635: 0.25,654: 0.175,918: 0.175,557: 0.175,670: 0.175
635: 0.25,654: 0.175,610: 0.175,918: 0.175,915: 0.175
635: 0.25,654: 0.175,557: 0.175,670: 0.175,851: 0.175
635: 0.25,851: 0.175,610: 0.175,557: 0.175,654: 0.175
635: 0.25,670: 0.175,610: 0.175,851: 0.175,918: 0.175
635: 0.25,915: 0.175,670: 0.175,851: 0.175,610: 0.175
635: 0.25,915: 0.175,670: 0.175,610: 0.175,851: 0.175
635: 0.25,915: 0.175,670: 0.175,851: 0.175,610: 0.175
851: 0.175,545: 0.15,713: 0.15,219: 0.125,156: 0.125
713: 0.15,219: 0.125,156: 0.125,905: 0.125,530: 0.125
458: 0.175,795: 0.125,911: 0.125,100: 0.125,365: 0.1
458: 0.175,929: 0.15,913: 0.15,795: 0.125,911: 0.125
458: 0.175,676: 0.175,929: 0.15,913: 0.15,121: 0.15
458: 0.175,676: 0.175,915: 0.175,929: 0.15,913: 0.15
458: 0.175,676: 0.175,915: 0.175,844: 0.175,650: 0.175
458: 0.175,676: 0.175,915: 0.175,844: 0.175,650: 0.175
458: 0.175,676: 0.175,915: 0.175,844: 0.175,650: 0.175
458: 0.175,844: 0.175,676: 0.175,915: 0.175,650: 0.175
458: 0.175,844: 0.175,676: 0.175,915: 0.175,141: 0.175
676: 0.175,915: 0.175,650: 0.175,141: 0.175,458: 0.175
635: 0.25,676: 0.175,389: 0.175,915: 0.175,141: 0.175
635: 0.25,676: 0.175,389: 0.175,610: 0.175,915: 0.175
635: 0.25,610: 0.175,389: 0.175,915: 0.175,650: 0.175
635: 0.25,654: 0.175,456: 0.175,610: 0.175,389: 0.175
635: 0.25,610: 0.175,456: 0.175,389: 0.175,141: 0.175
635: 0.25,654: 0.175,389: 0.175,456: 0.175,610: 0.175
635: 0.25,654: 0.175,389: 0.175,610: 0.175,456: 0.175
635: 0.25,456: 0.175,610: 0.175,458: 0.175,654: 0.175
635: 0.25,456: 0.175,458: 0.175,738: 0.15,929: 0.15
635: 0.25,456: 0.175,458: 0.175,929: 0.15,789: 0.125
929: 0.15,225: 0.125,186: 0.125,365: 0.1,507: 0.1
658: 0.15,618: 0.15,119: 0.125,457: 0.125,265: 0.125
724: 0.175,658: 0.15,618: 0.15,119: 0.125,457: 0.125
724: 0.175,658: 0.15,618: 0.15,922: 0.15,119: 0.125
724: 0.175,983: 0.175,610: 0.175,658: 0.15,618: 0.15
724: 0.175,983: 0.175,610: 0.175,618: 0.15,658: 0.15
724: 0.175,983: 0.175,610: 0.175,915: 0.175,922: 0.15
724: 0.175,983: 0.175,610: 0.175,915: 0.175,618: 0.15
635: 0.25,724: 0.175,983: 0.175,610: 0.175,915: 0.175
635: 0.25,724: 0.175,983: 0.175,915: 0.175,610: 0.175
635: 0.25,724: 0.175,983: 0.175,915: 0.175,610: 0.175
635: 0.25,724: 0.175,983: 0.175,610: 0.175,915: 0.175
635: 0.25,983: 0.175,610: 0.175,915: 0.175,726: 0.175
635: 0.25,915: 0.175,983: 0.175,610: 0.175,726: 0.175
635: 0.25,726: 0.175,610: 0.175,915: 0.175,650: 0.175
635: 0.25,726: 0.175,650: 0.175,610: 0.175,915: 0.175
635: 0.25,726: 0.175,650: 0.175,610: 0.175,762: 0.15
635: 0.25,650: 0.175,610: 0.175,726: 0.175,723: 0.15
650: 0.175,610: 0.175,726: 0.175,722: 0.15,723: 0.15
650: 0.175,726: 0.175,723: 0.15,722: 0.15,100: 0.125
650: 0.175,726: 0.175,723: 0.15,938: 0.125,265: 0.125
650: 0.175,723: 0.15,265: 0.125,619: 0.125,227: 0.125
726: 0.175,929: 0.15,546: 0.15,522: 0.15,73: 0.125
726: 0.175,458: 0.175,929: 0.15,546: 0.15,522: 0.15
726: 0.175,458: 0.175,610: 0.175,915: 0.175,876: 0.175
726: 0.175,458: 0.175,610: 0.175,915: 0.175,876: 0.175
458: 0.175,726: 0.175,610: 0.175,915: 0.175,876: 0.175
458: 0.175,610: 0.175,726: 0.175,915: 0.175,876: 0.175
650: 0.175,918: 0.175,458: 0.175,610: 0.175,726: 0.175
635: 0.25,458: 0.175,915: 0.175,627: 0.175,918: 0.175
635: 0.25,915: 0.175,627: 0.175,918: 0.175,650: 0.175
635: 0.25,851: 0.175,610: 0.175,876: 0.175,915: 0.175
635: 0.25,650: 0.175,918: 0.175,876: 0.175,915: 0.175
635: 0.25,915: 0.175,627: 0.175,650: 0.175,918: 0.175
635: 0.25,915: 0.175,627: 0.175,650: 0.175,918: 0.175
635: 0.25,627: 0.175,918: 0.175,141: 0.175,650: 0.175
