Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
921: 0.175,953: 0.175,945: 0.15,782: 0.15,801: 0.125
953: 0.175,945: 0.15,782: 0.15,699: 0.125,576: 0.125
953: 0.175,945: 0.15,219: 0.125,943: 0.125,838: 0.125
953: 0.175,945: 0.15,100: 0.125,962: 0.125,407: 0.125
953: 0.175,945: 0.15,8: 0.125,838: 0.125,943: 0.125
945: 0.15,838: 0.125,723: 0.125,265: 0.1,650: 0.1
929: 0.15,522: 0.15,778: 0.15,8: 0.125,189: 0.125
457: 0.175,929: 0.15,522: 0.15,778: 0.15,458: 0.15
457: 0.175,954: 0.175,122: 0.175,876: 0.175,965: 0.175
457: 0.175,954: 0.175,122: 0.175,876: 0.175,965: 0.175
457: 0.175,954: 0.175,122: 0.175,876: 0.175,965: 0.175
954: 0.175,122: 0.175,457: 0.175,876: 0.175,965: 0.175
965: 0.175,954: 0.175,918: 0.175,122: 0.175,457: 0.175
122: 0.175,965: 0.175,954: 0.175,918: 0.175,457: 0.175
122: 0.175,965: 0.175,954: 0.175,918: 0.175,500: 0.175
457: 0.175,876: 0.175,965: 0.175,122: 0.175,954: 0.175
141: 0.275,918: 0.175,876: 0.175,457: 0.175,965: 0.175
141: 0.275,965: 0.175,122: 0.175,954: 0.175,918: 0.175
141: 0.275,965: 0.175,395: 0.175,918: 0.175,107: 0.175
141: 0.275,965: 0.175,395: 0.175,918: 0.175,448: 0.175
