Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
921: 0.15,876: 0.15,38: 0.125,702: 0.125,712: 0.125
921: 0.15,876: 0.15,752: 0.125,789: 0.125,38: 0.125
131: 0.175,389: 0.15,471: 0.125,365: 0.125,121: 0.125
131: 0.175,138: 0.175,389: 0.15,471: 0.125,365: 0.125
189: 0.25835,131: 0.175,138: 0.175,389: 0.15,471: 0.125
189: 0.25835,131: 0.175,138: 0.175,389: 0.15,471: 0.125
189: 0.25835,138: 0.175,131: 0.175,389: 0.15,271: 0.14165
189: 0.25835,138: 0.175,131: 0.175,389: 0.15,271: 0.14165
189: 0.25835,138: 0.175,131: 0.175,929: 0.175,918: 0.175
189: 0.25835,138: 0.175,131: 0.175,929: 0.175,918: 0.175
189: 0.25835,138: 0.175,131: 0.175,929: 0.175,918: 0.175
189: 0.25835,929: 0.175,918: 0.175,138: 0.175,131: 0.175
189: 0.25835,918: 0.175,138: 0.175,929: 0.175,915: 0.15
189: 0.25835,918: 0.175,929: 0.175,915: 0.15,271: 0.14165
918: 0.175,929: 0.175,915: 0.15,271: 0.14165,530: 0.14165
929: 0.175,918: 0.175,915: 0.15,271: 0.14165,530: 0.14165
918: 0.175,929: 0.175,915: 0.15,530: 0.14165,219: 0.14165
929: 0.175,918: 0.175,915: 0.15,219: 0.14165,530: 0.14165
915: 0.15,530: 0.14165,219: 0.14165,635: 0.125,156: 0.125
915: 0.15,530: 0.14165,219: 0.14165,635: 0.125,156: 0.125
915: 0.15,530: 0.14165,219: 0.14165,635: 0.125,156: 0.125
219: 0.14165,530: 0.14165,156: 0.125,713: 0.125,838: 0.125
219: 0.14165,530: 0.14165,156: 0.125,713: 0.125,365: 0.125
458: 0.175,365: 0.125,448: 0.125,100: 0.10835,795: 0.1
458: 0.175,929: 0.175,913: 0.175,921: 0.15,323: 0.14165
458: 0.175,929: 0.175,913: 0.175,921: 0.15,122: 0.15
458: 0.175,929: 0.175,913: 0.175,965: 0.175,921: 0.15
458: 0.175,929: 0.175,913: 0.175,965: 0.175,538: 0.175
458: 0.175,929: 0.175,913: 0.175,965: 0.175,538: 0.175
965: 0.175,458: 0.175,929: 0.175,913: 0.175,538: 0.175
538: 0.175,839: 0.175,965: 0.175,458: 0.175,844: 0.175
538: 0.175,965: 0.175,839: 0.175,458: 0.175,844: 0.175
965: 0.175,839: 0.175,538: 0.175,131: 0.175,929: 0.175
538: 0.175,131: 0.175,929: 0.175,913: 0.175,141: 0.175
131: 0.175,913: 0.175,942: 0.175,141: 0.175,844: 0.175
131: 0.175,942: 0.175,141: 0.175,844: 0.175,965: 0.175
538: 0.175,942: 0.175,141: 0.175,458: 0.175,844: 0.175
929: 0.175,942: 0.175,141: 0.175,458: 0.175,839: 0.175
839: 0.175,929: 0.175,942: 0.175,458: 0.175,921: 0.15
942: 0.175,458: 0.175,839: 0.175,929: 0.175,921: 0.15
942: 0.175,458: 0.175,839: 0.175,929: 0.175,456: 0.15
458: 0.175,929: 0.175,456: 0.15,740: 0.125,448: 0.125
458: 0.175,929: 0.175,456: 0.15,789: 0.125,365: 0.125
929: 0.175,365: 0.125,43: 0.125,225: 0.11665,186: 0.11665
457: 0.175,377: 0.125,129: 0.125,840: 0.125,618: 0.125
457: 0.175,953: 0.175,377: 0.125,129: 0.125,840: 0.125
457: 0.175,953: 0.175,922: 0.175,219: 0.14165,359: 0.14165
457: 0.175,953: 0.175,922: 0.175,913: 0.175,219: 0.14165
189: 0.25835,457: 0.175,953: 0.175,922: 0.175,913: 0.175
189: 0.25835,922: 0.175,457: 0.175,953: 0.175,913: 0.175
189: 0.25835,922: 0.175,457: 0.175,953: 0.175,913: 0.175
189: 0.25835,457: 0.175,953: 0.175,922: 0.175,913: 0.175
189: 0.25835,922: 0.175,913: 0.175,953: 0.175,457: 0.175
189: 0.25835,922: 0.175,913: 0.175,457: 0.175,953: 0.175
189: 0.25835,913: 0.175,953: 0.175,922: 0.175,782: 0.175
189: 0.25835,913: 0.175,953: 0.175,782: 0.175,922: 0.175
189: 0.25835,782: 0.175,913: 0.175,953: 0.175,945: 0.175
189: 0.25835,953: 0.175,782: 0.175,945: 0.175,921: 0.15
953: 0.175,945: 0.175,782: 0.175,921: 0.15,915: 0.15
945: 0.175,953: 0.175,782: 0.175,921: 0.15,326: 0.14165
945: 0.175,953: 0.175,782: 0.175,219: 0.14165,227: 0.14165
953: 0.175,945: 0.175,219: 0.14165,227: 0.14165,240: 0.14165
953: 0.175,945: 0.175,219: 0.14165,227: 0.14165,240: 0.14165
953: 0.175,945: 0.175,227: 0.14165,326: 0.14165,8: 0.125
945: 0.175,227: 0.14165,650: 0.125,838: 0.125,265: 0.10835
189: 0.25835,929: 0.175,778: 0.15,8: 0.125,73: 0.125
189: 0.25835,929: 0.175,458: 0.175,457: 0.175,778: 0.15
189: 0.25835,929: 0.175,458: 0.175,457: 0.175,954: 0.175
189: 0.25835,285: 0.20835,929: 0.175,458: 0.175,457: 0.175
189: 0.25835,285: 0.20835,458: 0.175,929: 0.175,457: 0.175
189: 0.25835,285: 0.20835,954: 0.175,458: 0.175,929: 0.175
189: 0.25835,285: 0.20835,965: 0.175,954: 0.175,918: 0.175
189: 0.25835,285: 0.20835,458: 0.175,965: 0.175,954: 0.175
189: 0.25835,285: 0.20835,965: 0.175,954: 0.175,918: 0.175
189: 0.25835,285: 0.20835,457: 0.175,965: 0.175,954: 0.175
285: 0.20835,918: 0.175,457: 0.175,965: 0.175,954: 0.175
285: 0.20835,965: 0.175,954: 0.175,918: 0.175,913: 0.175
285: 0.20835,965: 0.175,395: 0.175,918: 0.175,913: 0.175
965: 0.175,395: 0.175,918: 0.175,141: 0.175,844: 0.175
