Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
721: 0.125,501: 0.1,868: 0.075,20: 0.075,556: 0.075
721: 0.125,501: 0.1,20: 0.075,868: 0.075,556: 0.075
501: 0.1,868: 0.075,556: 0.075,None,None
43: 0.125,296: 0.125,962: 0.125,16: 0.125,699: 0.075
43: 0.125,296: 0.125,962: 0.125,16: 0.125,732: 0.125
43: 0.125,296: 0.125,962: 0.125,16: 0.125,732: 0.125
43: 0.125,296: 0.125,962: 0.125,16: 0.125,732: 0.125
942: 0.175,43: 0.125,962: 0.125,296: 0.125,732: 0.125
942: 0.175,24: 0.175,396: 0.125,712: 0.125,43: 0.125
942: 0.175,24: 0.175,396: 0.125,43: 0.125,712: 0.125
942: 0.175,24: 0.175,396: 0.125,43: 0.125,712: 0.125
24: 0.175,942: 0.175,121: 0.175,396: 0.125,43: 0.125
24: 0.175,942: 0.175,121: 0.175,396: 0.125,712: 0.125
24: 0.175,942: 0.175,121: 0.175,294: 0.125,396: 0.125
24: 0.175,942: 0.175,121: 0.175,876: 0.15,396: 0.125
24: 0.175,942: 0.175,121: 0.175,876: 0.15,396: 0.125
24: 0.175,942: 0.175,121: 0.175,876: 0.15,396: 0.125
24: 0.175,942: 0.175,121: 0.175,876: 0.15,396: 0.125
121: 0.175,876: 0.15,396: 0.125,38: 0.125,921: 0.125
121: 0.175,876: 0.15,789: 0.125,323: 0.125,921: 0.125
121: 0.175,876: 0.15,38: 0.125,921: 0.125,129: 0.125
876: 0.15,789: 0.125,921: 0.125,38: 0.125,129: 0.125
876: 0.15,921: 0.125,38: 0.125,712: 0.125,789: 0.125
876: 0.15,789: 0.125,38: 0.125,921: 0.125,592: 0.1
471: 0.175,121: 0.175,417: 0.175,389: 0.15,365: 0.125
471: 0.175,121: 0.175,417: 0.175,138: 0.175,389: 0.15
471: 0.175,121: 0.175,417: 0.175,138: 0.175,389: 0.15
471: 0.175,121: 0.175,417: 0.175,138: 0.175,389: 0.15
471: 0.175,138: 0.175,121: 0.175,417: 0.175,389: 0.15
471: 0.175,138: 0.175,121: 0.175,417: 0.175,389: 0.15
471: 0.175,121: 0.175,138: 0.175,417: 0.175,929: 0.175
471: 0.175,417: 0.175,121: 0.175,138: 0.175,929: 0.175
417: 0.175,138: 0.175,121: 0.175,471: 0.175,929: 0.175
929: 0.175,918: 0.175,417: 0.175,138: 0.175,121: 0.175
918: 0.175,138: 0.175,929: 0.175,100: 0.15,915: 0.15
918: 0.175,929: 0.175,100: 0.15,915: 0.15,851: 0.15
918: 0.175,929: 0.175,100: 0.15,915: 0.15,851: 0.15
929: 0.175,918: 0.175,851: 0.15,915: 0.15,100: 0.15
918: 0.175,929: 0.175,851: 0.15,915: 0.15,100: 0.15
929: 0.175,918: 0.175,851: 0.15,100: 0.15,915: 0.15
100: 0.15,915: 0.15,851: 0.15,635: 0.125,156: 0.125
915: 0.15,100: 0.15,851: 0.15,635: 0.125,156: 0.125
915: 0.15,100: 0.15,851: 0.15,635: 0.125,156: 0.125
851: 0.15,219: 0.125,545: 0.125,156: 0.125,713: 0.125
219: 0.125,156: 0.125,713: 0.125,365: 0.125,789: 0.125
458: 0.175,100: 0.15,911: 0.125,365: 0.125,448: 0.125
458: 0.175,929: 0.175,913: 0.175,100: 0.15,911: 0.125
458: 0.175,929: 0.175,913: 0.175,121: 0.175,122: 0.175
458: 0.175,929: 0.175,913: 0.175,121: 0.175,122: 0.175
458: 0.175,929: 0.175,913: 0.175,121: 0.175,122: 0.175
121: 0.175,458: 0.175,929: 0.175,913: 0.175,122: 0.175
121: 0.175,458: 0.175,929: 0.175,913: 0.175,122: 0.175
839: 0.175,458: 0.175,121: 0.175,929: 0.175,913: 0.175
839: 0.175,121: 0.175,458: 0.175,929: 0.175,913: 0.175
839: 0.175,929: 0.175,913: 0.175,122: 0.175,141: 0.175
929: 0.175,913: 0.175,122: 0.175,141: 0.175,121: 0.175
913: 0.175,942: 0.175,122: 0.175,141: 0.175,121: 0.175
942: 0.175,141: 0.175,422: 0.175,839: 0.175,458: 0.175
942: 0.175,141: 0.175,458: 0.175,839: 0.175,422: 0.175
929: 0.175,942: 0.175,141: 0.175,458: 0.175,422: 0.175
422: 0.175,839: 0.175,929: 0.175,942: 0.175,458: 0.175
942: 0.175,458: 0.175,422: 0.175,839: 0.175,929: 0.175
942: 0.175,458: 0.175,422: 0.175,839: 0.175,929: 0.175
458: 0.175,929: 0.175,456: 0.15,336: 0.1375,448: 0.125
458: 0.175,929: 0.175,456: 0.15,789: 0.125,365: 0.125
929: 0.175,365: 0.125,186: 0.125,507: 0.125,199: 0.125
22: 0.125,377: 0.125,119: 0.125,457: 0.125,129: 0.125
417: 0.175,24: 0.175,22: 0.125,377: 0.125,119: 0.125
417: 0.175,24: 0.175,922: 0.175,22: 0.125,377: 0.125
417: 0.175,24: 0.175,922: 0.175,913: 0.175,22: 0.125
417: 0.175,24: 0.175,922: 0.175,913: 0.175,129: 0.125
922: 0.175,417: 0.175,24: 0.175,913: 0.175,121: 0.175
922: 0.175,417: 0.175,913: 0.175,24: 0.175,121: 0.175
417: 0.175,922: 0.175,24: 0.175,913: 0.175,121: 0.175
121: 0.175,922: 0.175,24: 0.175,913: 0.175,417: 0.175
99: 0.175,121: 0.175,922: 0.175,24: 0.175,913: 0.175
73: 0.3,99: 0.175,121: 0.175,24: 0.175,913: 0.175
73: 0.3,99: 0.175,121: 0.175,913: 0.175,782: 0.175
73: 0.3,782: 0.175,99: 0.175,121: 0.175,913: 0.175
73: 0.3,99: 0.175,121: 0.175,782: 0.175,100: 0.15
73: 0.3,99: 0.175,121: 0.175,782: 0.175,915: 0.15
73: 0.3,99: 0.175,782: 0.175,100: 0.15,945: 0.125
73: 0.3,782: 0.175,100: 0.15,945: 0.125,973: 0.125
73: 0.3,100: 0.15,488: 0.125,219: 0.125,943: 0.125
73: 0.3,100: 0.15,962: 0.125,219: 0.125,943: 0.125
73: 0.3,938: 0.125,838: 0.125,943: 0.125,723: 0.125
838: 0.125,227: 0.125,723: 0.125,338: 0.125,945: 0.125
73: 0.3,929: 0.175,522: 0.175,968: 0.125,546: 0.125
73: 0.3,929: 0.175,522: 0.175,417: 0.175,458: 0.175
73: 0.3,929: 0.175,522: 0.175,417: 0.175,458: 0.175
73: 0.3,929: 0.175,522: 0.175,417: 0.175,458: 0.175
73: 0.3,417: 0.175,458: 0.175,929: 0.175,834: 0.175
73: 0.3,834: 0.175,458: 0.175,929: 0.175,417: 0.175
73: 0.3,834: 0.175,918: 0.175,458: 0.175,929: 0.175
73: 0.3,458: 0.175,122: 0.175,834: 0.175,918: 0.175
73: 0.3,122: 0.175,834: 0.175,918: 0.175,121: 0.175
73: 0.3,834: 0.175,979: 0.175,522: 0.175,122: 0.175
918: 0.175,979: 0.175,122: 0.175,834: 0.175,913: 0.175
122: 0.175,918: 0.175,913: 0.175,929: 0.175,121: 0.175
395: 0.175,918: 0.175,913: 0.175,929: 0.175,121: 0.175
395: 0.175,918: 0.175,141: 0.175,121: 0.175,929: 0.175
