Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
129: 0.11785,40: 0.1143,714: 0.1143,417: 0.1107,100: 0.1
129: 0.11785,714: 0.1143,40: 0.1143,417: 0.1107,100: 0.1
714: 0.1143,40: 0.1143,417: 0.1107,100: 0.1,93: 0.09645
714: 0.1143,40: 0.1143,417: 0.1107,100: 0.1,732: 0.0893
714: 0.1143,40: 0.1143,417: 0.1107,100: 0.1,868: 0.06785
714: 0.1143,40: 0.1143,100: 0.1,868: 0.06785,None
714: 0.1143,100: 0.1,868: 0.06785,None,None
714: 0.1143,100: 0.1,None,None,None
100: 0.1,None,None,None,None
265: 0.11785,None,None,None,None
265: 0.11785,None,None,None,None
265: 0.11785,8: 0.1,None,None,None
265: 0.11785,None,None,None,None
265: 0.11785,8: 0.1,102: 0.1,100: 0.1,842: 0.09645
265: 0.11785,8: 0.1,102: 0.1,100: 0.1,842: 0.09645
265: 0.11785,8: 0.1,102: 0.1,100: 0.1,842: 0.09645
808: 0.12145,265: 0.11785,102: 0.1,100: 0.1,8: 0.1
808: 0.12145,265: 0.11785,878: 0.10355,102: 0.1,100: 0.1
808: 0.12145,265: 0.11785,878: 0.10355,102: 0.1,100: 0.1
808: 0.12145,878: 0.10355,102: 0.1,100: 0.1,8: 0.1
784: 0.14645,808: 0.12145,41: 0.1143,878: 0.10355,102: 0.1
784: 0.14645,808: 0.12145,41: 0.1143,878: 0.10355,102: 0.1
784: 0.14645,808: 0.12145,41: 0.1143,878: 0.10355,102: 0.1
784: 0.14645,808: 0.12145,41: 0.1143,878: 0.10355,614: 0.0893
784: 0.14645,808: 0.12145,41: 0.1143,878: 0.10355,614: 0.0893
784: 0.14645,808: 0.12145,41: 0.1143,878: 0.10355,614: 0.0893
784: 0.14645,41: 0.1143,878: 0.10355,None,None
784: 0.14645,41: 0.1143,None,None,None
784: 0.14645,41: 0.1143,None,None,None
784: 0.14645,41: 0.1143,None,None,None
833: 0.0893,None,None,None,None
842: 0.09645,833: 0.0893,None,None,None
782: 0.14645,842: 0.09645,833: 0.0893,968: 0.0857,None
782: 0.14645,842: 0.09645,833: 0.0893,968: 0.0857,None
782: 0.14645,194: 0.1143,941: 0.1,842: 0.09645,833: 0.0893
782: 0.14645,808: 0.12145,488: 0.11785,194: 0.1143,941: 0.1
782: 0.14645,808: 0.12145,488: 0.11785,194: 0.1143,323: 0.1143
782: 0.14645,808: 0.12145,488: 0.11785,194: 0.1143,323: 0.1143
782: 0.14645,808: 0.12145,488: 0.11785,194: 0.1143,323: 0.1143
782: 0.14645,808: 0.12145,488: 0.11785,194: 0.1143,323: 0.1143
782: 0.14645,808: 0.12145,488: 0.11785,194: 0.1143,323: 0.1143
782: 0.14645,808: 0.12145,488: 0.11785,194: 0.1143,323: 0.1143
782: 0.14645,808: 0.12145,488: 0.11785,194: 0.1143,323: 0.1143
782: 0.14645,808: 0.12145,488: 0.11785,194: 0.1143,323: 0.1143
782: 0.14645,808: 0.12145,488: 0.11785,323: 0.1143,683: 0.1
782: 0.14645,323: 0.1143,683: 0.1,501: 0.1,842: 0.09645
782: 0.14645,683: 0.1,501: 0.1,556: 0.0893,20: 0.08215
782: 0.14645,683: 0.1,501: 0.1,556: 0.0893,20: 0.08215
501: 0.1,556: 0.0893,20: 0.08215,None,None
501: 0.1,556: 0.0893,20: 0.08215,None,None
501: 0.1,556: 0.0893,None,None,None
699: 0.11785,296: 0.10355,16: 0.06785,None,None
